HH_ID,JTOUR_ID,NUMBER_HH,PERSON_1,PERSON_2,PERSON_3,PERSON_4,PERSON_5,PERSON_6,PERSON_7,PERSON_8,PERSON_9,COMPOSITION,JOINT_PURP
19506391,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19506391,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19516070,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,8
19516596,1,3,2,4,5,nan,nan,nan,nan,nan,nan,3,6
19516596,2,3,2,4,5,nan,nan,nan,nan,nan,nan,3,9
19516596,3,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,4
19518003,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,7
19523948,1,2,1,6,nan,nan,nan,nan,nan,nan,nan,3,5
19523948,2,2,1,6,nan,nan,nan,nan,nan,nan,nan,3,5
19525628,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19526245,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19527726,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19528667,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,4
19528667,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,4
19531200,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19531200,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19539463,1,3,1,2,3,nan,nan,nan,nan,nan,nan,1,7
19542169,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19549007,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19549393,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,5
19549393,2,4,1,2,3,4,nan,nan,nan,nan,nan,3,9
19553738,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19554428,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19555774,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,9
19555774,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,9
19557426,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19560958,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,2,9
19563651,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,4
19563651,2,3,1,3,4,nan,nan,nan,nan,nan,nan,3,4
19564799,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,1
19565481,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19565481,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19566611,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,1
19567740,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19568231,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,1
19568231,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,8
19572312,1,2,1,7,nan,nan,nan,nan,nan,nan,nan,1,1
19574753,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,4
19577845,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19577845,2,4,2,3,5,6,nan,nan,nan,nan,nan,3,9
19578207,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19579668,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,3
19579668,2,3,1,3,4,nan,nan,nan,nan,nan,nan,3,3
19579668,3,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19580730,1,3,2,6,7,nan,nan,nan,nan,nan,nan,3,7
19588700,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19589257,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,5
19590989,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,8
19591495,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19593215,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19603604,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,4
19603877,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,1
19604005,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,3,3
19606138,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19608377,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19612015,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19613558,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,5
19613603,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19617396,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19617534,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,4
19620982,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,2,3
19621348,1,5,1,2,3,4,5,nan,nan,nan,nan,3,9
19622124,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19623934,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19625052,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19632212,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,4
19634767,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,9
19637909,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19639064,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19641450,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19646423,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19654487,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19655763,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,9
19661332,1,2,4,5,nan,nan,nan,nan,nan,nan,nan,2,3
19674447,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19683590,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,1,6
19687548,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19690225,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19691971,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19692055,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19693652,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19697662,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19699033,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19700311,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,4
19700311,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,4
19701504,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,7
19702805,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19706169,1,4,1,2,3,4,nan,nan,nan,nan,nan,3,4
19706169,2,4,1,2,3,4,nan,nan,nan,nan,nan,3,4
19706716,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19724367,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19724480,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,4
19724480,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19724480,3,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19725383,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19729160,1,4,1,2,3,4,nan,nan,nan,nan,nan,3,7
19729160,2,4,1,2,3,4,nan,nan,nan,nan,nan,3,9
19732478,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19732821,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19737788,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19739640,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,2,3
19742930,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19757686,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19758080,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,7
19759292,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19759292,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19759445,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,4
19760298,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,9
19760298,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,6
19766433,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19766433,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19766433,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19769085,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19771147,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,9
19771147,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,9
19781135,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19781245,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19781265,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,1,8
19781265,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19781805,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19784993,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19785809,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19785809,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19785809,3,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19786523,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19786698,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19786698,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,8
19787553,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,9
19790356,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,9
19790540,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19794363,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,7
19796009,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,1,6
19797902,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,5
19799950,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19804336,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,5
19806546,1,4,1,2,3,4,nan,nan,nan,nan,nan,3,8
19808698,1,5,2,3,4,5,6,nan,nan,nan,nan,3,3
19808698,2,4,2,4,5,6,nan,nan,nan,nan,nan,3,8
19813967,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19814285,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,1
19819149,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19821215,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19821215,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19823789,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19827034,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19831448,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,1
19837426,1,2,3,5,nan,nan,nan,nan,nan,nan,nan,3,4
19841827,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19854419,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,4
19857064,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19857353,1,4,2,4,5,6,nan,nan,nan,nan,nan,3,5
19858733,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,8
19858733,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,9
19866959,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,1
19867743,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19868548,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19870043,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,9
19872407,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,3
19873350,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19873350,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,8
19873437,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,9
19874672,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19875121,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19881742,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19883559,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,5
19886985,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19887636,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,4
19887636,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,4
19888964,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,3,4
19888964,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,3
19890682,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19898911,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19903353,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19908829,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19921191,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,4
19929711,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,9
19930597,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,8
19930645,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,9
19932595,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,4
19932785,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,2,3
19932785,2,4,1,3,4,5,nan,nan,nan,nan,nan,3,7
19933393,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19933888,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,9
19935571,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,9
19940215,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19940215,2,3,1,2,3,nan,nan,nan,nan,nan,nan,3,7
19942194,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19947538,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19947538,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19947680,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19947680,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19951568,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19951568,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19951608,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19953586,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19953586,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19958259,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,6
19958353,1,2,1,5,nan,nan,nan,nan,nan,nan,nan,3,8
19962554,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19963490,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,2,3
19963490,2,3,1,4,5,nan,nan,nan,nan,nan,nan,3,5
19964232,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,1
19967343,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19969106,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19980990,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19986242,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19987618,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19991156,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19994138,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,8
19994138,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,1
19994227,1,2,1,6,nan,nan,nan,nan,nan,nan,nan,3,5
19999572,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,9
