"distbin","Anoka","Carver","Chisago","Dakota","Goodhue","Hennepin","Isanti","Le Sueur","McLeod","Pierce","Polk","Ramsey","Rice","Scott","Sherburne","Sibley","St. Croix","Washington","Wright","Total"
15,4284.56518749461,3171.76514567696,50.5807527262761,4765.50961987533,431.689903015877,24484.5285755005,0,776.774223675223,0,1376.34482967926,139.573336985004,7516.03566962557,1458.27745788507,891.99854578728,792.486795223154,0,1937.31361176765,6269.36015828712,874.577673260388,59221.3814864653
16,9371.59480426329,612.785173684542,0,6383.65958897224,194.013599642352,19179.4204313976,842.345823598568,99.5584914945832,1979.641156682,0,0,5338.08511040182,0,2466.06795149618,101.681008952958,0,1625.86184034834,5464.3714474756,2053.96952311033,55713.0559515204
17,6983.06029571515,1024.78245727553,1324.17582826067,6246.10573670201,869.220904273135,19766.430727216,844.569172070338,0,0,237.517658542131,837.099251999225,6612.94885654635,0,2305.87742907001,1813.7496876801,0,980.683468048656,4331.22109697235,791.288255495713,54968.7308258673
18,8206.38227509881,104.99608719888,258.811445075346,8682.57632774223,217.259597453759,11797.4119355075,819.899291797666,0,0,1035.05029358532,1227.69820673107,3606.48707512796,54.3516353062336,966.686678972425,544.315964321507,0,2014.00069246247,1883.17738879824,2890.55984301981,44309.6647381993
19,4403.54071897355,2251.81325979077,493.094699134218,5871.43399519041,0,20429.6863611757,0,986.637860082304,681.900116002397,0,671.904517281699,3114.0226016048,0,1391.07717493517,717.538823981634,0,49.8324866470896,4336.56618769051,954.270143321899,46353.3189458121
20,6484.1880004475,1482.57649708212,87.42974557759,4165.35983432891,0,10908.9610903799,0,0,0,55.3496042769024,67.5405683568343,2465.99575928614,0,1733.96673073533,335.228403295545,0,2208.85440286914,4708.17002319891,3558.60263576207,38262.2232955969
21,3067.41128758594,798.98377197118,850.55245219084,5232.30254026511,0,10713.2034508618,1258.6564283922,314.646067324103,424.299141799926,330.422242892099,51.0144040250644,3290.16620697623,1425.26782333069,2318.96429112738,3976.38076663031,955.546671764057,920.391230127663,4647.07819095526,1468.79295260363,42044.0799208235
22,2083.5636036905,1530.84671832907,260.693175166668,4452.71793069688,0,6522.8170014111,50.0521859213431,146.133919271492,1795.51748022482,0,1037.10323817873,2896.54509106036,271.843761870961,1001.50012546411,3024.51330530191,0,1346.27018836624,399.924528313083,1048.93656756666,27868.9788208339
23,3670.24551395609,911.007686750648,230.065450321067,5773.27431922084,0,9529.09198277109,0,0,0,49.8843632808942,0,1574.71207254973,53.0139235559708,1744.93144574448,517.443147218392,0,1869.07585542193,4818.44799182561,1247.64718723708,31988.8409398538
24,3615.60077039581,741.469420814009,50.0521859213431,4155.75775438366,600.082658865125,4288.81640061163,113.250446389829,2159.99101699643,0,50.2646236016401,338.252876995069,2499.02162191826,53.0139235559708,1703.75798154107,0,0,1062.38181117,2900.98576871966,710.293312039756,25042.9925739193
25,3504.70496717288,260.076619926369,493.094699134218,5258.20455966228,0,5178.81864226886,1002.25441221351,0,664.432434768027,0,0,1122.04356511539,0,1713.93643940177,0,0,100.249770589905,3280.46606042193,2203.92449116509,24782.2066618402
26,2082.98719063126,1178.63637620126,966.95794519698,2761.31230572359,0,4347.86996626397,0,0,1334.96672611012,1001.50686086798,0,1189.30461393212,545.47456132854,1373.55195423516,98.0848104865285,0,2788.52605175704,952.790066852796,1328.52333013509,21950.4927597224
27,1892.54412889438,99.6660788934368,109.515263146385,579.252108736705,0,2148.08715785375,0,0,0,0,0,1501.32398724755,158.431948949865,617.939647456133,1326.4085844476,0,100.652477038835,1506.99411538237,4017.68271382812,14058.4982118751
28,839.666810616967,53.9588819039612,1504.65552416954,7706.90187454962,0,1933.75631065779,959.332509279355,56.09023628804,0,66.6091157285599,337.749908750285,203.042213857913,645.065151289992,1622.37024442967,1123.88849952034,0,1849.75752353477,1286.08878485387,1065.59545218358,21254.5290416142
29,830.965397366329,207.357515281859,1287.16679994483,3342.67861029559,102.742601893369,4057.70051025406,911.881435523158,0,0,287.509460932318,185.474651851931,1197.62058361992,986.637860082304,318.685523263102,1369.99013069226,0,1273.82627798259,1282.70680613435,1428.28278650811,19071.2269516261
30,3543.07720080787,1120.17109632321,51.1852016734419,2240.48011869957,86.643552531777,334.138395480202,1034.54819568957,210.948757199631,622.072849964246,51.0960811048288,0,48.8677293521652,56.2470002166057,2724.0746255894,83.0936982337,0,1168.20565162044,1085.73805495851,751.255635389982,15211.8438448352
31,52.6010874903488,331.68847082052,50.0521859213431,1981.10659934223,0,1178.94558207731,0,0,587.155525631088,0,50.3375190160287,1096.58681847606,0,645.306846822848,713.575082879401,0,211.579147909834,742.767679488928,2377.51641542054,10019.2189612965
32,601.285396075238,522.307036356706,1083.57082532633,1025.61661375044,0,3532.92729648724,1842.65948602154,0,0,0,566.705867543557,50.7309214156415,0,1427.1068258769,0,0,660.726031041964,611.153089135653,157.300808291507,12082.0901973227
33,206.042658429854,1491.36023253929,900.604638112183,1126.02760969652,0,1159.52742015049,100.104371842686,0,664.432434768027,120.877865369832,84.1732585546015,101.047326217607,146.73182916053,2082.09156991815,1417.88985430453,0,2025.29827249878,1162.12414987743,797.209864720095,13585.5433561606
34,1587.84026837475,1113.96047331376,115.159638147719,156.413782913666,0,1541.28854409573,0,0,528.792471989076,0,70.3374217206775,1166.7123297211,0,104.827774331423,504.435715499092,0,384.196159488734,3046.47058098509,1235.49280241961,11555.9279630004
35,0,2069.08908400346,101.329644449105,377.864599540411,49.7286783373982,158.692277900241,0,134.124825920032,0,99.4299378879562,0,72.4387487361278,0,841.551378466767,997.888843512499,0,857.814447579727,105.30663748852,687.27670184719,6552.53580566943
36,477.877652796966,53.4716917677934,285.608006180261,51.2374217972907,0,1219.95347242574,0,0,0,334.910458908671,0,951.709321003803,0,0,357.764864189211,0,385.779656614608,258.518655529633,1928.53499360512,6305.3661948191
37,749.717573807611,53.9070385990271,115.159638147719,0,395.334266254423,0,50.0521859213431,0,622.072849964246,0,672.679909538601,83.2233655900628,105.818914625438,0,170.704242977178,0,1366.27954783434,50.5875727191942,748.894659133686,5184.43176511287
38,959.074950923264,274.482140249247,1001.27595474251,0,0,1064.46045681288,982.102973402104,0,0,170.473995946968,0,0,54.2001538789262,0,330.722730167187,0,276.308593640789,1719.39415312879,922.140003232694,7754.63610612536
39,1823.49316505753,0,398.725155256964,0,209.159567100534,52.4185222761317,0,0,90.8469344942035,99.466382622045,0,0,199.393977626166,735.102930281014,662.066340420944,0,559.133453501993,1207.02462256529,67.6638246783771,6104.49487588119
40,117.853927914409,1997.00944199232,837.107153113285,0,0,440.846956076535,697.386372194314,0,0,50.4325239152422,333.920209226534,0,0,1106.58854293725,747.109638598853,0,0,307.876562386953,595.249759130411,7231.38108748611
41,0,0,207.286962575588,102.599407090828,418.319134201068,49.7903835398802,1209.63713144416,56.09023628804,0,245.053050021964,0,0,970.173371074677,426.712366123344,1722.10919287928,0,49.3782537620768,0,686.121646201027,6143.27113520194
42,0,0,0,383.417054401254,215.467603957179,507.913966521522,183.201558554056,0,191.806410512788,0,1064.13807267204,0,0,0,391.633982037721,0,659.891489736473,51.4369713736149,2168.35373212004,5817.26084188669
43,0,54.398195257947,51.1852016734419,0,0,0,819.899291797666,751.587868972449,0,0,985.979292187037,0,586.025893116858,81.4732080903761,332.878710813225,0,344.03027510362,225.479493492147,90.9311210955281,4323.8685516003
44,0,0,0,103.680364487111,0,40.7844151478362,0,171.544261359495,0,101.451483293633,0,0,958.677518598257,0,0,0,120.877865369832,200.618486846083,850.617089167788,2548.25148427004
45,54.5849425116457,0,0,0,0,52.6245080155951,0,0,0,0,0,0,855.792881504133,0,652.042822411552,0,972.886128354323,0,953.181604731997,3541.11288752925
46,962.035493042756,0,51.7950019850986,51.2374217972907,0,0,0,726.867366499319,0,0,0,51.3246328665295,120.01454493558,0,410.58497758563,0,982.934367475112,225.479493492147,327.752331694987,3910.02563137445
47,0,2021.47459650645,0,50.656393054622,215.467603957179,0,0,0,0,0,0,0,149.691551967869,0,50.5021444397927,0,598.129051403354,0,75.0865528773009,3161.00789420657
48,576.154288864225,0,0,0,0,0,53.9100660176749,0,0,0,0,0,0,94.3240444269352,49.752034126993,0,1956.85158601068,0,0,2730.99201944651
49,0,995.980880168928,1188.69642014831,0,0,48.5470750551876,0,0,0,147.603417495832,51.0144040250644,0,615.795311130441,0,536.88540104406,0,0,0,90.9311210955281,3675.45403016335
50,0,0,103.914664774307,0,70.8564234705265,0,53.9100660176749,0,0,0,364.792567589779,64.5920557202462,0,0,0,0,0,0,0,658.065777572534
51,0,0,1977.0095293693,121.435095816407,2257.40396440432,1065.74694418642,246.263853934472,477.707883499038,1464.86054962763,55.3496042769024,634.854495775962,107.157676404462,1152.72157986449,644.414408239387,1646.5621395263,0,1456.35618679536,53.8205062433124,2434.49030820656,15796.1547261703
