"HH_ID","PER_ID","TOUR_ID","TOURMODE_RECODE","TOURPURP_RECODE","AUTOSUFF","finalweight"
19207883,1,1,"1_SOV","Indi-Disc",2,25.7184856868075
19245469,1,1,"1_SOV","Indi-Main",2,12.4029238656475
19281082,2,1,"2_HOV2","Indi-Main",2,110.906541464817
19316258,1,1,"1_SOV","Indi-Main",2,16.3321839526901
19442806,1,1,"1_SOV","Indi-Disc",2,12.1367687637969
19496631,2,1,"1_SOV","Indi-Disc",2,13.2534808889927
19595665,1,1,"2_HOV2","Indi-Disc",2,12.1367687637969
19671366,2,1,"3_HOV3","Indi-Main",1,12.6514632176448
19825181,2,1,"2_HOV2","Indi-Disc",1,8.58890905947441
19947271,1,1,"3_HOV3","Indi-Disc",2,12.6417706594597
19990983,1,1,"2_HOV2","Indi-Main",2,13.1609772823294
18137515,1,1,"2_HOV2","Indi-Main",2,18.0593332511827
18878469,2,1,"1_SOV","Indi-Disc",2,12.672148078664
18898481,2,1,"1_SOV","Indi-Main",2,92.2940550055286
19185868,1,1,"2_HOV2","Indi-Main",1,12.4029238656475
19207373,1,1,"1_SOV","Indi-Main",2,12.4029238656475
19219813,1,1,"1_SOV","Indi-Disc",2,191.060314984972
19291938,2,1,"1_SOV","Indi-Disc",2,11.4518787459659
19533578,1,1,"4_WALK","Indi-Disc",2,12.1367687637969
19723021,2,1,"1_SOV","Indi-Disc",2,42.1681652946012
19939294,2,1,"4_WALK","Indi-Disc",2,8.58890905947441
19947881,1,1,"4_WALK","Indi-Disc",2,13.0056380835435
19990983,1,1,"2_HOV2","Indi-Main",2,13.1609772823294
18328788,1,1,"1_SOV","Indi-Disc",2,105.439051313546
18380012,1,1,"3_HOV3","Joint-Main",2,17.0245133925324
18380012,3,1,"3_HOV3","School",2,17.0245133925324
18487683,1,1,"1_SOV","Indi-Disc",2,64.4621839030997
18846536,2,1,"2_HOV2","Indi-Disc",2,102.261537419123
18915821,1,1,"2_HOV2","Joint-Disc",1,16.3509884047438
18915821,2,1,"2_HOV2","Joint-Disc",1,16.3509884047438
18989987,1,1,"2_HOV2","Indi-Main",2,31.9916504702874
19117043,1,1,"1_SOV","Indi-Main",2,40.4071755819621
19147472,1,1,"1_SOV","Indi-Disc",2,12.1367687637969
19173095,2,1,"4_WALK","Indi-Disc",2,153.456416386213
19179267,1,1,"1_SOV","Indi-Disc",2,12.4029238656475
19260828,1,1,"7_WALK_PREMIUM","Indi-Disc",0,8.58890905947441
19314471,1,1,"4_WALK","Indi-Main",0,45.496304065474
19400029,1,1,"1_SOV","Indi-Disc",2,12.1367687637969
19511512,2,1,"3_HOV3","Indi-Main",2,239.963929328803
19511512,3,1,"3_HOV3","School",2,239.963929328803
19511512,4,1,"3_HOV3","School",2,239.963929328803
19561291,1,1,"1_SOV","Indi-Disc",2,12.1367687637969
19656728,2,1,"1_SOV","Indi-Disc",2,24.2735375275938
19724480,1,1,"4_WALK","Indi-Disc",1,181.093839412299
19740916,1,1,"2_HOV2","Joint-Main",2,72.2398640766487
19740916,2,1,"2_HOV2","Joint-Main",2,72.2398640766487
19947271,1,1,"2_HOV2","Indi-Disc",2,12.6417706594597
19990983,1,1,"2_HOV2","Indi-Main",2,13.1609772823294
18128188,1,1,"2_HOV2","Joint-Main",2,17.4805427315261
18128188,2,1,"2_HOV2","Joint-Main",2,17.4805427315261
18200308,1,1,"1_SOV","Indi-Main",2,58.8964838810339
18572758,1,1,"3_HOV3","Joint-Main",1,12.2169323380413
18572758,3,1,"3_HOV3","School",1,12.2169323380413
18572758,4,1,"3_HOV3","School",1,12.2169323380413
18980443,1,1,"4_WALK","Indi-Disc",2,12.3772844901626
18991442,2,4,"4_WALK","At-Work",2,44.7772362646326
19155770,1,3,"2_HOV2","At-Work",2,83.4800523066334
19316915,2,1,"6_WALK_LOCAL","Indi-Disc",2,448.51481181086
19363906,1,1,"2_HOV2","Indi-Main",2,212.577843324338
19394441,1,1,"3_HOV3","Indi-Main",2,8.66843013010355
19486945,1,1,"2_HOV2","Indi-Disc",2,135.129089648349
19772029,1,1,"1_SOV","Indi-Main",2,17.4663739253432
18140897,1,3,"1_SOV","At-Work",2,246.551516635403
18476012,1,1,"4_WALK","Other",0,39.9884213698723
18544031,1,1,"1_SOV","Indi-Main",2,12.1693365360418
18738697,1,1,"1_SOV","Work",2,69.8864247744319
18879124,1,3,"4_WALK","Indi-Disc",2,12.2169323380413
18950508,2,1,"1_SOV","Indi-Disc",2,287.489941034703
18972190,2,1,"1_SOV","Indi-Disc",2,24.2735375275938
19142862,1,1,"4_WALK","Indi-Disc",2,107.166289762743
19164052,1,1,"1_SOV","Indi-Disc",2,30.3994254546478
19181360,2,1,"3_HOV3","Joint-Main",2,23.8228943775131
19181360,3,1,"3_HOV3","Joint-Main",2,23.8228943775131
19181360,4,1,"3_HOV3","Joint-Main",2,23.8228943775131
19277796,1,1,"1_SOV","Indi-Disc",2,156.320051619673
19297696,1,1,"4_WALK","Indi-Disc",2,12.1367687637969
19322341,2,1,"4_WALK","Indi-Disc",2,9.2085636021838
19488495,2,1,"2_HOV2","Indi-Main",2,61.4090600496221
19598994,1,1,"1_SOV","Indi-Disc",2,12.6468931797985
19623106,1,1,"2_HOV2","Indi-Main",2,73.0982730485111
19694234,1,1,"3_HOV3","Indi-Main",2,41.8803985160903
19719024,2,1,"4_WALK","Indi-Main",2,59.1801250898976
19721386,6,1,"3_HOV3","Indi-Main",1,58.7439230020147
19761371,1,1,"4_WALK","Indi-Disc",2,9.63073681016392
19823151,2,1,"3_HOV3","Indi-Main",2,243.624227082449
19827547,1,1,"1_SOV","Indi-Main",2,14.7423458990384
19897260,1,1,"1_SOV","Indi-Main",2,12.1751819153251
19913771,1,2,"4_WALK","Joint-Disc",2,1054.00330469027
19913771,2,1,"4_WALK","Joint-Disc",2,1054.00330469027
19995528,1,1,"3_HOV3","Indi-Main",2,12.1693365360418
18239157,1,1,"1_SOV","Indi-Disc",2,12.4029238656475
18572758,1,1,"3_HOV3","Indi-Main",1,12.2169323380413
18637956,1,1,"1_SOV","Indi-Main",2,12.1367687637969
18989686,1,1,"1_SOV","Indi-Main",2,13.4823671505996
19115874,1,1,"2_HOV2","Indi-Main",1,238.433452755483
19142862,1,2,"4_WALK","Indi-Disc",2,107.166289762743
19496631,2,1,"1_SOV","Indi-Disc",2,13.2534808889927
19515584,2,1,"4_WALK","Indi-Disc",1,12.8772916043314
19598994,1,1,"1_SOV","Indi-Disc",2,12.6468931797985
19613558,2,1,"3_HOV3","Indi-Main",1,13.2355071199463
19615484,1,1,"1_SOV","Indi-Disc",2,12.1367687637969
19662321,3,1,"2_HOV2","Work",2,25.4816581241
19689533,1,1,"4_WALK","Indi-Disc",0,8.58890905947441
19739640,3,1,"4_WALK","Indi-Disc",2,14.1448523472092
19830725,2,1,"3_HOV3","Indi-Main",1,38.8327175127612
19830725,3,1,"3_HOV3","School",1,38.8327175127612
19859358,2,1,"4_WALK","Indi-Main",2,95.6422807907007
19890682,1,1,"4_WALK","Indi-Disc",2,13.0166973938139
19891684,1,2,"1_SOV","Other",2,128.593218871536
19891684,2,1,"4_WALK","Other",2,128.593218871536
19900425,1,1,"1_SOV","Indi-Disc",2,566.69673699595
19957058,1,1,"1_SOV","Indi-Main",2,1363.23099612545
19976454,2,1,"2_HOV2","Indi-Main",2,242.619675672068
19995528,1,1,"3_HOV3","Indi-Main",2,12.1693365360418
18124224,4,1,"2_HOV2","School",2,53.4904981224442
18285242,2,1,"1_SOV","Indi-Main",2,69.1974383094418
18846536,1,1,"3_HOV3","Indi-Disc",2,102.261537419123
18955635,1,1,"1_SOV","Indi-Main",2,242.735375275938
18979422,1,1,"3_HOV3","Indi-Main",2,12.4029238656475
18979422,5,1,"3_HOV3","Indi-Main",2,12.4029238656475
19159286,3,1,"1_SOV","Indi-Disc",2,186.458305999901
19217338,2,1,"2_HOV2","Indi-Main",2,12.1693365360418
19263525,1,1,"1_SOV","Other",2,138.275712773566
19348661,2,1,"4_WALK","Indi-Disc",2,8.58890905947441
19417643,1,1,"1_SOV","Indi-Disc",2,289.250326280494
19496631,2,1,"1_SOV","Indi-Disc",2,13.2534808889927
19748237,2,1,"3_HOV3","Joint-Main",2,231.404940594979
19748237,3,1,"3_HOV3","Joint-Main",2,231.404940594979
19755890,2,1,"1_SOV","Indi-Disc",2,12.1367687637969
19854419,1,1,"1_SOV","Indi-Main",2,11.4518787459659
19947117,1,1,"3_HOV3","Indi-Main",2,12.3431677423797
18209859,2,1,"2_HOV2","Indi-Main",1,180.682989015107
18425281,2,1,"4_WALK","Indi-Disc",2,13.0819570533218
18456119,1,1,"1_SOV","Indi-Disc",2,27.0920112295427
18469707,2,2,"4_WALK","Indi-Disc",2,40.00484831186
18530217,3,1,"2_HOV2","Indi-Main",2,12.4029238656475
18608853,1,2,"3_HOV3","Joint-Main",2,12.5110272045378
18608853,3,2,"3_HOV3","School",2,12.5110272045378
18711425,1,1,"3_HOV3","Indi-Main",2,309.423988498506
18711425,3,1,"3_HOV3","Indi-Main",2,309.423988498506
18821453,1,1,"3_HOV3","Indi-Main",1,12.4029238656475
18821453,3,1,"3_HOV3","Indi-Main",1,12.4029238656475
19142803,1,2,"1_SOV","Indi-Main",2,12.35915503773
19189534,1,1,"1_SOV","Indi-Main",2,16.7884749727503
19198175,1,1,"2_HOV2","Indi-Main",1,238.240031774352
19233544,1,1,"3_HOV3","Indi-Main",2,216.42486131086
19290685,2,1,"2_HOV2","Indi-Main",2,36.3050987649924
19300841,1,2,"7_WALK_PREMIUM","At-Work",2,221.708593160041
19316694,1,1,"3_HOV3","Joint-Main",2,13.1104070486445
19316694,3,1,"3_HOV3","School",2,13.1104070486445
19341263,1,1,"3_HOV3","Joint-Main",1,68.8800973252004
19341263,3,1,"3_HOV3","School",1,68.8800973252004
19341263,4,1,"3_HOV3","School",1,68.8800973252004
19366608,2,1,"2_HOV2","Indi-Main",2,12.4608652738848
19395050,1,1,"1_SOV","Indi-Disc",2,8.66843013010355
19410343,1,1,"4_WALK","Indi-Disc",2,29.0643225760693
19412807,1,1,"3_HOV3","Joint-Main",2,30.5791431092333
19412807,3,1,"3_HOV3","Joint-Main",2,30.5791431092333
19412807,4,1,"3_HOV3","Joint-Main",2,30.5791431092333
19418222,1,1,"2_HOV2","Indi-Main",1,12.4029238656475
19422480,1,1,"2_HOV2","Indi-Main",0,12.2491379645175
19426153,1,1,"1_SOV","Indi-Main",2,16.3037880839206
19456716,1,1,"1_SOV","Indi-Main",2,12.1693365360418
19472034,1,1,"2_HOV2","Indi-Main",1,27.282399436752
19509570,1,1,"4_WALK","Indi-Disc",2,12.6827303539104
19626501,1,1,"2_HOV2","Indi-Main",2,12.1367687637969
19640011,2,1,"2_HOV2","Joint-Main",2,17.4978360372523
19640011,3,1,"2_HOV2","School",2,17.4978360372523
19679411,2,1,"4_WALK","Joint-Disc",2,12.8657075608466
19753562,1,1,"2_HOV2","Indi-Main",2,306.724253001964
19768562,2,2,"4_WALK","Indi-Main",2,30.0336953835642
19769255,2,1,"1_SOV","Indi-Disc",2,99.8757453509126
19770196,2,1,"3_HOV3","Indi-Main",1,59.5389116774878
19770196,5,1,"3_HOV3","Indi-Main",1,59.5389116774878
19793253,1,1,"2_HOV2","Indi-Main",1,12.4380085317482
19806377,2,1,"1_SOV","Indi-Main",2,12.2491379645175
19819220,1,1,"4_WALK","Indi-Main",2,13.1104070486445
19851890,2,1,"2_HOV2","School",2,13.1104070486445
19851890,4,1,"2_HOV2","Joint-Main",2,13.1104070486445
19880757,2,1,"4_WALK","Indi-Disc",2,8.66038424846407
19961652,2,1,"3_HOV3","Indi-Main",2,54.0112083759392
19971495,1,1,"1_SOV","Indi-Disc",1,11.4518787459659
18138144,2,1,"3_HOV3","Indi-Main",2,57.7457908010854
18146244,1,1,"4_WALK","Indi-Main",2,12.1367687637969
18209859,2,1,"2_HOV2","Indi-Main",1,180.682989015107
18282111,1,1,"1_SOV","Indi-Main",2,16.4734828867551
18282696,1,1,"2_HOV2","Joint-Main",2,13.1104070486445
18282696,3,1,"2_HOV2","School",2,13.1104070486445
18403239,1,2,"1_SOV","Indi-Main",2,254.344099520427
18469707,2,1,"4_WALK","Indi-Disc",2,40.00484831186
18483482,1,1,"4_WALK","Indi-Disc",2,12.1367687637969
18654142,1,1,"4_WALK","Indi-Disc",2,35.7165907239411
18662735,1,1,"2_HOV2","Indi-Main",2,12.4029238656475
18711425,1,1,"3_HOV3","Indi-Main",2,309.423988498506
18711425,3,1,"3_HOV3","Indi-Main",2,309.423988498506
18713221,1,1,"1_SOV","Indi-Disc",2,309.492329683197
18717614,2,1,"3_HOV3","Indi-Main",1,12.3431677423797
18717614,4,1,"3_HOV3","Indi-Main",1,12.3431677423797
18932625,2,1,"2_HOV2","Joint-Main",2,9.2779302353844
18932625,3,1,"2_HOV2","Joint-Main",2,9.2779302353844
18937529,2,1,"2_HOV2","Indi-Main",2,12.8530690422861
18945151,1,1,"4_WALK","Indi-Disc",2,12.1367687637969
19164511,2,1,"2_HOV2","Indi-Main",2,81.2613721397956
19165302,1,1,"2_HOV2","Indi-Disc",2,12.4660973280588
19209468,1,1,"3_HOV3","Indi-Main",2,16.5372318208633
19209468,3,1,"3_HOV3","Indi-Main",2,16.5372318208633
19236179,2,1,"2_HOV2","Joint-Main",2,193.553447383141
19236179,3,1,"2_HOV2","Joint-Main",2,193.553447383141
19254681,1,1,"2_HOV2","Indi-Main",2,238.433452755483
19274385,1,1,"4_WALK","Indi-Disc",2,9.2779302353844
19300841,1,5,"7_WALK_PREMIUM","At-Work",2,221.708593160041
19348643,1,1,"4_WALK","Indi-Disc",2,13.5989620430116
19350787,1,1,"2_HOV2","Indi-Main",2,168.733810646703
19389611,2,2,"2_HOV2","At-Work",2,32.6070392206748
19405798,1,1,"4_WALK","Indi-Disc",1,13.1104070486445
19440131,1,3,"1_SOV","At-Work",2,184.676481504873
19470467,2,1,"1_SOV","Indi-Disc",2,56.2679258929331
19510819,1,1,"4_WALK","Indi-Main",2,127.058086474279
19517250,2,1,"4_WALK","Indi-Disc",2,87.3269817190638
19531501,2,3,"1_SOV","At-Work",2,2050.98743267505
19607715,1,1,"2_HOV2","Joint-Main",2,48.4067983533232
19607715,3,1,"2_HOV2","School",2,48.4067983533232
19608377,2,2,"2_HOV2","Indi-Disc",2,236.266662359661
19609416,1,1,"1_SOV","Indi-Disc",2,56.6582500554267
19641657,1,1,"3_HOV3","Indi-Main",2,68.3490817789984
19749986,1,1,"4_WALK","Indi-Disc",2,8.58890905947441
19764226,1,1,"4_WALK","Indi-Disc",2,12.8772916043314
19824615,2,2,"1_SOV","Other",2,12.5857025254441
19857690,1,1,"3_HOV3","Indi-Main",2,17.3240315281241
19880757,2,1,"4_WALK","Indi-Disc",2,8.66038424846407
19921158,1,1,"2_HOV2","Joint-Main",1,12.1693365360418
19921158,4,1,"2_HOV2","School",1,12.1693365360418
19953586,1,1,"2_HOV2","Indi-Main",1,12.4029238656475
19956030,1,1,"1_SOV","Work",2,512.696412650921
19961652,2,1,"3_HOV3","Indi-Main",2,54.0112083759392
19969239,1,1,"1_SOV","Indi-Disc",2,131.992682711585
18137291,1,1,"2_HOV2","Indi-Disc",1,24.2735375275938
18168126,2,1,"4_WALK","Indi-Disc",2,40.8182891833333
18214550,1,2,"2_HOV2","Indi-Disc",2,59.2327296671113
18257189,1,1,"3_HOV3","Joint-Main",1,248.018528417297
18257189,2,1,"3_HOV3","School",1,248.018528417297
18257189,3,1,"3_HOV3","School",1,248.018528417297
18298958,2,1,"3_HOV3","Indi-Main",2,50.0801180882267
18298958,4,1,"3_HOV3","Indi-Main",2,50.0801180882267
18298958,5,1,"3_HOV3","Indi-Main",2,50.0801180882267
18530217,1,1,"3_HOV3","Indi-Main",2,12.4029238656475
18540314,1,1,"1_SOV","Indi-Main",1,232.570384153487
18547052,1,2,"2_HOV2","Joint-Main",1,205.518146146762
18547052,3,1,"2_HOV2","Joint-Main",1,205.518146146762
18564440,2,1,"4_WALK","Indi-Disc",2,12.4996116206254
18584320,2,1,"4_WALK","Indi-Disc",2,8.58890905947441
18599066,1,1,"1_SOV","Indi-Main",2,16.8965886149862
18633958,1,3,"4_WALK","Other",2,255.373810523205
18662735,1,1,"2_HOV2","Joint-Main",2,12.4029238656475
18662735,2,1,"2_HOV2","School",2,12.4029238656475
18708243,1,1,"1_SOV","Other",2,153.177492082461
18766991,2,3,"4_WALK","At-Work",1,11.5579068401381
18844989,1,1,"2_HOV2","Joint-Main",2,16.2892431173884
18844989,3,1,"2_HOV2","School",2,16.2892431173884
18886419,1,2,"1_SOV","Indi-Disc",2,12.5791012004914
18932625,3,1,"2_HOV2","Indi-Main",2,9.2779302353844
19136750,1,2,"4_WALK","Indi-Disc",2,26.4710142398927
19164511,2,1,"2_HOV2","Indi-Main",2,81.2613721397956
19233544,1,1,"3_HOV3","Indi-Main",2,216.42486131086
19236179,2,1,"2_HOV2","Joint-Main",2,193.553447383141
19236179,3,1,"2_HOV2","School",2,193.553447383141
19246008,1,1,"3_HOV3","Indi-Main",2,8.58890905947441
19249427,1,1,"2_HOV2","Indi-Main",2,87.2719067723658
19260290,1,1,"4_WALK","Indi-Main",1,12.8772916043314
19266715,2,1,"1_SOV","Indi-Main",2,13.184867112464
19275864,2,1,"2_HOV2","Joint-Main",1,251.617489493814
19275864,4,1,"2_HOV2","School",1,251.617489493814
19283245,1,2,"4_WALK","At-Work",0,8.58890905947441
19289659,2,3,"1_SOV","At-Work",2,99.2779280406479
19377036,1,1,"2_HOV2","Indi-Main",1,13.0613602535529
19382939,2,2,"4_WALK","At-Work",2,16.1823583517292
19409572,1,1,"2_HOV2","Joint-Disc",2,164.788598683787
19409572,2,1,"2_HOV2","Joint-Disc",2,164.788598683787
19412807,1,1,"3_HOV3","Indi-Main",2,30.5791431092333
19412807,4,1,"3_HOV3","Indi-Main",2,30.5791431092333
19419168,1,1,"1_SOV","Indi-Main",2,12.1367687637969
19433315,2,1,"3_HOV3","Indi-Main",2,23.5654421082652
19440131,1,3,"1_SOV","At-Work",2,184.676481504873
19442806,1,1,"3_HOV3","Indi-Main",2,12.1367687637969
19442806,2,1,"2_HOV2","Indi-Main",2,12.1367687637969
19641657,1,1,"2_HOV2","Indi-Main",2,68.3490817789984
19684478,1,1,"3_HOV3","Indi-Main",1,32.8852207112736
19709586,1,2,"1_SOV","At-Work",1,97.6271794349439
19749986,1,1,"4_WALK","Indi-Disc",2,8.58890905947441
19772186,2,1,"4_WALK","Indi-Disc",2,16.1823583517292
19814526,1,1,"2_HOV2","Indi-Main",1,8.81826462402478
19904694,2,2,"2_HOV2","Indi-Main",2,168.952360481128
19961652,2,1,"3_HOV3","Indi-Main",2,54.0112083759392
19976946,2,1,"2_HOV2","Indi-Main",2,12.2696654275052
18210187,1,1,"1_SOV","Indi-Disc",2,16.47887338364
18320050,1,3,"2_HOV2","At-Work",2,13.3520468122113
18322087,2,1,"2_HOV2","Indi-Main",2,12.4287508416079
18330502,1,1,"4_WALK","Indi-Disc",2,65.3681146261197
18382848,1,1,"3_HOV3","Indi-Main",2,26.1995608880148
18530217,1,1,"3_HOV3","Indi-Main",2,12.4029238656475
18547052,1,1,"3_HOV3","Indi-Main",1,205.518146146762
18547052,4,1,"3_HOV3","Indi-Main",1,205.518146146762
18662735,1,1,"2_HOV2","Joint-Main",2,12.4029238656475
18662735,2,1,"2_HOV2","School",2,12.4029238656475
18693825,1,1,"2_HOV2","Indi-Disc",2,68.8658604695027
18805370,1,1,"1_SOV","Other",2,12.4380085317482
18844989,1,1,"2_HOV2","Joint-Main",2,16.2892431173884
18844989,3,1,"2_HOV2","School",2,16.2892431173884
18906102,2,1,"3_HOV3","Indi-Main",2,238.433452755483
18906102,3,1,"3_HOV3","Indi-Main",2,238.433452755483
18969863,1,1,"2_HOV2","Indi-Main",1,18.7642035366656
19116277,2,2,"4_WALK","At-Work",2,16.1823583517292
19236179,2,1,"2_HOV2","Joint-Main",2,193.553447383141
19236179,3,1,"2_HOV2","School",2,193.553447383141
19242453,2,1,"1_SOV","Work",2,12.4380085317482
19247711,1,1,"4_WALK","Joint-Disc",2,24.8058477312949
19254681,1,1,"2_HOV2","Indi-Main",2,238.433452755483
19260290,1,1,"4_WALK","Indi-Main",1,12.8772916043314
19340805,1,1,"1_SOV","Other",2,12.35915503773
19363906,1,1,"3_HOV3","Indi-Main",2,212.577843324338
19363906,2,1,"2_HOV2","Other",2,212.577843324338
19382636,1,1,"1_SOV","Indi-Main",1,238.240031774352
19418222,1,1,"2_HOV2","Joint-Main",1,12.4029238656475
19418222,2,1,"2_HOV2","School",1,12.4029238656475
19423437,1,1,"2_HOV2","Indi-Main",2,12.3431677423797
19443605,1,1,"4_WALK","Other",0,639.268522867851
19475642,2,1,"2_HOV2","Indi-Main",2,75.5228680036411
19561719,1,1,"1_SOV","Indi-Main",2,206.754877786601
19572199,2,1,"2_HOV2","Indi-Main",2,16.684061973781
19591651,1,1,"4_WALK","Indi-Disc",2,8.58890905947441
19641657,1,1,"2_HOV2","Joint-Main",2,68.3490817789984
19641657,2,1,"2_HOV2","School",2,68.3490817789984
19705217,2,1,"3_HOV3","Indi-Main",2,9.2779302353844
19718760,2,1,"1_SOV","Indi-Disc",2,12.35915503773
19749986,1,1,"4_WALK","Indi-Disc",2,8.58890905947441
19786523,1,2,"2_HOV2","Joint-Main",2,53.1523189378828
19786523,4,1,"2_HOV2","School",2,53.1523189378828
19830725,2,1,"3_HOV3","Indi-Main",1,38.8327175127612
19830725,3,1,"3_HOV3","Indi-Main",1,38.8327175127612
19865198,3,1,"3_HOV3","Other",1,70.0668687821591
19901043,1,3,"1_SOV","At-Work",2,12.5198542812054
19980626,3,1,"2_HOV2","Indi-Main",2,64.0824013561142
18405871,1,1,"4_WALK","Indi-Disc",2,117.584887255161
18421685,1,1,"3_HOV3","Indi-Main",2,90.1959303077364
18448178,1,1,"3_HOV3","Indi-Main",2,12.8772916043314
18476049,1,1,"2_HOV2","Joint-Main",2,16.684061973781
18476049,3,1,"2_HOV2","School",2,16.684061973781
18495332,3,1,"1_SOV","Work",2,12.2169323380413
18540314,1,1,"1_SOV","Indi-Main",1,232.570384153487
18656651,1,1,"1_SOV","Indi-Main",2,12.2169323380413
18850065,1,1,"2_HOV2","Joint-Main",2,12.4029238656475
18850065,2,1,"2_HOV2","School",2,12.4029238656475
18939533,1,1,"2_HOV2","Joint-Main",2,25.7545832086628
18939533,3,1,"2_HOV2","School",2,25.7545832086628
18967447,2,1,"3_HOV3","School",1,17.1066959659513
18967447,3,1,"3_HOV3","Indi-Main",1,17.1066959659513
18967447,4,1,"3_HOV3","Indi-Main",1,17.1066959659513
19181618,1,2,"19_OTHER","At-Work",2,86.0364186516687
19218275,2,1,"2_HOV2","Joint-Main",2,238.240031774352
19218275,3,1,"2_HOV2","School",2,238.240031774352
19224527,1,1,"3_HOV3","Joint-Main",2,235.607907773607
19224527,3,1,"3_HOV3","School",2,235.607907773607
19228830,1,2,"1_SOV","Other",1,155.860067197446
19254397,1,1,"1_SOV","Indi-Disc",2,11.4826086862023
19260290,1,1,"4_WALK","Indi-Main",1,12.8772916043314
19315395,2,1,"3_HOV3","Indi-Main",1,12.4029238656475
19315395,6,1,"3_HOV3","Indi-Main",1,12.4029238656475
19417331,2,1,"1_SOV","Indi-Disc",2,11.87547872578
19456816,2,1,"3_HOV3","Joint-Main",2,13.0613602535529
19456816,3,1,"3_HOV3","School",2,13.0613602535529
19456816,4,1,"3_HOV3","School",2,13.0613602535529
19456816,5,1,"3_HOV3","School",2,13.0613602535529
19482331,1,2,"1_SOV","Indi-Main",2,33.7712040473358
19484546,6,1,"18_SCHOOLBUS","School",2,151.921151197066
19484546,7,1,"18_SCHOOLBUS","School",2,151.921151197066
19564895,2,1,"2_HOV2","Joint-Main",2,249.541272419028
19564895,4,1,"2_HOV2","School",2,249.541272419028
19607715,1,1,"2_HOV2","Joint-Main",2,48.4067983533232
19607715,3,1,"2_HOV2","School",2,48.4067983533232
19652023,1,1,"4_WALK","Joint-Main",0,9.2779302353844
19652023,2,1,"4_WALK","Indi-Disc",0,9.2779302353844
19652023,3,1,"4_WALK","School",0,9.2779302353844
19785809,1,3,"4_WALK","At-Work",1,12.1751819153251
19795828,2,1,"2_HOV2","Indi-Main",1,14.3308306557136
18181611,2,3,"2_HOV2","At-Work",2,12.1367687637969
18456641,1,1,"4_WALK","Indi-Disc",2,24.4962419687247
18476049,1,1,"2_HOV2","Joint-Main",2,16.684061973781
18476049,3,1,"2_HOV2","School",2,16.684061973781
18512617,2,1,"2_HOV2","Indi-Main",2,16.5372318208633
18527339,1,1,"3_HOV3","Joint-Main",2,230.802857294864
18527339,5,1,"3_HOV3","Joint-Main",2,230.802857294864
18528260,1,1,"1_SOV","Other",2,324.402428621536
18683941,1,1,"4_WALK","Other",2,59.1801250898976
18805139,3,2,"2_HOV2","Indi-Main",2,19.3900324885808
18862629,1,1,"4_WALK","Joint-Main",2,24.7513280437678
18862629,2,1,"4_WALK","School",2,24.7513280437678
18958153,1,1,"2_HOV2","Indi-Main",2,24.8058477312949
18967447,2,1,"3_HOV3","School",1,17.1066959659513
18967447,3,1,"3_HOV3","Indi-Main",1,17.1066959659513
18967447,4,1,"3_HOV3","Indi-Main",1,17.1066959659513
19141698,1,1,"2_HOV2","Indi-Main",2,13.012386824976
19150398,2,1,"3_HOV3","Indi-Main",2,314.332877083365
19249365,1,1,"3_HOV3","Joint-Main",2,12.4029238656475
19249365,3,1,"3_HOV3","School",2,12.4029238656475
19254397,1,1,"1_SOV","Indi-Disc",2,11.4826086862023
19260290,1,1,"4_WALK","Indi-Main",1,12.8772916043314
19288999,1,1,"2_HOV2","Indi-Main",2,8.58890905947441
19315395,1,1,"3_HOV3","Joint-Main",1,12.4029238656475
19315395,3,1,"3_HOV3","Joint-Main",1,12.4029238656475
19315395,4,1,"3_HOV3","School",1,12.4029238656475
19315395,5,1,"3_HOV3","School",1,12.4029238656475
19315395,6,1,"3_HOV3","Joint-Main",1,12.4029238656475
19335464,2,2,"3_HOV3","Indi-Main",2,9.2779302353844
19417331,2,1,"1_SOV","Indi-Disc",2,11.87547872578
19652023,1,1,"4_WALK","Joint-Main",0,9.2779302353844
19652023,3,1,"4_WALK","School",0,9.2779302353844
19672594,2,2,"4_WALK","At-Work",2,23.9027055319849
19701504,2,1,"3_HOV3","Indi-Disc",2,56.8972203651205
19758080,1,1,"4_WALK","Joint-Main",1,177.166209973306
19758080,4,1,"4_WALK","School",1,177.166209973306
19808698,2,1,"3_HOV3","Other",1,12.6255361099482
19808698,5,1,"3_HOV3","Other",1,12.6255361099482
19808698,6,1,"3_HOV3","Other",1,12.6255361099482
19824903,2,1,"1_SOV","Indi-Main",2,12.6089970558738
19873993,1,1,"1_SOV","Indi-Main",2,319.226314445267
19875708,2,1,"3_HOV3","Indi-Main",2,13.0997804440074
19896987,1,1,"2_HOV2","Other",2,232.470803028475
19896987,2,1,"2_HOV2","Other",2,232.470803028475
18489883,1,1,"4_WALK","Indi-Disc",2,12.1367687637969
18694058,1,1,"1_SOV","Indi-Main",2,12.8772916043314
18920031,2,1,"3_HOV3","Other",2,297.459666839586
18920031,3,1,"3_HOV3","Other",2,297.459666839586
19185601,1,1,"4_WALK","Indi-Main",0,40.4071755819621
19187296,2,1,"3_HOV3","Indi-Main",1,238.232432886671
19218275,2,1,"2_HOV2","Joint-Main",2,238.240031774352
19218275,3,1,"2_HOV2","School",2,238.240031774352
19254681,2,1,"2_HOV2","Indi-Main",2,238.433452755483
19262681,1,1,"4_WALK","Indi-Main",2,25.2346151799431
19335464,2,2,"3_HOV3","Indi-Main",2,9.2779302353844
