"id","purpose","freq_dep","freq_arr","freq_dur"
5,"atwork",16686.1208810286,13748.7765912939,4276.27146937334
5,"esc",27692.769317667,25070.5307023467,17515.9606772955
5,"idisc",55644.8222910667,29340.1752035526,68574.1693043709
5,"imain",103946.692859466,43012.483626988,71103.0031822105
5,"jdisc",28038.8402740383,13356.1077543853,10064.6945353218
5,"jmain",32303.62827998,8788.77483248612,9386.09628655265
5,"sch",17008.0494320147,849.151144688844,3409.88521498912
5,"Total",329669.137682538,139122.3058923,217104.632818254
5,"univ",1724.1475660622,12.1367687637969,3561.78401218965
5,"work",46624.0667812154,4944.16926779508,29212.7681359501
6,"atwork",31207.4530154485,12511.56536958,1568.7900427515
6,"esc",18659.9468393564,14415.7748391954,10625.0445599309
6,"idisc",41916.5927056499,33478.2931894757,44541.6803659253
6,"imain",67321.91392128,58051.5468890199,44715.0609056552
6,"jdisc",22797.9876499353,22535.5061408874,1387.2699000101
6,"jmain",13449.6983736444,18838.3186433126,1711.3490072402
6,"sch",1530.48359436009,2135.668556553,6248.66248614953
6,"Total",222986.17649355,169684.627040985,150214.189508264
6,"univ",1356.25910534486,161.185760603952,3662.33577282588
6,"work",24745.8412885303,7556.76765235688,35753.9964677757
7,"atwork",62354.0693641914,36763.6639479912,844.290178658799
7,"esc",17101.5962519877,15107.0131765359,6851.68633407331
7,"idisc",44438.2149898502,32946.8884208939,18977.9793953088
7,"imain",75354.5900476677,57246.3002597084,35734.9586653571
7,"jdisc",16491.8428593059,22915.0567802348,2126.98699305773
7,"jmain",17128.062693121,17994.039675259,514.059892362672
7,"sch",2772.25787025647,1616.27086232814,11388.4287862131
7,"Total",254868.877195587,200239.715507051,120240.409327887
7,"univ",963.725539857522,976.556763376656,5803.98998273741
7,"work",18264.5175793494,14673.9256207229,37998.0291001183
8,"atwork",37502.0142101826,56180.4274332368,2943.06764149973
8,"esc",15552.5437024385,15990.0660846018,8746.17437331633
8,"idisc",43940.7044906563,43625.1820074496,15148.2668300065
8,"imain",72714.1077209948,77685.1080565477,34789.0629223703
8,"jdisc",9082.92542352892,20785.1284531136,587.395086226311
8,"jmain",11576.1496985396,16379.4678345716,7160.7746497389
8,"sch",421.349366429363,3941.31037980328,58660.9845280774
8,"Total",215706.271427035,260806.410859808,175723.116201446
8,"univ",1154.75944253427,2799.52957275095,3839.18294475604
8,"work",23761.7173717304,23420.1910377325,43848.2072254542
9,"atwork",19780.9235484332,37774.7614794409,1412.73664615538
9,"esc",20671.8687478197,15498.7908257538,11518.4431168063
9,"idisc",35845.6014531936,43780.3192524381,11174.9310836213
9,"imain",59433.9958633714,75597.9711704736,36809.4437762719
9,"jdisc",5550.52655933812,9516.20639232712,1346.36890856091
9,"jmain",6459.01317265296,16478.6326520871,817.39020860727
9,"sch",2924.37529330839,12235.7157045078,89278.8831479113
9,"Total",172070.649645971,244822.524365529,232853.223919841
9,"univ",1209.02741838924,5836.08098159503,2877.97148887179
9,"work",20195.3175894644,28104.045906906,77617.0555430353
10,"atwork",14636.8634371477,24604.5290622764,134.545340397835
10,"esc",35906.0916090143,26866.6224611472,18732.1227760796
10,"idisc",37750.4591050077,36915.6443370987,9323.77413924543
10,"imain",68361.3095500584,92335.1842423018,51201.9388495187
10,"jdisc",3595.28428058817,10785.065512869,51.2774585277622
10,"jmain",5309.51230240927,12745.0060543448,106.688857716681
10,"sch",2683.59351039625,63330.60692779,44724.1353311793
10,"Total",184285.227613684,331618.216426148,310590.999667079
10,"univ",1239.41098141726,5402.88818234074,2213.87520774077
10,"work",14802.7028376452,58632.669645979,184102.641706673
11,"atwork",6815.41669818078,17073.1226482622,84.3159848808276
11,"esc",51526.256202977,52228.220001153,20147.2905431176
11,"idisc",53914.570634451,47472.5482301763,6483.14196412934
11,"imain",56646.3962745047,116836.712585877,70162.8414145582
11,"jdisc",9521.68991999719,7068.83447653197,0
11,"jmain",8266.3037164132,13289.1763445138,1417.49294563875
11,"sch",4525.2816776548,79508.5439140841,32650.0873101792
11,"Total",206607.560912631,460096.451520802,384289.870846162
11,"univ",794.522284259924,2107.24190687933,502.574235828409
11,"work",14597.1235041927,124512.051413324,252842.12644783
12,"atwork",5670.16351016563,8616.35634191058,1455.88168988939
12,"esc",53142.0383374754,62934.9105542993,14001.9341093855
12,"idisc",80234.4821281398,62594.9534403837,7923.79888389336
12,"imain",57938.6546188116,141789.606205103,45828.6042951033
12,"jdisc",18997.2828732521,11776.9825560232,726.440515858257
12,"jmain",11603.5589724579,12374.140239509,0
12,"sch",5254.60421157449,65557.0100336607,15381.8168930367
12,"Total",239697.124005693,592131.972639306,242522.22904304
12,"univ",91.4399357269138,1768.45222183712,715.808048275293
12,"work",6764.89941808893,224719.56104658,156487.944607598
13,"atwork",841.685435282213,3786.80971056669,52.3162174651442
13,"esc",41656.6786137601,66650.3552138018,4250.99290263237
13,"idisc",107992.381545929,68683.1427497082,4602.89744664959
13,"imain",64631.3188760807,152914.425198543,29194.4586346649
13,"jdisc",31166.1213200832,12378.4707573076,0
13,"jmain",14875.1631604896,7883.54345508305,0
13,"sch",4383.65593016086,45327.461065559,10243.1695607932
13,"Total",273707.198397211,596157.889519275,123215.512498909
13,"univ",1363.67397751843,2228.49192107489,1839.1171704541
13,"work",6796.51953790783,236305.18944763,73032.56056625
14,"atwork",614.256171518743,1923.13621086143,0
14,"esc",35140.5332029257,48850.7253970382,1687.55149420206
14,"idisc",105876.169523188,79275.0173201376,1619.84728139561
14,"imain",45028.4177274278,102783.50764667,11922.5719074638
14,"jdisc",20217.4497177408,17133.8345234337,48.7007276613003
14,"jmain",11522.0339463847,12981.4626964008,0
14,"sch",1892.14000394329,15495.6616528822,6498.46538189366
14,"Total",224641.87526144,399513.72567866,58556.9986335913
14,"univ",981.656956985106,1019.14468767839,730.494116017215
14,"work",3369.21801132591,120051.235543558,36049.3677249576
15,"atwork",359.544523722012,804.429674840726,0
15,"esc",18768.5735110089,36876.2788060556,1635.561226905
15,"idisc",34455.6742583151,83266.3989153648,1559.59487339542
15,"imain",27324.5769077226,76435.4682819332,8318.98937301384
15,"jdisc",11035.8041959827,25605.7410247668,0
15,"jmain",5718.31419431047,13138.3129627646,0
15,"sch",951.724745506686,11371.4481909041,370.439848000017
15,"Total",99369.4512305849,315237.858357716,35693.669208547
15,"univ",0,2227.58772877467,650.284948518811
15,"work",755.238894016486,65512.1927723118,23158.7989387139
16,"atwork",12.1367687637969,305.050141639186,0
16,"esc",10687.5771277259,39904.2929662374,92.4047283440657
16,"idisc",19627.7052114672,95309.9849669855,784.727938763672
16,"imain",11082.8460752293,66634.9554561537,3592.39141878188
16,"jdisc",4219.56360528845,16650.7490679395,0
16,"jmain",3535.08697879018,11098.9751538765,0
16,"sch",334.144846227743,7087.07624513775,570.825375770407
16,"Total",52873.2013154584,283406.447752577,17929.9249897323
16,"univ",243.151746330034,706.873131736388,711.988511524796
16,"work",3130.98895563572,45708.4906228712,12177.5870165475
17,"atwork",17.4805427315261,58.5272402519544,0
17,"esc",9091.46254150474,19670.9268898161,16.2257820480557
17,"idisc",6107.03585121764,59112.3992068368,296.134284974232
17,"imain",5872.06887903235,41899.6018419014,1572.41228585509
17,"jdisc",0,10443.3809489432,0
17,"jmain",1368.38194763577,2551.98734393903,0
17,"sch",26.7358458838967,3130.97642531228,694.858667565699
17,"Total",23710.882128813,171945.530076337,4892.28319852696
17,"univ",0,3987.75819026428,178.643403447463
17,"work",1227.71652080714,31089.9719890716,2134.00877463642
18,"atwork",0,87.5561838929095,0
18,"esc",6153.70084394442,12914.0180198894,0
18,"idisc",14032.1851266096,39285.4806224253,349.789725396877
18,"imain",9803.12351031176,46391.9541307906,545.561715644341
18,"jdisc",98.745341939038,2301.38200710943,0
18,"jmain",0,2002.45586833875,0
18,"sch",12.1693365360418,1164.67225507026,0
18,"Total",40310.1520620412,142577.440949823,1677.54956748448
18,"univ",0,1552.40035262546,0
18,"work",10210.2279027003,36877.5215096809,782.198126443267
