"OCOUNTY","DCOUNTY","trip_mode","primary_purpose","count"
"Ramsey","Sherburne","Auto 2 Person","social",13
"Ramsey","Sherburne","Auto 2 Person","univ",55
"Ramsey","Sherburne","Auto 2 Person","work",259
"Ramsey","Sherburne","Auto 3+ Person","atwork",2
"Ramsey","Sherburne","Auto 3+ Person","eatout",12
"Ramsey","Sherburne","Auto 3+ Person","escort",35
"Ramsey","Sherburne","Auto 3+ Person","othdiscr",49
"Ramsey","Sherburne","Auto 3+ Person","othmaint",30
"Ramsey","Sherburne","Auto 3+ Person","school",2
"Ramsey","Sherburne","Auto 3+ Person","shopping",4
"Ramsey","Sherburne","Auto 3+ Person","social",6
"Ramsey","Sherburne","Auto 3+ Person","univ",32
"Ramsey","Sherburne","Auto 3+ Person","work",57
"Ramsey","Sherburne","Auto SOV","atwork",42
"Ramsey","Sherburne","Auto SOV","eatout",36
"Ramsey","Sherburne","Auto SOV","escort",18
"Ramsey","Sherburne","Auto SOV","othdiscr",151
"Ramsey","Sherburne","Auto SOV","othmaint",172
"Ramsey","Sherburne","Auto SOV","school",2
"Ramsey","Sherburne","Auto SOV","shopping",32
"Ramsey","Sherburne","Auto SOV","social",15
"Ramsey","Sherburne","Auto SOV","univ",44
"Ramsey","Sherburne","Auto SOV","work",979
"Ramsey","Sherburne","Drive-Transit","othdiscr",1
"Ramsey","Sherburne","Drive-Transit","othmaint",1
"Ramsey","Sherburne","Drive-Transit","work",17
"Ramsey","Sherburne","School Bus","escort",1
"Ramsey","Sherburne","School Bus","othmaint",4
"Ramsey","Sherburne","School Bus","univ",40
"Ramsey","Sherburne","School Bus","work",51
"Ramsey","Sibley","Auto 2 Person","atwork",2
"Ramsey","Sibley","Auto 2 Person","eatout",3
"Ramsey","Sibley","Auto 2 Person","escort",3
"Ramsey","Sibley","Auto 2 Person","othdiscr",6
"Ramsey","Sibley","Auto 2 Person","othmaint",1
"Ramsey","Sibley","Auto 2 Person","school",1
"Ramsey","Sibley","Auto 2 Person","univ",3
"Ramsey","Sibley","Auto 2 Person","work",3
"Ramsey","Sibley","Auto 3+ Person","atwork",1
"Ramsey","Sibley","Auto 3+ Person","escort",2
"Ramsey","Sibley","Auto 3+ Person","othdiscr",5
"Ramsey","Sibley","Auto 3+ Person","othmaint",2
"Ramsey","Sibley","Auto 3+ Person","school",1
"Ramsey","Sibley","Auto 3+ Person","shopping",1
"Ramsey","Sibley","Auto 3+ Person","univ",3
"Ramsey","Sibley","Auto 3+ Person","work",3
"Ramsey","Sibley","Auto SOV","atwork",4
"Ramsey","Sibley","Auto SOV","eatout",4
"Ramsey","Sibley","Auto SOV","escort",1
"Ramsey","Sibley","Auto SOV","othdiscr",16
"Ramsey","Sibley","Auto SOV","othmaint",10
"Ramsey","Sibley","Auto SOV","shopping",2
"Ramsey","Sibley","Auto SOV","univ",3
"Ramsey","Sibley","Auto SOV","work",27
"Ramsey","Sibley","School Bus","othmaint",1
"Ramsey","St. Croix","Auto 2 Person","atwork",119
"Ramsey","St. Croix","Auto 2 Person","eatout",144
"Ramsey","St. Croix","Auto 2 Person","escort",294
"Ramsey","St. Croix","Auto 2 Person","othdiscr",384
"Ramsey","St. Croix","Auto 2 Person","othmaint",376
"Ramsey","St. Croix","Auto 2 Person","school",165
"Ramsey","St. Croix","Auto 2 Person","shopping",102
"Ramsey","St. Croix","Auto 2 Person","social",104
"Ramsey","St. Croix","Auto 2 Person","univ",264
"Ramsey","St. Croix","Auto 2 Person","work",1420
"Ramsey","St. Croix","Auto 3+ Person","atwork",45
"Ramsey","St. Croix","Auto 3+ Person","eatout",60
"Ramsey","St. Croix","Auto 3+ Person","escort",164
"Ramsey","St. Croix","Auto 3+ Person","othdiscr",283
"Ramsey","St. Croix","Auto 3+ Person","othmaint",176
"Ramsey","St. Croix","Auto 3+ Person","school",251
"Ramsey","St. Croix","Auto 3+ Person","shopping",38
"Ramsey","St. Croix","Auto 3+ Person","social",63
"Ramsey","St. Croix","Auto 3+ Person","univ",169
"Ramsey","St. Croix","Auto 3+ Person","work",317
"Ramsey","St. Croix","Auto SOV","atwork",205
"Ramsey","St. Croix","Auto SOV","eatout",216
"Ramsey","St. Croix","Auto SOV","escort",110
"Ramsey","St. Croix","Auto SOV","othdiscr",670
"Ramsey","St. Croix","Auto SOV","othmaint",869
"Ramsey","St. Croix","Auto SOV","school",47
"Ramsey","St. Croix","Auto SOV","shopping",318
"Ramsey","St. Croix","Auto SOV","social",166
"Ramsey","St. Croix","Auto SOV","univ",229
"Ramsey","St. Croix","Auto SOV","work",5746
"Ramsey","St. Croix","School Bus","atwork",5
"Ramsey","St. Croix","School Bus","escort",3
"Ramsey","St. Croix","School Bus","othdiscr",3
"Ramsey","St. Croix","School Bus","othmaint",37
"Ramsey","St. Croix","School Bus","school",5
"Ramsey","St. Croix","School Bus","shopping",2
"Ramsey","St. Croix","School Bus","univ",5
"Ramsey","St. Croix","School Bus","work",1
"Ramsey","St. Croix",NA,"school",112
"Ramsey","Washington","Auto 2 Person","atwork",1348
"Ramsey","Washington","Auto 2 Person","eatout",2476
"Ramsey","Washington","Auto 2 Person","escort",4987
"Ramsey","Washington","Auto 2 Person","othdiscr",4749
"Ramsey","Washington","Auto 2 Person","othmaint",3854
"Ramsey","Washington","Auto 2 Person","school",2708
"Ramsey","Washington","Auto 2 Person","shopping",3747
"Ramsey","Washington","Auto 2 Person","social",1868
"Ramsey","Washington","Auto 2 Person","univ",1510
"Ramsey","Washington","Auto 2 Person","work",10109
"Ramsey","Washington","Auto 3+ Person","atwork",542
"Ramsey","Washington","Auto 3+ Person","eatout",1251
"Ramsey","Washington","Auto 3+ Person","escort",3089
"Ramsey","Washington","Auto 3+ Person","othdiscr",3475
"Ramsey","Washington","Auto 3+ Person","othmaint",1603
"Ramsey","Washington","Auto 3+ Person","school",3803
"Ramsey","Washington","Auto 3+ Person","shopping",1557
"Ramsey","Washington","Auto 3+ Person","social",924
"Ramsey","Washington","Auto 3+ Person","univ",982
"Ramsey","Washington","Auto 3+ Person","work",2218
"Ramsey","Washington","Auto SOV","atwork",2540
"Ramsey","Washington","Auto SOV","eatout",2814
"Ramsey","Washington","Auto SOV","escort",2101
"Ramsey","Washington","Auto SOV","othdiscr",7079
"Ramsey","Washington","Auto SOV","othmaint",8505
"Ramsey","Washington","Auto SOV","school",429
"Ramsey","Washington","Auto SOV","shopping",9903
"Ramsey","Washington","Auto SOV","social",2397
"Ramsey","Washington","Auto SOV","univ",1494
"Ramsey","Washington","Auto SOV","work",40581
"Ramsey","Washington","Bike/Moped","atwork",1
"Ramsey","Washington","Bike/Moped","eatout",95
"Ramsey","Washington","Bike/Moped","escort",17
"Ramsey","Washington","Bike/Moped","othdiscr",204
"Ramsey","Washington","Bike/Moped","othmaint",60
"Ramsey","Washington","Bike/Moped","school",112
"Ramsey","Washington","Bike/Moped","shopping",167
"Ramsey","Washington","Bike/Moped","social",65
"Ramsey","Washington","Bike/Moped","univ",137
"Ramsey","Washington","Bike/Moped","work",164
"Ramsey","Washington","Drive-Transit","eatout",1
"Ramsey","Washington","Drive-Transit","othdiscr",2
"Ramsey","Washington","Drive-Transit","othmaint",6
"Ramsey","Washington","Drive-Transit","school",2
"Ramsey","Washington","Drive-Transit","shopping",11
"Ramsey","Washington","Drive-Transit","social",3
"Ramsey","Washington","Drive-Transit","univ",42
"Ramsey","Washington","Drive-Transit","work",221
"Ramsey","Washington","School Bus","atwork",243
"Ramsey","Washington","School Bus","eatout",29
"Ramsey","Washington","School Bus","escort",193
"Ramsey","Washington","School Bus","othdiscr",70
"Ramsey","Washington","School Bus","othmaint",595
"Ramsey","Washington","School Bus","school",1389
"Ramsey","Washington","School Bus","shopping",426
"Ramsey","Washington","School Bus","social",23
"Ramsey","Washington","School Bus","univ",350
"Ramsey","Washington","School Bus","work",966
"Ramsey","Washington","Walk","eatout",10
"Ramsey","Washington","Walk","escort",2
"Ramsey","Washington","Walk","othdiscr",13
"Ramsey","Washington","Walk","othmaint",1
"Ramsey","Washington","Walk","school",9
"Ramsey","Washington","Walk","shopping",12
"Ramsey","Washington","Walk","social",3
"Ramsey","Washington","Walk","univ",100
"Ramsey","Washington","Walk","work",7
"Ramsey","Washington","Walk-Transit","othmaint",7
"Ramsey","Washington","Walk-Transit","shopping",1
"Ramsey","Washington","Walk-Transit","univ",1
"Ramsey","Washington","Walk-Transit","work",63
"Ramsey","Washington",NA,"school",796
"Ramsey","Wright","Auto 2 Person","atwork",24
"Ramsey","Wright","Auto 2 Person","eatout",36
"Ramsey","Wright","Auto 2 Person","escort",50
"Ramsey","Wright","Auto 2 Person","othdiscr",96
"Ramsey","Wright","Auto 2 Person","othmaint",70
"Ramsey","Wright","Auto 2 Person","school",2
"Ramsey","Wright","Auto 2 Person","shopping",12
"Ramsey","Wright","Auto 2 Person","social",15
"Ramsey","Wright","Auto 2 Person","univ",74
"Ramsey","Wright","Auto 2 Person","work",302
"Ramsey","Wright","Auto 3+ Person","atwork",4
"Ramsey","Wright","Auto 3+ Person","eatout",15
"Ramsey","Wright","Auto 3+ Person","escort",31
"Ramsey","Wright","Auto 3+ Person","othdiscr",69
"Ramsey","Wright","Auto 3+ Person","othmaint",39
"Ramsey","Wright","Auto 3+ Person","school",2
"Ramsey","Wright","Auto 3+ Person","shopping",6
"Ramsey","Wright","Auto 3+ Person","social",2
"Ramsey","Wright","Auto 3+ Person","univ",56
"Ramsey","Wright","Auto 3+ Person","work",50
"Ramsey","Wright","Auto SOV","atwork",36
"Ramsey","Wright","Auto SOV","eatout",56
"Ramsey","Wright","Auto SOV","escort",38
"Ramsey","Wright","Auto SOV","othdiscr",183
"Ramsey","Wright","Auto SOV","othmaint",191
"Ramsey","Wright","Auto SOV","school",1
"Ramsey","Wright","Auto SOV","shopping",23
"Ramsey","Wright","Auto SOV","social",20
"Ramsey","Wright","Auto SOV","univ",54
"Ramsey","Wright","Auto SOV","work",1194
"Ramsey","Wright","Drive-Transit","work",16
"Ramsey","Wright","School Bus","atwork",1
"Ramsey","Wright","School Bus","escort",1
"Ramsey","Wright","School Bus","othdiscr",5
"Ramsey","Wright","School Bus","othmaint",8
"Ramsey","Wright","School Bus","school",2
"Ramsey","Wright","School Bus","shopping",3
"Ramsey","Wright","School Bus","social",2
"Ramsey","Wright","School Bus","univ",21
"Ramsey","Wright","School Bus","work",40
"Ramsey","Wright",NA,"school",1
"Rice","Anoka","Auto 2 Person","atwork",2
"Rice","Anoka","Auto 2 Person","eatout",2
"Rice","Anoka","Auto 2 Person","escort",2
"Rice","Anoka","Auto 2 Person","othdiscr",5
"Rice","Anoka","Auto 2 Person","othmaint",3
"Rice","Anoka","Auto 2 Person","work",11
"Rice","Anoka","Auto 3+ Person","eatout",2
"Rice","Anoka","Auto 3+ Person","escort",4
"Rice","Anoka","Auto 3+ Person","othdiscr",2
"Rice","Anoka","Auto 3+ Person","othmaint",1
"Rice","Anoka","Auto SOV","atwork",1
"Rice","Anoka","Auto SOV","eatout",1
"Rice","Anoka","Auto SOV","escort",3
"Rice","Anoka","Auto SOV","othdiscr",13
"Rice","Anoka","Auto SOV","othmaint",5
"Rice","Anoka","Auto SOV","shopping",1
"Rice","Anoka","Auto SOV","social",1
"Rice","Anoka","Auto SOV","work",40
"Rice","Carver","Auto 2 Person","atwork",3
"Rice","Carver","Auto 2 Person","eatout",2
"Rice","Carver","Auto 2 Person","escort",5
"Rice","Carver","Auto 2 Person","othdiscr",3
"Rice","Carver","Auto 2 Person","othmaint",4
"Rice","Carver","Auto 2 Person","shopping",1
"Rice","Carver","Auto 2 Person","social",1
"Rice","Carver","Auto 2 Person","work",36
"Rice","Carver","Auto 3+ Person","atwork",1
"Rice","Carver","Auto 3+ Person","eatout",3
"Rice","Carver","Auto 3+ Person","escort",1
"Rice","Carver","Auto 3+ Person","othdiscr",4
"Rice","Carver","Auto 3+ Person","othmaint",2
"Rice","Carver","Auto 3+ Person","school",1
"Rice","Carver","Auto 3+ Person","social",1
"Rice","Carver","Auto 3+ Person","univ",1
"Rice","Carver","Auto 3+ Person","work",7
"Rice","Carver","Auto SOV","atwork",1
"Rice","Carver","Auto SOV","eatout",7
"Rice","Carver","Auto SOV","escort",4
"Rice","Carver","Auto SOV","othdiscr",18
"Rice","Carver","Auto SOV","othmaint",12
"Rice","Carver","Auto SOV","shopping",4
"Rice","Carver","Auto SOV","social",5
"Rice","Carver","Auto SOV","work",133
"Rice","Chisago","Auto 2 Person","work",1
"Rice","Chisago","Auto 3+ Person","othdiscr",1
"Rice","Dakota","Auto 2 Person","atwork",114
"Rice","Dakota","Auto 2 Person","eatout",108
"Rice","Dakota","Auto 2 Person","escort",241
"Rice","Dakota","Auto 2 Person","othdiscr",257
"Rice","Dakota","Auto 2 Person","othmaint",195
"Rice","Dakota","Auto 2 Person","school",238
"Rice","Dakota","Auto 2 Person","shopping",170
"Rice","Dakota","Auto 2 Person","social",108
"Rice","Dakota","Auto 2 Person","univ",100
"Rice","Dakota","Auto 2 Person","work",994
"Rice","Dakota","Auto 3+ Person","atwork",33
"Rice","Dakota","Auto 3+ Person","eatout",45
"Rice","Dakota","Auto 3+ Person","escort",145
"Rice","Dakota","Auto 3+ Person","othdiscr",216
"Rice","Dakota","Auto 3+ Person","othmaint",83
"Rice","Dakota","Auto 3+ Person","school",381
"Rice","Dakota","Auto 3+ Person","shopping",63
"Rice","Dakota","Auto 3+ Person","social",58
"Rice","Dakota","Auto 3+ Person","univ",64
"Rice","Dakota","Auto 3+ Person","work",239
"Rice","Dakota","Auto SOV","atwork",184
"Rice","Dakota","Auto SOV","eatout",168
"Rice","Dakota","Auto SOV","escort",123
"Rice","Dakota","Auto SOV","othdiscr",425
"Rice","Dakota","Auto SOV","othmaint",466
"Rice","Dakota","Auto SOV","school",56
"Rice","Dakota","Auto SOV","shopping",463
"Rice","Dakota","Auto SOV","social",161
"Rice","Dakota","Auto SOV","univ",108
"Rice","Dakota","Auto SOV","work",4260
"Rice","Dakota","School Bus","atwork",6
"Rice","Dakota","School Bus","escort",6
"Rice","Dakota","School Bus","othmaint",18
"Rice","Dakota","School Bus","school",63
"Rice","Dakota","School Bus","shopping",6
"Rice","Dakota","School Bus","social",1
"Rice","Dakota","School Bus","univ",6
"Rice","Dakota",NA,"school",67
"Rice","Goodhue","Auto 2 Person","atwork",25
"Rice","Goodhue","Auto 2 Person","eatout",27
"Rice","Goodhue","Auto 2 Person","escort",56
"Rice","Goodhue","Auto 2 Person","othdiscr",83
"Rice","Goodhue","Auto 2 Person","othmaint",59
"Rice","Goodhue","Auto 2 Person","school",385
"Rice","Goodhue","Auto 2 Person","shopping",59
"Rice","Goodhue","Auto 2 Person","social",40
"Rice","Goodhue","Auto 2 Person","univ",193
"Rice","Goodhue","Auto 2 Person","work",274
"Rice","Goodhue","Auto 3+ Person","atwork",9
"Rice","Goodhue","Auto 3+ Person","eatout",24
"Rice","Goodhue","Auto 3+ Person","escort",42
"Rice","Goodhue","Auto 3+ Person","othdiscr",60
"Rice","Goodhue","Auto 3+ Person","othmaint",19
"Rice","Goodhue","Auto 3+ Person","school",538
"Rice","Goodhue","Auto 3+ Person","shopping",15
"Rice","Goodhue","Auto 3+ Person","social",16
"Rice","Goodhue","Auto 3+ Person","univ",122
"Rice","Goodhue","Auto 3+ Person","work",65
"Rice","Goodhue","Auto SOV","atwork",42
"Rice","Goodhue","Auto SOV","eatout",42
"Rice","Goodhue","Auto SOV","escort",34
"Rice","Goodhue","Auto SOV","othdiscr",151
"Rice","Goodhue","Auto SOV","othmaint",169
"Rice","Goodhue","Auto SOV","school",59
"Rice","Goodhue","Auto SOV","shopping",146
"Rice","Goodhue","Auto SOV","social",63
"Rice","Goodhue","Auto SOV","univ",158
"Rice","Goodhue","Auto SOV","work",1262
"Rice","Goodhue","School Bus","escort",3
"Rice","Goodhue","School Bus","othmaint",5
"Rice","Goodhue","School Bus","school",26
"Rice","Goodhue","School Bus","shopping",1
"Rice","Goodhue","School Bus","univ",2
"Rice","Goodhue",NA,"school",404
"Rice","Hennepin","Auto 2 Person","atwork",49
"Rice","Hennepin","Auto 2 Person","eatout",61
"Rice","Hennepin","Auto 2 Person","escort",87
"Rice","Hennepin","Auto 2 Person","othdiscr",162
"Rice","Hennepin","Auto 2 Person","othmaint",150
"Rice","Hennepin","Auto 2 Person","school",5
"Rice","Hennepin","Auto 2 Person","shopping",28
"Rice","Hennepin","Auto 2 Person","social",26
"Rice","Hennepin","Auto 2 Person","univ",12
"Rice","Hennepin","Auto 2 Person","work",598
"Rice","Hennepin","Auto 3+ Person","atwork",23
"Rice","Hennepin","Auto 3+ Person","eatout",30
"Rice","Hennepin","Auto 3+ Person","escort",49
"Rice","Hennepin","Auto 3+ Person","othdiscr",108
"Rice","Hennepin","Auto 3+ Person","othmaint",71
"Rice","Hennepin","Auto 3+ Person","school",4
"Rice","Hennepin","Auto 3+ Person","shopping",10
"Rice","Hennepin","Auto 3+ Person","social",9
"Rice","Hennepin","Auto 3+ Person","univ",7
"Rice","Hennepin","Auto 3+ Person","work",135
"Rice","Hennepin","Auto SOV","atwork",73
"Rice","Hennepin","Auto SOV","eatout",72
"Rice","Hennepin","Auto SOV","escort",45
"Rice","Hennepin","Auto SOV","othdiscr",295
"Rice","Hennepin","Auto SOV","othmaint",405
"Rice","Hennepin","Auto SOV","shopping",87
"Rice","Hennepin","Auto SOV","social",39
"Rice","Hennepin","Auto SOV","univ",11
"Rice","Hennepin","Auto SOV","work",2236
"Rice","Hennepin","School Bus","othmaint",5
"Rice","Isanti","Auto 3+ Person","escort",1
"Rice","Isanti","Auto SOV","othmaint",1
"Rice","Isanti","Auto SOV","work",1
"Rice","Le Sueur","Auto 2 Person","atwork",27
"Rice","Le Sueur","Auto 2 Person","eatout",41
"Rice","Le Sueur","Auto 2 Person","escort",100
"Rice","Le Sueur","Auto 2 Person","othdiscr",102
"Rice","Le Sueur","Auto 2 Person","othmaint",72
"Rice","Le Sueur","Auto 2 Person","school",603
"Rice","Le Sueur","Auto 2 Person","shopping",62
"Rice","Le Sueur","Auto 2 Person","social",43
"Rice","Le Sueur","Auto 2 Person","univ",259
"Rice","Le Sueur","Auto 2 Person","work",265
"Rice","Le Sueur","Auto 3+ Person","atwork",7
"Rice","Le Sueur","Auto 3+ Person","eatout",21
"Rice","Le Sueur","Auto 3+ Person","escort",70
"Rice","Le Sueur","Auto 3+ Person","othdiscr",55
"Rice","Le Sueur","Auto 3+ Person","othmaint",42
"Rice","Le Sueur","Auto 3+ Person","school",807
"Rice","Le Sueur","Auto 3+ Person","shopping",20
"Rice","Le Sueur","Auto 3+ Person","social",17
"Rice","Le Sueur","Auto 3+ Person","univ",121
"Rice","Le Sueur","Auto 3+ Person","work",55
"Rice","Le Sueur","Auto SOV","atwork",29
"Rice","Le Sueur","Auto SOV","eatout",54
"Rice","Le Sueur","Auto SOV","escort",52
"Rice","Le Sueur","Auto SOV","othdiscr",144
"Rice","Le Sueur","Auto SOV","othmaint",176
"Rice","Le Sueur","Auto SOV","school",91
"Rice","Le Sueur","Auto SOV","shopping",207
"Rice","Le Sueur","Auto SOV","social",104
"Rice","Le Sueur","Auto SOV","univ",194
"Rice","Le Sueur","Auto SOV","work",1072
"Rice","Le Sueur","School Bus","atwork",2
"Rice","Le Sueur","School Bus","escort",3
"Rice","Le Sueur","School Bus","othmaint",5
"Rice","Le Sueur","School Bus","school",64
"Rice","Le Sueur","School Bus","shopping",2
"Rice","Le Sueur","School Bus","univ",7
"Rice","Le Sueur","School Bus","work",1
"Rice","Le Sueur",NA,"school",725
"Rice","McLeod","Auto 3+ Person","univ",1
"Rice","Pierce","Auto 2 Person","eatout",3
"Rice","Pierce","Auto 2 Person","escort",2
"Rice","Pierce","Auto 2 Person","othdiscr",1
"Rice","Pierce","Auto 2 Person","othmaint",3
"Rice","Pierce","Auto 2 Person","univ",3
"Rice","Pierce","Auto 2 Person","work",5
"Rice","Pierce","Auto 3+ Person","eatout",1
"Rice","Pierce","Auto 3+ Person","escort",2
"Rice","Pierce","Auto 3+ Person","work",1
"Rice","Pierce","Auto SOV","atwork",1
"Rice","Pierce","Auto SOV","eatout",1
"Rice","Pierce","Auto SOV","othdiscr",7
"Rice","Pierce","Auto SOV","othmaint",6
"Rice","Pierce","Auto SOV","shopping",2
"Rice","Pierce","Auto SOV","social",1
"Rice","Pierce","Auto SOV","univ",2
"Rice","Pierce","Auto SOV","work",27
"Rice","Polk","Auto SOV","othdiscr",1
"Rice","Ramsey","Auto 2 Person","atwork",18
"Rice","Ramsey","Auto 2 Person","eatout",18
"Rice","Ramsey","Auto 2 Person","escort",22
"Rice","Ramsey","Auto 2 Person","othdiscr",43
"Rice","Ramsey","Auto 2 Person","othmaint",41
"Rice","Ramsey","Auto 2 Person","shopping",2
"Rice","Ramsey","Auto 2 Person","social",4
"Rice","Ramsey","Auto 2 Person","univ",12
"Rice","Ramsey","Auto 2 Person","work",136
"Rice","Ramsey","Auto 3+ Person","atwork",7
"Rice","Ramsey","Auto 3+ Person","eatout",6
"Rice","Ramsey","Auto 3+ Person","escort",18
"Rice","Ramsey","Auto 3+ Person","othdiscr",23
"Rice","Ramsey","Auto 3+ Person","othmaint",12
"Rice","Ramsey","Auto 3+ Person","shopping",1
"Rice","Ramsey","Auto 3+ Person","social",3
"Rice","Ramsey","Auto 3+ Person","univ",1
"Rice","Ramsey","Auto 3+ Person","work",23
"Rice","Ramsey","Auto SOV","atwork",18
"Rice","Ramsey","Auto SOV","eatout",27
"Rice","Ramsey","Auto SOV","escort",12
"Rice","Ramsey","Auto SOV","othdiscr",64
"Rice","Ramsey","Auto SOV","othmaint",116
"Rice","Ramsey","Auto SOV","shopping",11
"Rice","Ramsey","Auto SOV","social",6
"Rice","Ramsey","Auto SOV","univ",7
"Rice","Ramsey","Auto SOV","work",497
"Rice","Ramsey","School Bus","othmaint",1
"Rice","Ramsey","School Bus","univ",1
"Rice","Rice","Auto 2 Person","atwork",1441
"Rice","Rice","Auto 2 Person","eatout",2377
"Rice","Rice","Auto 2 Person","escort",6610
"Rice","Rice","Auto 2 Person","othdiscr",3894
"Rice","Rice","Auto 2 Person","othmaint",2780
"Rice","Rice","Auto 2 Person","school",2876
"Rice","Rice","Auto 2 Person","shopping",4941
"Rice","Rice","Auto 2 Person","social",1762
"Rice","Rice","Auto 2 Person","univ",824
"Rice","Rice","Auto 2 Person","work",5223
"Rice","Rice","Auto 3+ Person","atwork",559
"Rice","Rice","Auto 3+ Person","eatout",1050
"Rice","Rice","Auto 3+ Person","escort",3918
"Rice","Rice","Auto 3+ Person","othdiscr",2544
"Rice","Rice","Auto 3+ Person","othmaint",1056
"Rice","Rice","Auto 3+ Person","school",4076
"Rice","Rice","Auto 3+ Person","shopping",1928
"Rice","Rice","Auto 3+ Person","social",763
"Rice","Rice","Auto 3+ Person","univ",529
