"OCOUNTY","DCOUNTY","trip_mode","tour_purpose","count"
"Hennepin","Isanti","Auto 2 Person","Work",280.781941199523
"Wright","Hennepin","Walk","Discretionary",382.397916210385
"Wright","Ramsey","Walk","Maintenance",186.458305999901
"Anoka","Ramsey","Walk-Transit","University",210.981026047994
"Ramsey","Anoka","Walk-Transit","University",210.981026047994
"Goodhue","Dakota","Auto SOV","Shop",193.020579289883
"Hennepin","Pierce","Auto 2 Person","Work",50.4370792685688
"Chisago","Chisago","Walk","Maintenance",238.309126135368
"Carver","Scott","Auto 2 Person","Discretionary",27.3303355714397
"Carver","Scott","Auto 2 Person","School",27.3303355714397
"Washington","Dakota","Auto 3+ Person","Visiting",145.208110044406
"Dakota","Washington","Auto 3+ Person","Visiting",107.999338447463
"Hennepin","Ramsey","Drive-Transit","Work-based",12.2169323380413
"Pierce","Goodhue","Auto 3+ Person","Work",67.6381973379477
"Ramsey","St. Croix","Walk","Work-based",67.6381973379477
"Anoka","Chisago","Auto SOV","Visiting",33.368123947562
"Chisago","Washington","Auto SOV","Visiting",33.368123947562
"Washington","Chisago","Auto SOV","Visiting",33.368123947562
"Polk","Polk","Auto 3+ Person","Visiting",411.839857062178
"Anoka","Wright","Auto 2 Person","Work",12.4380085317482
"St. Croix","Polk","Auto SOV","Discretionary",58.4137754635839
"Scott","Carver","Auto SOV","Discretionary",758.192678807817
"Wright","Anoka","Auto 2 Person","Escort",117.428993524961
"Anoka","Wright","Auto 2 Person","Escort",117.428993524961
"Scott","Le Sueur","Auto 2 Person","Eating Out",12.4767142939761
"Scott","Anoka","Auto 2 Person","Discretionary",12.2696654275052
"McLeod","Wright","Auto SOV","Shop",47.9516026281969
"Wright","McLeod","Auto SOV","Shop",47.9516026281969
"Pierce","Pierce","Auto 2 Person","Discretionary",2163.68218197025
"Carver","Carver","Walk-Transit","Work-based",62.6141670626652
"Dakota","Washington","Auto 3+ Person","Work-based",251.617489493814
"Washington","Hennepin","Auto 2 Person","School",276.801006503249
"Wright","Ramsey","Auto 3+ Person","Eating Out",49.8030047836502
"Hennepin","Washington","Walk-Transit","Eating Out",16.7890113396235
"Ramsey","Washington","Walk","Shop",12.2491379645175
"Rice","Scott","Auto SOV","Discretionary",13.90457654635
"Sherburne","Anoka","Drive-Transit","Work",24.8760170634964
"Anoka","Wright","Walk-Transit","Work",12.4380085317482
"Sherburne","Anoka","Auto 3+ Person","Maintenance",193.129434180636
"Anoka","Sherburne","Auto 3+ Person","Maintenance",193.129434180636
"St. Croix","Polk","Auto SOV","Escort",363.231578843047
"Le Sueur","Hennepin","Auto SOV","Work-based",187.896967243112
"Carver","Scott","Auto SOV","Visiting",483.579964326697
"Scott","Carver","Auto SOV","Visiting",300.579519420311
"Hennepin","Washington","Walk-Transit","Work-based",90.4425122642333
"Hennepin","Wright","Auto 3+ Person","Discretionary",1134.07919253831
"St. Croix","Chisago","Auto SOV","Work",33.7721267193014
"Chisago","St. Croix","Auto SOV","Work",33.7721267193014
"Goodhue","Goodhue","Drive-Transit","Work",8.95991501616903
"Anoka","Carver","Auto 2 Person","Work",88.5834231734881
"Anoka","Anoka","Walk","Visiting",901.444949654124
"McLeod","Sibley","Auto SOV","Discretionary",15.6094299025238
"Sibley","McLeod","Auto SOV","Discretionary",15.6094299025238
"Rice","Rice","Auto SOV","School",24.8643391686991
"Washington","St. Croix","Auto 3+ Person","Discretionary",276.528905771166
"St. Croix","Washington","Auto 3+ Person","Discretionary",276.528905771166
"Dakota","Washington","Auto SOV","Escort",246.549768250692
"Rice","Rice","Bike/Moped","Discretionary",17.3265453681076
"Isanti","Washington","Auto SOV","Work",342.040338962288
"Chisago","Ramsey","Auto SOV","Discretionary",104.669479807916
"Ramsey","Chisago","Auto SOV","Discretionary",104.669479807916
"Scott","Le Sueur","Auto SOV","Discretionary",674.866517930772
"Le Sueur","Scott","Walk","Visiting",337.433258965386
"Rice","Scott","Auto 2 Person","Work-based",337.433258965386
"Scott","Washington","Auto SOV","Shop",56.4371416758604
"Ramsey","Dakota","Bike/Moped","Escort",331.529459530974
"Dakota","Dakota","Bike/Moped","Escort",552.871624531769
"Pierce","Pierce","Auto 2 Person","Work-based",98.3310836605993
"Sibley","McLeod","Auto SOV","Work",172.781942091295
"Washington","Isanti","Auto SOV","Work-based",12.6238849364187
"Ramsey","Carver","Auto 2 Person","Maintenance",12.1506131408829
"Wright","Hennepin","Auto SOV","School",254.475577337144
"Hennepin","Wright","Auto SOV","School",254.475577337144
"Washington","Washington","Bike/Moped","Maintenance",235.611846282996
"Sherburne","Anoka","Auto 3+ Person","Discretionary",35.2129051479758
"Washington","Washington","TNR-Transit","University",583.180258297138
"Washington","Polk","Auto 3+ Person","Discretionary",12.1367687637969
"Ramsey","Chisago","Auto 2 Person","Eating Out",59.577281533842
"Hennepin","Dakota",NA,"Work",301.43964776237
"Anoka","Wright","Auto SOV","Maintenance",35.9303806794598
"St. Croix","Anoka","Auto 2 Person","Maintenance",17.9651903397299
"Pierce","Ramsey","Auto SOV","Maintenance",497.643324443461
"Carver","Scott","Auto 3+ Person","Eating Out",238.433452755483
"Scott","Carver","Auto 3+ Person","Eating Out",238.433452755483
"Sherburne","Wright","Walk","Escort",75.5228680036411
"St. Croix","Washington","Auto 3+ Person","Eating Out",39.4823620567612
"Hennepin","Goodhue","Auto SOV","Maintenance",127.129495863365
"Ramsey","Pierce","Auto 3+ Person","Eating Out",151.921151197066
"St. Croix","Washington","Auto 2 Person","Discretionary",106.632354140611
"Goodhue","Rice","Auto 3+ Person","Visiting",5500.3519960733
"Rice","Goodhue","Auto 3+ Person","Visiting",5500.3519960733
"Anoka","Anoka","Auto 2 Person","University",35.7701986262904
"Anoka","Anoka",NA,"Work",8.6829569383714
"Scott","Goodhue","Auto 3+ Person","Escort",650.895593734844
"Scott","Le Sueur","Auto 3+ Person","Work-based",13.2534808889927
"Le Sueur","Scott","Auto 3+ Person","Work-based",13.2534808889927
"Rice","Dakota","Walk","Discretionary",24.9907184076178
"Hennepin","Sherburne","Walk-Transit","Work",16.5840113756643
"Hennepin","Sherburne","Walk-Transit","School",33.1680227513286
"Anoka","Anoka","Bike/Moped","School",319.457625988028
"Le Sueur","Le Sueur","Auto 3+ Person","Eating Out",63.5555305153386
"Pierce","Pierce","Auto SOV","Eating Out",75.1709462727582
"Pierce","St. Croix","Auto SOV","Eating Out",25.0569820909194
"St. Croix","Pierce","Auto SOV","Eating Out",25.0569820909194
"Pierce","Pierce","Auto SOV","Visiting",405.565237160386
"Anoka","Isanti","Auto 2 Person","Shop",296.758623221363
"Isanti","Anoka","Auto 2 Person","Shop",296.758623221363
"Carver","McLeod","Auto SOV","Maintenance",190.54016124056
"McLeod","Carver","Auto SOV","Maintenance",26.7358458838967
"Chisago","Ramsey","Walk","Work-based",12.5791012004914
"Isanti","Isanti","Walk","Work",1173.42835846488
"Hennepin","Ramsey","Bike/Moped","Eating Out",64.3519954443196
"Le Sueur","Scott","Auto 2 Person","Escort",118.465459334223
"Scott","Rice","Auto 3+ Person","Escort",167.416668044732
"Rice","Le Sueur","Auto 2 Person","Escort",118.465459334223
"Anoka","Chisago","Auto 2 Person","Shop",33.368123947562
"Washington","Anoka","Auto 2 Person","Shop",54.13576437642
"Hennepin","Sherburne","Auto 3+ Person","Shop",710.762317905195
"Scott","Hennepin","Auto 2 Person","Eating Out",123.942326154944
"Dakota","McLeod","Auto SOV","Shop",8.77726083662356
"St. Croix","Washington","Walk","Work-based",109.778488567376
"Hennepin","Hennepin","Auto 3+ Person","University",101.041385268802
"Carver","Hennepin","Auto 3+ Person","Visiting",253.821184032908
"Washington","Scott","Auto SOV","Work",35.7259709640746
"Wright","Carver","Auto SOV","Work-based",68.2874995833372
"Anoka","Wright","Auto SOV","Escort",12.4380085317482
"Chisago","Washington","Walk","Shop",18.0624644866178
"Ramsey","Scott","Auto 2 Person","Work",129.292989819427
"Washington","Anoka","Auto 3+ Person","Work-based",27.5627160134484
"Anoka","Washington","Auto 3+ Person","Work-based",27.5627160134484
"Washington","Scott","Auto 3+ Person","Work",102.987625307351
"Ramsey","Carver","Drive-Transit","Discretionary",79.8557668511738
"Ramsey","Scott","Auto 3+ Person","Work-based",13.3679229419483
"Goodhue","Washington","Auto SOV","Discretionary",184.642961955379
"Anoka","St. Croix","Auto 3+ Person","Work",24.7062550429706
"Ramsey","St. Croix","Auto 3+ Person","Work-based",41.3917413170727
"Anoka","Chisago","Walk","Work-based",12.6238849364187
"Hennepin","Scott","Walk","Shop",138.487655954983
"Scott","Scott","Walk","Shop",891.866381504459
"Ramsey","Hennepin","Walk-Transit","Escort",960.954968788416
"Hennepin","Ramsey","Walk-Transit","Escort",960.954968788416
"Hennepin","Rice","Auto 2 Person","Maintenance",14.0617500541514
"Anoka","Wright","Auto SOV","Discretionary",643.992673107523
"Hennepin","Le Sueur","Walk","Work",29.2981565133153
"Le Sueur","Le Sueur","Auto 3+ Person","Work",29.2981565133153
"Hennepin","Le Sueur","Auto SOV","Discretionary",29.2981565133153
"Le Sueur","Le Sueur","Auto 3+ Person","Discretionary",58.5963130266306
"Scott","Hennepin","Auto 3+ Person","Eating Out",227.588881460482
"Le Sueur","Rice","Auto SOV","Work-based",13.1270061241295
"Ramsey","Anoka","Auto SOV","University",17.4805427315261
"Washington","Ramsey","Bike/Moped","University",12.1367687637969
"Anoka","Chisago","Auto 2 Person","Discretionary",14.6855223375102
"Chisago","Hennepin","Auto 2 Person","Discretionary",14.6855223375102
"Hennepin","Washington","Auto 2 Person","School",37.7752755141528
"Scott","Carver","Auto SOV","Escort",12.8001301891917
"Carver","Scott","Auto 3+ Person","Work-based",12.8001301891917
"Carver","Hennepin","Auto SOV","University",25.07245788956
"Hennepin","Carver","Auto SOV","University",12.53622894478
"Scott","Dakota","Auto 3+ Person","Eating Out",502.830001215825
"Ramsey","Scott","Auto 3+ Person","Eating Out",13.1695474558168
"Wright","McLeod","Auto 2 Person","School",189.199813328352
"McLeod","Wright","Auto SOV","School",94.5999066641762
"Dakota","Scott","Auto 3+ Person","Work-based",41.8825257290769
"Dakota","Dakota","Walk-Transit","Escort",81.6069759392983
"Dakota","Dakota","Walk-Transit","Eating Out",58.1541578651164
"Dakota","Ramsey","Walk-Transit","Eating Out",82.1840846896759
"Isanti","Hennepin","Walk","Discretionary",12.6349559409695
"Wright","Hennepin","Drive-Transit","Work",12.4380085317482
"St. Croix","Hennepin","Auto SOV","Escort",34.4564303701885
"Sherburne","Wright","Auto 3+ Person","Visiting",50.5021444397928
"Wright","Wright","Drive-Transit","Discretionary",49.8044406235749
"Wright","Wright","Walk-Transit","Discretionary",49.8044406235749
"Hennepin","Anoka","Walk-Transit","Discretionary",49.8044406235749
"Anoka","Wright","Walk-Transit","Discretionary",49.8044406235749
"Dakota","Rice","Auto 3+ Person","Maintenance",129.011031093573
"Hennepin","Carver","Bike/Moped","Discretionary",16.2959176789651
"Carver","Hennepin","Bike/Moped","Discretionary",16.2959176789651
"Polk","Washington","Auto 2 Person","Work",208.184475657536
"Isanti","Anoka","Auto SOV","Visiting",12.5130464803358
"Chisago","Ramsey","Auto 2 Person","Discretionary",27.3788157865962
"Polk","Polk","Walk","Escort",34.8933342462509
"Rice","Le Sueur","Auto 2 Person","Discretionary",16.8119960744984
"Anoka","Anoka","Bike/Moped","Escort",603.871200574534
"Ramsey","Wright","Auto SOV","Maintenance",277.389427095429
"Sherburne","Dakota","Auto SOV","Work",13.0997804440074
"Washington","Pierce","Auto SOV","Escort",210.198207111435
"Pierce","St. Croix","Auto SOV","Escort",744.379787988842
"Isanti","Chisago","Auto 3+ Person","Work",632.221271029709
"Scott","Ramsey","Auto 3+ Person","Shop",1176.62884086257
"Carver","Wright","Auto 3+ Person","Discretionary",8.83137782397887
"Hennepin","Ramsey","Drive-Transit","Discretionary",12.1693365360418
"Hennepin","Dakota","Walk","Visiting",12.1693365360418
"Washington","Dakota","Auto 2 Person","Visiting",12.4029238656475
"Carver","Wright","Auto 3+ Person","Eating Out",221.12564721368
"Wright","Carver","Auto 3+ Person","Eating Out",331.68847082052
"Washington","Washington","Auto SOV","University",12.6450396071729
"Scott","Dakota","Auto 3+ Person","Work-based",16.8556942126129
"Dakota","Scott","Walk-Transit","Work",165.545442107017
"Hennepin","Goodhue","Walk","Visiting",8.58890905947441
"Goodhue","Hennepin","Auto 2 Person","Discretionary",138.301122605713
"Chisago","Hennepin","Walk","Work-based",16.1823583517292
"McLeod","McLeod","Walk","Maintenance",2314.33486148688
"Anoka","Wright","Auto 2 Person","Maintenance",259.086499749199
"Sherburne","Hennepin","Auto SOV","Eating Out",101.715362729699
"St. Croix","Pierce","Auto 2 Person","Maintenance",459.756295778808
"Ramsey","Ramsey","Bike/Moped","University",1300.28312487327
"Isanti","Isanti","Walk","Maintenance",30.224316037501
"Pierce","Chisago","Auto SOV","Shop",285.608006180261
"St. Croix","Pierce","Walk","Maintenance",931.061121069955
"St. Croix","Pierce","Walk","Work",799.911476746317
"Pierce","St. Croix","Walk","Work",799.911476746317
"Pierce","St. Croix","Walk","Discretionary",931.061121069955
"Le Sueur","Le Sueur","Auto 3+ Person","Maintenance",25.5756638326738
"Dakota","Carver","Auto 2 Person","Escort",194.628130678011
"Carver","Dakota","Auto 2 Person","Escort",194.628130678011
"Goodhue","Rice","Auto 2 Person","Work",239.669379649564
"Rice","Goodhue","Auto 2 Person","Escort",239.669379649564
"Goodhue","Rice","Auto 2 Person","Escort",239.669379649564
"Sherburne","Wright","Drive-Transit","Work",96.4708879119049
"Goodhue","Goodhue","Walk","Work",688.95135596298
"Dakota","Sherburne","Auto SOV","Maintenance",81.8378209830429
"Ramsey","Hennepin","Drive-Transit","Maintenance",21.6993161081189
"Goodhue","Hennepin","Auto SOV","Eating Out",16.4734828867551
"Dakota","Goodhue","Auto SOV","Eating Out",16.4734828867551
"Sherburne","Anoka","Auto 2 Person","Work-based",71.9406252687882
"Wright","Ramsey","Auto 2 Person","Work-based",27.456196527188
"McLeod","Ramsey","Auto SOV","Work",52.1581021808533
"Ramsey","McLeod","Auto SOV","Work",52.1581021808533
"Washington","Ramsey",NA,"Eating Out",17.1456571245383
"Ramsey","Washington",NA,"Eating Out",17.1456571245383
"St. Croix","Goodhue","Auto 3+ Person","Discretionary",15.8009428942099
"Goodhue","St. Croix","Auto 3+ Person","Discretionary",15.8009428942099
"Isanti","Hennepin","Auto 3+ Person","Escort",18.9381992011741
"Pierce","Polk","Auto SOV","Shop",373.019682035859
"Polk","Pierce","Auto SOV","Shop",263.95190209661
"Anoka","Isanti","Auto 2 Person","Work-based",150.809364335399
"Isanti","Anoka","Auto 2 Person","Work-based",150.809364335399
"Ramsey","Chisago","Auto 3+ Person","School",17.0245133925324
"Washington","Dakota","TNR-Transit","Work-based",12.4029238656475
"Isanti","Isanti","Walk","Shop",146.149961880293
"Isanti","Isanti","Bike/Moped","Work",292.299923760586
"Isanti","Isanti","Walk-Transit","Shop",146.149961880293
"Goodhue","Dakota","Auto 3+ Person","Maintenance",818.665743518732
"Dakota","Goodhue","Auto 3+ Person","Maintenance",818.665743518732
"Dakota","Chisago","Auto SOV","Discretionary",17.2787131983637
"Chisago","Anoka","Auto SOV","Discretionary",52.6377900320059
"Pierce","St. Croix","Auto 2 Person","Work-based",12.5312213237381
"McLeod","McLeod","Auto 3+ Person","Eating Out",275.655467268202
"Le Sueur","Sibley","Auto SOV","Maintenance",30.1318816863488
"Sibley","Le Sueur","Auto SOV","Maintenance",30.1318816863488
"Pierce","St. Croix","Auto SOV","Visiting",296.297685915517
"St. Croix","Pierce","Auto SOV","Visiting",296.297685915517
"Pierce","Pierce","Auto 2 Person","Visiting",668.981713650487
"Washington","Pierce","Auto 3+ Person","Visiting",76.2891710944661
"Le Sueur","Le Sueur","Walk","Maintenance",129.011031093573
"Chisago","Washington","Auto SOV","Escort",236.758715959169
"Dakota","Dakota","Drive-Transit","Eating Out",12.4029238656475
"Isanti","Anoka","Auto 3+ Person","Maintenance",64.0400791026579
"Anoka","Isanti","Auto 3+ Person","Maintenance",64.0400791026579
"Isanti","Anoka","Auto 3+ Person","Visiting",128.080158205316
"Polk","Pierce","Auto 3+ Person","Discretionary",117.955592644867
"Pierce","Polk","Auto 3+ Person","Discretionary",117.955592644867
"Sherburne","Anoka","Auto 3+ Person","Work",108.089798224396
"Anoka","Sherburne","Auto 3+ Person","Work",108.089798224396
"Sherburne","Anoka","Auto 3+ Person","School",108.089798224396
"Anoka","Sherburne","Auto 3+ Person","School",108.089798224396
"Washington","St. Croix","Drive-Transit","Work",12.6428869178661
"Hennepin","Chisago","Auto 3+ Person","Maintenance",1104.7161114927
"Rice","Ramsey","Auto SOV","Escort",39.5656609431325
"Dakota","Rice","Auto SOV","Escort",81.7106560985458
"McLeod","Hennepin","Auto 2 Person","Work",884.620432244702
"McLeod","McLeod","Walk","School",884.620432244702
"Hennepin","Isanti","Auto SOV","Work-based",12.1367687637969
"Le Sueur","Scott","Auto 2 Person","Shop",575.859165839946
"Carver","Scott","Auto 2 Person","Visiting",288.934440734508
"Scott","Carver","Auto 2 Person","Visiting",288.934440734508
"Rice","Dakota","Auto 3+ Person","Escort",17.4663739253432
"Dakota","Rice","Auto 2 Person","School",17.4663739253432
"Isanti","Chisago","Auto SOV","Work-based",12.5130464803358
"Pierce","Pierce","Auto SOV","Escort",1947.8544479147
"Rice","Rice","Walk","Escort",12.4321695843496
"St. Croix","Hennepin","Auto SOV","Discretionary",104.79629297261
"Pierce","Pierce","Auto SOV","School",2959.91358024691
"Pierce","Pierce","Walk-Transit","School",3946.55144032922
"Le Sueur","Scott","Auto 3+ Person","Work",183.775732570253
"Sherburne","Hennepin","Auto SOV","Work-based",125.619885187921
"Dakota","Scott","Drive-Transit","Work",68.0417453390247
"Chisago","Washington","Auto 2 Person","Shop",99.9167575090506
"Dakota","Anoka","Auto 2 Person","Work",101.585541083902
"Hennepin","Sherburne","Auto 3+ Person","Eating Out",45.3957552990282
"Scott","Ramsey","Auto 2 Person","Work",293.463658321061
"Ramsey","Rice","Auto 2 Person","Work",170.789275221482
"Rice","Rice","TNR-Transit","Work-based",410.530207420294
"Dakota","Scott","Auto 3+ Person","Shop",1391.81850552059
"Rice","Rice","Bike/Moped","Maintenance",118.465459334223
"Hennepin","Scott","Auto SOV","Visiting",21.5144743179277
"Goodhue","Dakota","Auto 2 Person","Shop",52.3991217760296
"Wright","Dakota","Auto SOV","Discretionary",13.106786929065
"Dakota","Wright","Auto SOV","Discretionary",13.106786929065
"Carver","Sibley","Auto SOV","Shop",13.6955984988548
"Sherburne","Sherburne","Walk","Work",15.4781006355158
"Polk","Polk","Auto 2 Person","Work-based",303.998760191972
"Pierce","St. Croix","Auto 3+ Person","Visiting",37.4029365306635
"St. Croix","Pierce","Auto 3+ Person","Visiting",37.4029365306635
"Pierce","St. Croix","Auto 2 Person","Visiting",97.4703272977919
"Sherburne","Hennepin","Auto 3+ Person","Eating Out",45.3957552990282
"Scott","Pierce","Auto 2 Person","Discretionary",79.7113236699172
"Pierce","St. Croix","Auto 2 Person","Discretionary",79.7113236699172
"Scott","Pierce","Auto 2 Person","Escort",79.7113236699172
"Washington","Dakota","Auto SOV","Visiting",1150.07157991092
"St. Croix","Sherburne","Auto SOV","Work",22.8641987818381
"Washington","Hennepin","Auto 2 Person","Visiting",282.373720380683
"Dakota","Dakota","Bike/Moped","Visiting",387.106894766282
"Le Sueur","Carver","Auto SOV","Escort",18.6967454293467
"Carver","Le Sueur","Auto SOV","Escort",18.6967454293467
"Le Sueur","Scott","Auto SOV","Work-based",18.6967454293467
"Anoka","Hennepin","Drive-Transit","Visiting",162.802006484676
"St. Croix","St. Croix","Walk","Visiting",489.504885453638
"Washington","Anoka","Auto 3+ Person","Work",320.678497680919
"Dakota","Washington","Auto 2 Person","School",320.678497680919
"Anoka","Washington","TNR-Transit","School",320.678497680919
"Chisago","Isanti","Auto 2 Person","Escort",561.563882399046
"Dakota","Ramsey","Bike/Moped","Work",50.656393054622
"Ramsey","Dakota","Bike/Moped","Work",50.656393054622
"Dakota","Anoka","Auto 2 Person","Visiting",26.1995608880148
"Anoka","Dakota","Auto 2 Person","Visiting",26.1995608880148
"Dakota","Ramsey","Walk-Transit","School",12.4029238656475
"Ramsey","Dakota","Walk-Transit","School",12.4029238656475
"Sherburne","Hennepin","Auto SOV","Discretionary",121.179135756675
"Anoka","Hennepin","Drive-Transit","University",99.5933735815637
"Anoka","Anoka","Drive-Transit","University",57.9611124190665
"Goodhue","Pierce","Auto 3+ Person","Work",67.6381973379477
"Scott","Carver","Auto SOV","Eating Out",242.735375275938
"Sibley","Sibley","Walk","Escort",278.83062173612
"Carver","Wright","Auto 3+ Person","Work",96.8251681352765
"Wright","Carver","Auto 3+ Person","Escort",96.8251681352765
"Wright","Carver","Walk-Transit","Visiting",193.650336270553
"Dakota","Carver","Auto 2 Person","Visiting",46.7315356983831
"Dakota","Carver","Auto 2 Person","Maintenance",1442.63276817777
"Le Sueur","Hennepin","Auto SOV","Visiting",12.4767142939761
"Anoka","Scott","Auto 2 Person","Eating Out",12.2696654275052
"Scott","Anoka","Auto 2 Person","Eating Out",12.2696654275052
"Wright","Washington","Auto SOV","Escort",12.1367687637969
"Washington","Hennepin","Walk-Transit","School",251.617489493814
"Hennepin","Washington","Walk-Transit","School",251.617489493814
"Chisago","Polk","Auto 2 Person","Work",25.5072020125322
"Polk","Chisago","Auto 3+ Person","Escort",51.0144040250644
"Polk","Chisago","Auto SOV","Escort",25.5072020125322
"Chisago","Polk","Auto 2 Person","Escort",25.5072020125322
"Rice","Scott","Auto 2 Person","Discretionary",190.150681967178
"Scott","Rice","Auto 2 Person","Discretionary",190.150681967178
"Hennepin","Dakota","Bike/Moped","Work",8.58890905947441
"Dakota","Hennepin",NA,"Work",8.58890905947441
"Dakota","Rice","Walk-Transit","Discretionary",13.2783204623181
"Rice","Dakota","Walk-Transit","Discretionary",13.2783204623181
"Ramsey","Washington","Auto 3+ Person","Work-based",8.66843013010355
"Scott","Dakota","Auto 3+ Person","Work",98.3006232575345
"Sherburne","Anoka","Drive-Transit","Maintenance",12.4380085317482
"Scott","Hennepin","Auto 3+ Person","Work",12.4826547792481
"St. Croix","Ramsey","Auto SOV","Escort",257.502407925797
"Ramsey","St. Croix","Auto 2 Person","Escort",245.285475587756
"St. Croix","Ramsey","Auto 3+ Person","Eating Out",245.285475587756
"Ramsey","St. Croix","Auto 2 Person","Eating Out",245.285475587756
"St. Croix","Dakota","Auto SOV","Visiting",12.3996849130861
"Dakota","St. Croix","Auto SOV","Visiting",12.3996849130861
"Goodhue","Goodhue","Walk","Maintenance",387.333828116572
"Rice","Hennepin","Auto 3+ Person","Maintenance",198.856724982166
"Hennepin","Rice","Auto 3+ Person","Maintenance",198.856724982166
"McLeod","Sibley","Auto 2 Person","Discretionary",15.6094299025238
"Sibley","McLeod","Auto 2 Person","Discretionary",15.6094299025238
"Washington","Goodhue","Auto SOV","Work-based",12.3491290960439
"Rice","Rice","Bike/Moped","Work-based",74.5930175060973
"Pierce","Hennepin","Auto 2 Person","Visiting",16.5630558169045
"Hennepin","Pierce","Auto 2 Person","Visiting",16.5630558169045
"Wright","Ramsey","Auto 2 Person","Escort",67.3595496846698
"Ramsey","Wright","Auto 2 Person","Escort",42.9256850085872
"Scott","Le Sueur","Auto 3+ Person","Escort",337.433258965386
"Le Sueur","Scott","Auto SOV","Escort",674.866517930772
"Scott","Le Sueur","Auto 2 Person","Escort",365.556759073689
"McLeod","Hennepin","Auto 3+ Person","Discretionary",259.172913136943
"Hennepin","McLeod","Auto 3+ Person","Discretionary",259.172913136943
"McLeod","Sibley","Auto SOV","Work",86.3909710456477
"Carver","Dakota","Auto SOV","Maintenance",817.74491693158
"Carver","Carver","TNR-Transit","Escort",141.531589537804
"Goodhue","Pierce","Auto 2 Person","Eating Out",1308.81172308613
"Pierce","Goodhue","Auto 2 Person","Eating Out",1117.46901937627
"Hennepin","Wright","Walk-Transit","Work",12.4380085317482
"Polk","Chisago","Auto 3+ Person","Work",658.792233110232
"Chisago","Polk","Auto 3+ Person","Work",766.804643942266
"Polk","Chisago","Auto 3+ Person","School",658.792233110232
"Chisago","Polk","Auto 3+ Person","School",658.792233110232
"Sherburne","Anoka","Auto SOV","Visiting",17.6064525739879
"Goodhue","Goodhue","Auto 3+ Person","Work-based",27.282399436752
"Goodhue","Dakota","Auto 3+ Person","Work-based",27.282399436752
"Wright","Sherburne","Auto 2 Person","School",75.5228680036411
"Ramsey","St. Croix","Auto 3+ Person","Visiting",59.2235430851418
"Le Sueur","Le Sueur","Auto 2 Person","Work-based",1331.06566370503
"Anoka","Anoka","TNR-Transit","Escort",8.6829569383714
"Dakota","Anoka","Auto SOV","Escort",512.40321021211
"Ramsey","Carver","Auto SOV","Escort",318.515557254686
"Carver","Sibley","Auto SOV","Escort",318.515557254686
"Pierce","Goodhue","Auto 2 Person","Discretionary",20.5199730952585
"Goodhue","Pierce","Auto 2 Person","Discretionary",20.5199730952585
"Ramsey","Ramsey","Drive-Transit","Escort",163.310662104145
"Hennepin","Washington","Auto 3+ Person","Eating Out",338.566979385209
"Chisago","Washington","Auto 2 Person","Visiting",12.5130464803358
"Washington","Chisago","Auto 2 Person","Visiting",12.5130464803358
"Washington","Anoka",NA,"Discretionary",12.835572338607
"Ramsey","Ramsey","Auto 3+ Person","University",1783.84459602931
"Anoka","Dakota","Auto SOV","Maintenance",104.806976620885
"Scott","Le Sueur","Auto 3+ Person","Visiting",13.5063145007977
"Le Sueur","Scott","Auto 3+ Person","Visiting",13.5063145007977
"Hennepin","Goodhue","Auto SOV","Work",71.8225346523929
"St. Croix","Polk","Auto 2 Person","Escort",117.171976905319
"Polk","St. Croix","Auto 2 Person","Escort",117.171976905319
"Carver","McLeod","Auto 3+ Person","Work",158.546164179589
"Carver","McLeod","Auto 3+ Person","School",317.092328359178
"Hennepin","Chisago","Auto 3+ Person","Eating Out",18.0624644866178
"Chisago","Washington","Auto 3+ Person","Eating Out",18.0624644866178
"Scott","Ramsey","Auto SOV","Discretionary",129.292989819427
"Wright","Hennepin","TNR-Transit","Work",195.939610210484
"Hennepin","Wright","TNR-Transit","Work",195.939610210484
"Wright","Wright","TNR-Transit","Work",195.939610210484
"Wright","Hennepin","TNR-Transit","Discretionary",195.939610210484
"Hennepin","Wright","TNR-Transit","Discretionary",195.939610210484
"Sherburne","McLeod","Auto SOV","Eating Out",58.524508303717
"Ramsey","Hennepin","Walk-Transit","Visiting",8.66843013010355
"Scott","Hennepin","Auto SOV","School",412.142270490012
"Hennepin","Scott","Auto SOV","School",412.142270490012
"Scott","Anoka","Auto SOV","Work-based",119.684059612905
"Rice","Dakota","Auto SOV","Visiting",12.320164953873
"St. Croix","St. Croix","Walk","Escort",388.36181078081
"Wright","Hennepin","Auto SOV","University",8.58890905947441
"Carver","Hennepin","Auto SOV","School",52.0457509358679
"Hennepin","Carver","Auto SOV","School",52.0457509358679
"Polk","Polk","Walk","Work",378.3110050685
"Anoka","Sherburne","TNR-Transit","School",131.573472177602
"Le Sueur","Rice","Auto 2 Person","Work",13.1270061241295
"Scott","Hennepin","Walk-Transit","Work-based",24.3386730720835
"Scott","Scott","Walk-Transit","Work-based",24.3386730720835
"Ramsey","Hennepin","Walk-Transit","School",12.2169323380413
"Hennepin","Ramsey","Walk-Transit","School",12.2169323380413
"Anoka","Chisago","Auto 2 Person","Visiting",14.6855223375102
"Chisago","Hennepin","Auto 3+ Person","Visiting",14.6855223375102
"Hennepin","Chisago","Auto 2 Person","Visiting",14.6855223375102
"Chisago","Anoka","Auto 2 Person","Visiting",14.6855223375102
"Ramsey","Scott","Auto 2 Person","Visiting",13.1695474558168
