"id","purpose","freq_dep","freq_arr","freq_dur"
32,"idisc",36892.745598318,35607.6779359974,336.310600286107
32,"imain",11624.9694743091,18823.8059090109,343.031124130054
32,"jdisc",17446.9847938228,10842.3301555721,0
32,"jmain",7793.16349985303,6043.46961913982,0
32,"sch",184.274411473222,3640.9008804266,13.3679229419483
32,"Total",95099.3101976836,140477.080466943,4071.15822656393
32,"univ",49.2734963590798,84.5724757304164,24.3537011018382
32,"work",5057.23980959986,45880.4553159416,3290.82434494008
33,"atwork",3555.16934741974,4372.51985120271,0
33,"esc",6064.46065326544,12157.1948559058,32.763013868919
33,"idisc",15497.887158401,36692.4078068562,129.137424126065
33,"imain",12244.4981586924,17862.9509818615,0
33,"jdisc",11032.0017821587,17911.3530129834,0
33,"jmain",3838.94590593098,9838.9876472446,0
33,"sch",700.580116029989,2821.0433777826,682.345621085364
33,"Total",54015.7480744139,140093.812843423,2796.77294623707
33,"univ",0,361.850925423448,0
33,"work",1082.20495251563,38075.5043841631,1952.52688715673
34,"atwork",3068.06122661698,3605.75845053551,0
34,"esc",6717.11939631174,12343.8507907367,0
34,"idisc",11782.2367568993,28560.2123728853,0
34,"imain",7330.85397415642,18727.7402769276,0
34,"jdisc",6514.1093524815,22561.8867902301,0
34,"jmain",4044.38659940234,9021.32734242642,0
34,"sch",24.945057305244,4497.40526783791,12.5130464803358
34,"Total",40613.262685582,132437.60788815,2677.16228979744
34,"univ",0,1515.55935249032,0
34,"work",1131.5503224085,31603.8672440798,2664.6492433171
35,"atwork",2343.71041955264,3121.25233813921,0
35,"esc",4656.67060238908,15554.1742818229,0
35,"idisc",6454.00674649005,38829.8960953065,0
35,"imain",4216.84040369042,20578.725749785,66.7840063560433
35,"jdisc",5427.42813237633,16473.5720484642,0
35,"jmain",2683.05295985078,6411.91255724444,0
35,"sch",0,2334.95180914923,0
35,"Total",26811.1149583993,132463.639689314,979.340138871721
35,"univ",243.151746330034,217.803678219388,0
35,"work",786.253947720002,28941.3511311834,912.556132515678
36,"atwork",1749.4968344175,2681.26855545536,0
36,"esc",2740.20692029581,13699.4812506012,0
36,"idisc",8196.44199750885,41587.8463541348,0
36,"imain",4817.69249536824,16351.5029614365,0
36,"jdisc",981.067723819797,11442.6999983427,0
36,"jmain",4120.05324384472,10579.2559713295,0
36,"sch",317.911270340643,2879.28239556713,0
36,"Total",25359.0468239942,122051.113007125,140.205315300997
36,"univ",0,117.769602972436,0
36,"work",2436.17633839862,22712.0059172851,140.205315300997
37,"atwork",1022.15425931914,1468.20505167263,0
37,"esc",4521.05235847138,9217.8095631889,0
37,"idisc",3053.70571391735,24467.98521698,0
37,"imain",2958.92302451968,13532.9548712537,0
37,"jdisc",99.7129211861414,14763.8945617644,0
37,"jmain",409.975067799455,1662.38299013333,0
37,"sch",0,1673.57372163304,0
37,"Total",12864.8312396317,90289.1463343735,0
37,"univ",0,2508.0378696106,0
37,"work",799.307894418543,20994.3024881368,0
38,"atwork",932.052901939923,1083.46318618179,0
38,"esc",1117.65134414752,5731.80350059359,0
38,"idisc",1110.25322109208,20056.2900778197,12.2696654275052
38,"imain",1306.84369287063,9767.90225970177,0
38,"jdisc",48.5470750551876,8989.98835169254,0
38,"jmain",995.379763671895,2903.18403606988,0
38,"sch",26.7358458838967,826.412013251437,0
38,"Total",6195.30039563551,64793.4889016803,48.8574764641062
38,"univ",0,1038.9295783437,0
38,"work",657.836550974375,14395.5158980259,36.587811036601
39,"atwork",148.180382280042,325.337046273624,0
39,"esc",2184.69300331586,5995.0218064944,0
39,"idisc",1527.76424770855,9639.01194226654,0
39,"imain",656.500748279943,5405.71733340788,0
39,"jdisc",151.693234554669,3149.36170789099,0
39,"jmain",0,1334.62691921515,0
39,"sch",0,51.6987699253901,0
39,"Total",5291.0598195525,39196.4459142396,53.4191250286321
39,"univ",0,428.746653441856,0
39,"work",622.228203413433,12866.9237353238,53.4191250286321
40,"atwork",138.178426338634,287.180330928926,0
40,"esc",655.428208352644,1347.46348982725,0
40,"idisc",1880.30296469789,9514.43361792496,0
40,"imain",287.192418316914,3051.53403854128,0
40,"jdisc",0,1570.76024185728,0
40,"jmain",0,323.703075808203,0
40,"sch",0,393.43243456279,0
40,"Total",4752.95809572249,24814.1953917053,323.391123691559
40,"univ",0,92.3688761560312,0
40,"work",1791.85607801641,8233.31928609859,323.391123691559
41,"atwork",0,34.7311530649062,0
41,"esc",267.322680538831,793.961118311224,0
41,"idisc",527.889715336976,4446.68676943444,0
41,"imain",245.312943825957,2587.95347545543,0
41,"jdisc",0,1673.57618962265,0
41,"jmain",52.0495472999039,317.538799675143,0
41,"sch",0,682.345621085364,0
41,"Total",2064.81272263331,17827.4891940599,0
41,"univ",0,603.124818203183,0
41,"work",972.237835631638,6687.57124920758,0
42,"atwork",0,138.178426338634,0
42,"esc",690.241562467265,180.041603674367,0
42,"idisc",124.485151448109,3540.84433041772,0
42,"imain",12.1367687637969,760.676165224973,0
42,"jdisc",961.979081949184,34.3556362378976,0
42,"jmain",0,52.0495472999039,0
42,"sch",0,25.0260929606716,0
42,"Total",1813.86865758903,9771.91490010595,0
42,"univ",0,0,0
42,"work",25.0260929606715,5040.74309795178,0
43,"atwork",0,0,0
43,"esc",408.744179960023,1272.57277066216,0
43,"idisc",1454.65991170924,642.065713816951,0
43,"imain",655.030925774133,797.38781594518,0
43,"jdisc",0,1806.01274700013,0
43,"jmain",0,0,0
43,"sch",12.1693365360418,12.1693365360418,0
43,"Total",2802.29004093892,10017.5269497135,0
43,"univ",0,0,0
43,"work",271.685686959486,5487.31856575303,0
44,"atwork",17.0048013416881,17.0048013416881,0
44,"esc",16.4575569898397,186.97530155523,0
44,"idisc",1065.69495504065,261.935778366397,0
44,"imain",254.920500930818,291.855423728676,0
44,"jdisc",0,941.569282693497,0
44,"jmain",0,0,0
44,"sch",0,0,0
44,"Total",2970.91249556807,6089.80970257332,0
44,"univ",0,0,0
44,"work",1616.83468126507,4390.46911488783,0
45,"atwork",0,0,0
45,"esc",175.464960145427,110.947791717969,0
45,"idisc",1127.68678815493,175.723946453663,0
45,"imain",310.285379928021,352.972589500677,0
45,"jdisc",0,0,0
45,"jmain",0,0,0
45,"sch",0,0,0
45,"Total",1997.89068199177,1145.96821542343,0
45,"univ",0,0,0
45,"work",384.453553763395,506.323887751123,0
46,"atwork",99.5933735815637,0,0
46,"esc",0,475.336723849126,0
46,"idisc",741.279354899807,23.7215441734711,0
46,"imain",122.792841752941,71.4070588774778,0
46,"jdisc",0,0,0
46,"jmain",0,0,0
46,"sch",0,0,0
46,"Total",2110.88592338904,1083.32504937205,0
46,"univ",0,0,0
46,"work",1147.22035315473,512.859722471979,0
47,"atwork",0,99.5933735815637,0
47,"esc",1474.80444135373,171.06535259966,0
47,"idisc",979.227089056481,592.838916646944,0
47,"imain",1146.65367374667,5179.19665187237,0
47,"jdisc",0,0,0
47,"jmain",0,0,0
47,"sch",0,0,0
47,"Total",8443.12898451185,10142.1616840042,0
47,"univ",0,0,0
47,"work",4842.44378035496,4099.46738930364,0
