"","work","univ","sch","esc","imain","idisc","jmain","jdisc","atwork"
"21",13782.9504067515,650.141562436633,1443.31067452477,8825.37629972208,21538.5018841396,12393.3481061751,6081.3843870595,5180.52202167011,25422.2962475756
"22",12058.9101396788,198.540894328796,755.416377952311,8179.23653447938,23255.7865584191,13371.7863354978,3439.28731217539,4327.55873190896,24488.014021063
"23",12704.4198686403,8.58890905947441,471.169399641239,9534.5315836461,18454.0222521051,14155.9229423861,3783.08875330888,3396.05978701333,23993.0236643544
"24",9072.33509522595,912.75726108212,2175.44892648767,18763.4170043125,25286.063344406,15077.8730278381,3227.67090191037,5577.70901813415,25856.1125376126
"25",7706.3382627347,194.01897034347,1739.14866255338,18479.7798011895,19660.025905126,17916.3969512712,4548.55234076575,4882.26034992733,22627.4313397561
"26",12404.7771972075,35.1090433464942,2038.43704715441,21561.3143216646,16114.9237683652,24198.2573566946,3115.43010867175,7146.54813705591,15169.7258798345
"27",6250.70735485991,48.2022065936264,3439.38975368367,16099.8209606162,19690.6529174173,33802.2345205087,6613.30027757844,12479.750994636,20353.6838162928
"28",8022.46112005598,29.6974750695674,1585.24994515922,22118.9231008487,17111.0659520105,30100.1165441403,8033.99235214728,10217.8969337413,11186.2394623583
"29",4923.9454067424,372.17342516343,2872.70466067168,15291.9685522373,19876.3263652034,48646.2072198563,7749.04967098688,15425.3420457497,6303.8931971915
"30",7023.79550600585,979.363783591205,632.498606279265,16514.2619967216,23508.9814917592,39554.9479099015,10508.0360828024,25477.1150623535,5671.31972375957
"31",4807.82842091768,932.383460626026,1106.43075176299,11001.5378140895,14287.9389617853,46044.1041268169,7387.42477493832,25544.3029652743,5587.17517665032
"32",5057.23980959986,49.2734963590798,184.274411473222,12500.7632022437,11624.9694743091,36892.745598318,7793.16349985303,17446.9847938228,3549.89591170487
"33",1082.20495251563,0,700.580116029989,6064.46065326544,12244.4981586924,15497.887158401,3838.94590593098,11032.0017821587,3555.16934741974
"34",1131.5503224085,0,24.945057305244,6717.11939631174,7330.85397415642,11782.2367568993,4044.38659940234,6514.1093524815,3068.06122661698
"35",786.253947720002,243.151746330034,0,4656.67060238908,4216.84040369042,6454.00674649005,2683.05295985078,5427.42813237633,2343.71041955264
"36",2436.17633839862,0,317.911270340643,2740.20692029581,4817.69249536824,8196.44199750885,4120.05324384472,981.067723819797,1749.4968344175
"37",799.307894418543,0,0,4521.05235847138,2958.92302451968,3053.70571391735,409.975067799455,99.7129211861414,1022.15425931914
"38",657.836550974375,0,26.7358458838967,1117.65134414752,1306.84369287063,1110.25322109208,995.379763671895,48.5470750551876,932.052901939923
"39",622.228203413433,0,0,2184.69300331586,656.500748279943,1527.76424770855,0,151.693234554669,148.180382280042
"40",1791.85607801641,0,0,655.428208352644,287.192418316914,1880.30296469789,0,0,138.178426338634
"41",972.237835631638,0,0,267.322680538831,245.312943825957,527.889715336976,52.0495472999039,0,0
"42",25.0260929606715,0,0,690.241562467265,12.1367687637969,124.485151448109,0,961.979081949184,0
"43",271.685686959486,0,12.1693365360418,408.744179960023,655.030925774133,1454.65991170924,0,0,0
"44",1616.83468126507,0,0,16.4575569898397,254.920500930818,1065.69495504065,0,0,17.0048013416881
"45",384.453553763395,0,0,175.464960145427,310.285379928021,1127.68678815493,0,0,0
"46",1147.22035315473,0,0,0,122.792841752941,741.279354899807,0,0,99.5933735815637
"47",4842.44378035496,0,0,1474.80444135373,1146.65367374667,979.227089056481,0,0,0
