HH_ID,PER_ID,PERSONTYPE,AGE,EMPLY,HOURS_CAT,EMP_CAT,STUDE,SCHOL,STU_CAT,PERSONTYPE0,EMP_CAT0,STU_CAT0,ERROR
18742747,3,7,2,3,,4,1,3,1,,,,""
18742747,4,7,2,3,,4,1,4,1,,,,""
18743013,1,5,8,3,,3,0,-9,3,,,,""
18743013,2,1,8,1,,1,0,-9,3,,,,""
18743540,1,1,6,1,,1,0,-9,3,,,,""
18743540,2,1,6,1,,1,0,-9,3,,,,""
18743540,3,8,1,3,,4,1,1,1,,,,""
18743540,4,8,1,3,,4,1,1,1,,,,""
18743720,1,5,8,3,,3,0,-9,3,,,,""
18743720,2,5,9,3,,3,0,-9,3,,,,""
18743941,1,1,7,1,,1,0,-9,3,,,,""
18743941,2,6,3,3,,3,1,4,1,,,,""
18743941,3,7,2,3,,4,1,3,1,,,,""
18743949,1,2,6,2,,2,0,-9,3,,,,""
18743949,2,1,6,1,,1,0,-9,3,,,,""
18743949,3,7,2,3,,4,1,3,1,,,,""
18744523,1,5,9,3,,3,0,-9,3,,,,""
18744523,2,5,8,3,,3,0,-9,3,,,,""
18744523,3,4,5,3,,3,0,-9,3,,,,""
18744926,1,5,9,3,,3,0,-9,3,,,,""
18744926,2,5,8,3,,3,0,-9,3,,,,""
18745107,1,1,5,1,,1,0,-9,3,,,,""
18746074,1,1,7,1,,1,0,-9,3,,,,""
18746074,2,7,2,3,,4,1,4,1,,,,""
18746074,3,7,2,3,,4,1,4,1,,,,""
18746118,1,1,8,1,,1,0,-9,3,,,,""
18746194,1,1,5,1,,1,0,-9,3,,,,""
18746989,1,1,6,1,,1,0,-9,3,,,,""
18747631,1,1,4,1,,1,0,-9,3,,,,""
18751279,1,5,9,3,,3,0,-9,3,,,,""
18751979,1,2,6,2,,2,0,-9,3,,,,""
18751979,2,1,5,1,,1,0,-9,3,,,,""
18751979,3,8,1,3,,4,1,3,1,,,,""
18751979,4,8,1,3,,4,1,1,1,,,,""
18751979,5,8,1,3,,4,1,1,1,,,,""
18753036,1,4,5,3,,3,0,-9,3,,,,""
18753036,2,1,5,1,,1,0,-9,3,,,,""
18753036,3,8,1,3,,4,1,1,1,,,,""
18753188,1,1,6,1,,1,0,-9,3,,,,""
18753188,2,1,6,1,,1,0,-9,3,,,,""
18753188,3,7,2,3,,4,1,1,1,,,,""
18753188,4,8,1,3,,4,1,1,1,,,,""
18753355,1,3,4,3,,3,1,8,2,,,,""
18753413,1,1,6,1,,1,0,-9,3,,,,""
18754070,1,1,5,1,,1,0,-9,3,,,,""
18754070,2,4,6,3,,3,0,-9,3,,,,""
18754070,3,2,6,2,,2,0,-9,3,,,,""
18754070,4,7,2,3,,4,1,3,1,,,,""
18754070,5,8,1,3,,4,1,3,1,,,,""
18754070,6,8,1,3,,4,1,1,1,,,,""
18755156,1,1,7,1,,1,0,-9,3,,,,""
18755156,2,1,7,1,,1,0,-9,3,,,,""
18755156,3,6,3,3,,3,1,4,1,,,,""
18755156,4,7,2,3,,4,1,4,1,,,,""
18755327,1,5,10,3,,3,0,-9,3,,,,""
18756340,1,1,8,1,,1,0,-9,3,,,,""
18756340,2,5,9,3,,3,0,-9,3,,,,""
18757999,1,5,8,3,,3,0,-9,3,,,,""
18757999,2,1,8,1,,1,0,-9,3,,,,""
18759051,1,1,7,1,,1,0,-9,3,,,,""
18760177,1,2,8,2,,2,0,-9,3,,,,""
18760177,2,5,9,3,,3,0,-9,3,,,,""
18760320,1,1,7,1,,1,0,-9,3,,,,""
18760884,1,1,6,1,,1,0,-9,3,,,,""
18760884,2,7,2,3,,4,1,3,1,,,,""
18760884,3,8,1,3,,4,1,2,1,,,,""
18761126,1,1,6,1,,1,0,-9,3,,,,""
18761126,2,1,5,1,,1,0,-9,3,,,,""
18761470,1,1,8,1,,1,0,-9,3,,,,""
18763961,1,1,8,1,,1,0,-9,3,,,,""
18763961,2,1,8,1,,1,0,-9,3,,,,""
18764580,1,1,5,1,,1,0,-9,3,,,,""
18764828,1,1,8,1,,1,0,-9,3,,,,""
18765072,1,1,5,1,,1,0,-9,3,,,,""
18765072,2,7,2,3,,4,1,3,1,,,,""
18765072,3,8,1,3,,4,1,1,1,,,,""
18766681,1,1,6,1,,1,0,-9,3,,,,""
18766681,2,1,7,1,,1,0,-9,3,,,,""
18766681,3,7,2,3,,4,1,3,1,,,,""
18766681,4,7,2,3,,4,1,3,1,,,,""
18766870,1,5,9,3,,3,0,-9,3,,,,""
18767118,1,5,10,3,,3,0,-9,3,,,,""
18767518,1,1,8,1,,1,0,-9,3,,,,""
18767633,1,1,5,1,,1,0,-9,3,,,,""
18767633,2,1,5,1,,1,0,-9,3,,,,""
18767633,3,8,1,3,,4,1,2,1,,,,""
18767633,4,8,1,3,,4,1,1,1,,,,""
18768493,1,1,5,1,,1,0,-9,3,,,,""
18768493,2,1,5,1,,1,0,-9,3,,,,""
18768568,1,1,5,1,,1,0,-9,3,,,,""
18768778,1,1,5,1,,1,0,-9,3,,,,""
18769565,1,1,6,1,,1,0,-9,3,,,,""
18769565,2,1,6,1,,1,0,-9,3,,,,""
18769565,3,8,1,3,,4,1,1,1,,,,""
18769898,1,5,8,3,,3,0,-9,3,,,,""
18769898,2,1,8,1,,1,0,-9,3,,,,""
18770163,1,1,7,1,,1,0,-9,3,,,,""
18770204,1,5,8,3,,3,0,-9,3,,,,""
18770854,1,1,5,1,,1,0,-9,3,,,,""
18770986,1,1,5,1,,1,0,-9,3,,,,""
18771449,1,1,7,1,,1,0,-9,3,,,,""
18771449,2,1,7,1,,1,0,-9,3,,,,""
18772206,1,1,5,1,,1,0,-9,3,,,,""
18772206,2,1,6,1,,1,0,-9,3,,,,""
18773765,1,5,10,3,,3,0,-9,3,,,,""
18773765,2,5,10,3,,3,0,-9,3,,,,""
18774070,1,1,7,1,,1,0,-9,3,,,,""
18774343,1,2,6,2,,2,0,-9,3,,,,""
18774578,1,1,6,1,,1,0,-9,3,,,,""
18774578,2,4,5,3,,3,0,-9,3,,,,""
18774578,3,7,2,3,,4,1,3,1,,,,""
18775222,1,5,10,3,,3,0,-9,3,,,,""
18776186,1,1,6,1,,1,0,-9,3,,,,""
18776186,2,1,6,1,,1,0,-9,3,,,,""
18776186,3,7,2,3,,4,1,3,1,,,,""
18776186,4,8,1,3,,4,1,2,1,,,,""
18776363,1,1,5,1,,1,0,-9,3,,,,""
18776816,1,1,9,1,,1,0,-9,3,,,,""
18776816,2,1,9,1,,1,0,-9,3,,,,""
18777575,1,1,5,1,,1,0,-9,3,,,,""
18777575,2,4,5,3,,3,0,-9,3,,,,""
18777575,3,1,5,1,,1,0,-9,3,,,,""
18779420,1,1,6,1,,1,0,-9,3,,,,""
18780139,1,5,9,3,,3,0,-9,3,,,,""
18780139,2,5,9,3,,3,0,-9,3,,,,""
18781060,1,1,7,1,,1,0,-9,3,,,,""
18782573,1,4,7,3,,3,0,-9,3,,,,""
18782573,2,5,9,3,,3,0,-9,3,,,,""
18782593,1,2,6,2,,2,0,-9,3,,,,""
18782593,2,7,2,3,,4,1,3,1,,,,""
18782593,3,7,2,3,,4,1,3,1,,,,""
18783592,1,1,8,1,,1,0,-9,3,,,,""
18784344,1,2,9,2,,2,0,-9,3,,,,""
18784768,1,1,8,1,,1,0,-9,3,,,,""
18785284,1,1,6,1,,1,0,-9,3,,,,""
18785284,2,7,2,3,,4,1,3,1,,,,""
18786542,1,1,7,1,,1,0,-9,3,,,,""
18787037,1,5,9,3,,3,0,-9,3,,,,""
18788059,1,1,8,1,,1,1,8,2,,,2,""
18788059,2,3,4,3,,3,1,7,2,,,,""
18788232,1,1,6,1,,1,0,-9,3,,,,""
18788232,2,1,6,1,,1,0,-9,3,,,,""
18788358,1,5,10,3,,3,0,-9,3,,,,""
18788358,2,5,10,3,,3,0,-9,3,,,,""
18788545,1,2,6,2,,2,0,-9,3,,,,""
18788545,2,1,6,1,,1,0,-9,3,,,,""
18788545,3,7,2,3,,4,1,3,1,,,,""
18788545,4,7,2,3,,4,1,3,1,,,,""
18789503,1,1,6,1,,1,0,-9,3,,,,""
18789503,2,1,6,1,,1,0,-9,3,,,,""
18789503,3,7,2,3,,4,1,3,1,,,,""
18789503,4,7,2,3,,4,1,3,1,,,,""
18789940,1,5,9,3,,3,0,-9,3,,,,""
18790149,1,5,10,3,,3,0,-9,3,,,,""
18790208,1,1,5,1,,1,0,-9,3,,,,""
18790345,1,1,8,1,,1,0,-9,3,,,,""
18790542,1,1,7,1,,1,0,-9,3,,,,""
18790542,2,1,6,1,,1,0,-9,3,,,,""
18791096,1,1,7,1,,1,0,-9,3,,,,""
18791096,2,5,10,3,,3,0,-9,3,,,,""
18791096,3,1,7,1,,1,0,-9,3,,,,""
18791312,1,1,6,1,,1,0,-9,3,,,,""
18791374,1,5,8,3,,3,0,-9,3,,,,""
18791374,2,1,7,1,,1,0,-9,3,,,,""
18791490,1,1,8,1,,1,0,-9,3,,,,""
18791834,1,1,8,1,,1,0,-9,3,,,,""
18791834,2,2,8,2,,2,0,-9,3,,,,""
18792691,1,2,9,2,,2,0,-9,3,,,,""
18792691,2,5,9,3,,3,0,-9,3,,,,""
18792709,1,1,9,1,,1,0,-9,3,,,,""
18796084,1,1,8,1,,1,0,-9,3,,,,""
18796084,2,1,8,1,,1,0,-9,3,,,,""
18796493,1,5,9,3,,3,0,-9,3,,,,""
18796522,1,1,5,1,,1,0,-9,3,,,,""
18796797,1,1,6,1,,1,0,-9,3,,,,""
18796797,2,1,6,1,,1,0,-9,3,,,,""
18796797,3,7,2,3,,4,1,3,1,,,,""
18796797,4,7,2,3,,4,1,3,1,,,,""
18797214,1,5,9,3,,3,0,-9,3,,,,""
18797214,2,5,8,3,,3,0,-9,3,,,,""
18797331,1,1,7,1,,1,0,-9,3,,,,""
18797331,2,7,2,3,,4,1,3,1,,,,""
18797922,1,1,6,1,,1,0,-9,3,,,,""
18798129,1,1,5,1,,1,0,-9,3,,,,""
18799203,1,5,10,3,,3,0,-9,3,,,,""
18799203,2,5,10,3,,3,0,-9,3,,,,""
18799319,1,1,7,1,,1,0,-9,3,,,,""
18799319,2,7,2,3,,4,1,3,1,,,,""
18799374,1,1,8,1,,1,0,-9,3,,,,""
18799374,2,5,8,3,,3,0,-9,3,,,,""
18800071,1,4,6,3,,3,0,-9,3,,,,""
18800137,1,1,8,1,,1,0,-9,3,,,,""
18800214,1,1,4,1,,1,0,-9,3,,,,""
18800214,2,1,4,1,,1,0,-9,3,,,,""
18800347,1,5,10,3,,3,0,-9,3,,,,""
18801892,1,2,7,2,,2,0,-9,3,,,,""
18801909,1,1,5,1,,1,0,-9,3,,,,""
18801978,1,1,8,1,,1,0,-9,3,,,,""
18801978,2,2,8,2,,2,0,-9,3,,,,""
18802846,1,1,6,1,,1,0,-9,3,,,,""
18802846,2,1,7,1,,1,0,-9,3,,,,""
18802846,3,7,2,3,,4,1,3,1,,,,""
18802846,4,7,2,3,,4,1,3,1,,,,""
18802846,5,7,2,3,,4,1,3,1,,,,""
18803335,1,1,7,1,,1,0,-9,3,,,,""
18803335,2,2,4,2,,2,0,-9,3,,,,""
18803335,3,7,2,3,,4,1,4,1,,,,""
18803695,1,1,6,1,,1,0,-9,3,,,,""
18803695,2,1,6,1,,1,0,-9,3,,,,""
18804815,1,1,8,1,,1,0,-9,3,,,,""
18804815,2,5,8,3,,3,0,-9,3,,,,""
18804990,1,1,9,1,,1,0,-9,3,,,,""
18805139,1,5,9,3,,3,0,-9,3,,,,""
18805139,2,5,8,3,,3,0,-9,3,,,,""
18805139,3,2,5,2,,2,0,-9,3,,,,""
18805139,4,7,2,3,,4,1,4,1,,,,""
18805370,1,1,5,1,,1,0,-9,3,,,,""
18805370,2,1,5,1,,1,0,-9,3,,,,""
18805370,3,8,1,3,,4,1,2,1,,,,""
18805396,1,1,9,1,,1,0,-9,3,,,,""
18806038,1,1,6,1,,1,0,-9,3,,,,""
18806038,2,1,7,1,,1,0,-9,3,,,,""
18806038,3,3,4,3,,3,1,7,2,,,,""
18806892,1,5,10,3,,3,0,-9,3,,,,""
18806892,2,5,10,3,,3,0,-9,3,,,,""
18807102,1,1,8,1,,1,0,-9,3,,,,""
18807102,2,7,2,3,,4,1,4,1,,,,""
18807102,3,6,3,3,,3,1,4,1,,,,""
18807591,1,1,8,1,,1,0,-9,3,,,,""
18807591,2,1,8,1,,1,0,-9,3,,,,""
18807591,3,1,5,1,,1,0,-9,3,,,,""
18808197,1,5,9,3,,3,0,-9,3,,,,""
18808389,1,1,7,1,,1,0,-9,3,,,,""
18808540,1,1,5,1,,1,0,-9,3,,,,""
18808540,2,1,5,1,,1,0,-9,3,,,,""
18808540,3,7,2,3,,4,1,3,1,,,,""
18808540,4,8,1,3,,4,1,1,1,,,,""
18809570,1,1,8,1,,1,0,-9,3,,,,""
18809786,1,1,7,1,,1,0,-9,3,,,,""
18809786,2,1,6,1,,1,0,-9,3,,,,""
18809786,3,7,2,3,,4,1,3,1,,,,""
18809786,4,7,2,3,,4,1,3,1,,,,""
18809786,5,7,2,3,,4,1,4,1,,,,""
18809831,1,1,8,1,,1,0,-9,3,,,,""
18809831,2,1,7,1,,1,0,-9,3,,,,""
18809831,3,6,3,3,,3,1,4,1,,,,""
18810710,1,2,7,2,,2,0,-9,3,,,,""
18810710,2,3,4,2,,2,1,6,2,,,,""
18810841,1,1,8,1,,1,0,-9,3,,,,""
18811247,1,5,9,3,,3,0,-9,3,,,,""
18811247,2,5,9,3,,3,0,-9,3,,,,""
18811772,1,1,8,1,,1,0,-9,3,,,,""
18811772,2,1,8,1,,1,0,-9,3,,,,""
18812389,1,3,4,2,,2,1,7,2,,,,""
18812389,2,1,4,1,,1,1,7,3,,,,""
18812389,3,3,4,2,,2,1,7,2,,,,""
18812389,4,3,4,2,,2,1,7,2,,,,""
18812389,5,3,4,2,,2,1,7,2,,,,""
18812639,1,2,7,2,,2,0,-9,3,,,,""
18812639,2,1,7,1,,1,0,-9,3,,,,""
18812639,3,7,2,3,,4,1,4,1,,,,""
18812639,4,6,3,2,,2,1,4,1,,,,""
18813080,1,1,5,1,,1,0,-9,3,,,,""
18813080,2,1,5,1,,1,0,-9,3,,,,""
18813080,3,3,5,2,,2,1,8,2,,,,""
18813170,1,1,7,1,,1,0,-9,3,,,,""
18813170,2,7,2,3,,4,1,3,1,,,,""
18813170,3,7,2,3,,4,1,3,1,,,,""
18813541,1,1,5,1,,1,0,-9,3,,,,""
18813541,2,7,2,3,,4,1,4,1,,,,""
18813633,1,1,8,1,,1,0,-9,3,,,,""
18813633,2,1,8,1,,1,0,-9,3,,,,""
18814201,1,1,8,1,,1,0,-9,3,,,,""
18814201,2,1,8,1,,1,0,-9,3,,,,""
18814400,1,1,5,1,,1,0,-9,3,,,,""
18814400,2,3,5,2,,2,1,8,2,,,,""
18814507,1,1,8,1,,1,0,-9,3,,,,""
18814507,2,2,8,2,,2,0,-9,3,,,,""
18815059,1,3,5,2,,2,1,8,2,,,,""
18815519,1,1,5,1,,1,0,-9,3,,,,""
18815519,2,3,5,2,,2,1,8,2,,,,""
18816091,1,1,7,1,,1,0,-9,3,,,,""
18816091,2,1,8,1,,1,0,-9,3,,,,""
18816427,1,2,8,2,,2,0,-9,3,,,,""
18816427,2,1,8,1,,1,0,-9,3,,,,""
18816992,1,1,8,1,,1,0,-9,3,,,,""
18816992,2,1,8,1,,1,0,-9,3,,,,""
18817302,1,1,5,1,,1,0,-9,3,,,,""
18817302,2,4,6,3,,3,0,-9,3,,,,""
18821099,1,1,8,1,,1,1,97,3,,,,""
18821453,1,1,7,1,,1,0,-9,3,,,,""
18821453,2,1,6,1,,1,0,-9,3,,,,""
18821453,3,7,2,3,,4,1,3,1,,,,""
18821453,4,8,1,3,,4,1,1,1,,,,""
18822533,1,5,10,3,,3,0,-9,3,,,,""
18822533,2,5,10,3,,3,0,-9,3,,,,""
18822533,3,5,10,3,,3,0,-9,3,,,,""
18822600,1,5,9,3,,3,0,-9,3,,,,""
18822600,2,5,9,3,,3,0,-9,3,,,,""
18823664,1,1,7,1,,1,0,-9,3,,,,""
18823664,2,1,7,1,,1,0,-9,3,,,,""
18823664,3,7,2,3,,4,1,3,1,,,,""
18825214,1,1,5,1,,1,0,-9,3,,,,""
18826784,1,1,5,1,,1,0,-9,3,,,,""
18826784,2,1,5,1,,1,0,-9,3,,,,""
18826784,3,8,1,3,,4,1,1,1,,,,""
18827698,1,1,5,1,,1,0,-9,3,,,,""
18827698,2,1,5,1,,1,0,-9,3,,,,""
18827698,3,7,2,3,,4,1,3,1,,,,""
18827972,1,1,5,1,,1,0,-9,3,,,,""
18827972,2,1,5,1,,1,0,-9,3,,,,""
18828373,1,1,8,1,,1,0,-9,3,,,,""
18828373,2,3,4,2,,2,1,7,2,,,,""
18828529,1,1,6,1,,1,0,-9,3,,,,""
18828830,1,5,9,3,,3,0,-9,3,,,,""
18828830,2,5,9,3,,3,0,-9,3,,,,""
18829016,1,1,6,1,,1,0,-9,3,,,,""
18829016,2,1,6,1,,1,0,-9,3,,,,""
18829430,1,1,7,1,,1,0,-9,3,,,,""
18829430,2,1,6,1,,1,0,-9,3,,,,""
18829460,1,1,5,1,,1,0,-9,3,,,,""
18829460,2,1,5,1,,1,1,8,3,,,,""
18830029,1,1,8,1,,1,0,-9,3,,,,""
18831010,1,2,9,2,,2,0,-9,3,,,,""
18831010,2,1,10,1,,1,0,-9,3,,,,""
18832109,1,1,7,1,,1,1,8,3,,,,""
18832109,2,1,7,1,,1,0,-9,3,,,,""
18832109,3,6,3,3,,3,1,4,1,,,,""
18832109,4,6,3,2,,2,1,4,1,,,,""
18832903,1,5,9,3,,3,0,-9,3,,,,""
18832961,1,2,7,2,,2,0,-9,3,,,,""
18833522,1,1,6,1,,1,0,-9,3,,,,""
18833522,2,1,5,1,,1,0,-9,3,,,,""
18835086,1,1,8,1,,1,0,-9,3,,,,""
18835086,2,2,8,2,,2,0,-9,3,,,,""
18835443,1,1,6,1,,1,0,-9,3,,,,""
18835443,2,4,6,3,,3,0,-9,3,,,,""
18836516,1,1,5,1,,1,0,-9,3,,,,""
18836516,2,2,5,2,,2,0,-9,3,,,,""
18836516,3,8,1,3,,4,1,1,1,,,,""
18837205,1,1,6,1,,1,0,-9,3,,,,""
18837329,1,1,8,1,,1,0,-9,3,,,,""
18837559,1,1,7,1,,1,0,-9,3,,,,""
18837559,2,1,6,1,,1,0,-9,3,,,,""
18837559,3,7,2,3,,4,1,3,1,,,,""
18837748,1,5,9,3,,3,0,-9,3,,,,""
18838251,1,1,6,1,,1,0,-9,3,,,,""
18838710,1,2,7,2,,2,0,-9,3,,,,""
18840010,1,1,8,1,,1,0,-9,3,,,,""
18840184,1,5,8,3,,3,0,-9,3,,,,""
18840335,1,2,5,2,,2,0,-9,3,,,,""
18840335,2,1,6,1,,1,0,-9,3,,,,""
18840335,3,8,1,3,,4,1,1,1,,,,""
18840335,4,8,1,3,,4,1,1,1,,,,""
18840335,5,8,1,3,,4,1,1,1,,,,""
18841729,1,5,10,3,,3,0,-9,3,,,,""
18841729,2,5,10,3,,3,0,-9,3,,,,""
18842745,1,2,5,2,,2,0,-9,3,,,,""
18842745,2,1,5,1,,1,0,-9,3,,,,""
18842745,3,8,1,3,,4,1,1,1,,,,""
18843204,1,5,9,3,,3,0,-9,3,,,,""
18843293,1,1,6,1,,1,0,-9,3,,,,""
18843293,2,2,6,2,,2,0,-9,3,,,,""
18843510,1,5,9,3,,3,0,-9,3,,,,""
18843510,2,5,9,3,,3,0,-9,3,,,,""
18844889,1,1,5,1,,1,0,-9,3,,,,""
18844889,2,1,5,1,,1,0,-9,3,,,,""
18844923,1,1,8,1,,1,0,-9,3,,,,""
18844989,1,1,6,1,,1,0,-9,3,,,,""
18844989,2,1,6,1,,1,0,-9,3,,,,""
18844989,3,7,2,3,,4,1,4,1,,,,""
18844989,4,7,2,3,,4,1,3,1,,,,""
18844989,5,7,2,3,,4,1,3,1,,,,""
18844989,6,7,2,3,,4,1,1,1,,,,""
18845926,1,1,8,1,,1,0,-9,3,,,,""
18845926,2,5,8,3,,3,0,-9,3,,,,""
18845926,3,5,10,3,,3,0,-9,3,,,,""
18846042,1,5,9,3,,3,0,-9,3,,,,""
18846042,2,5,9,3,,3,0,-9,3,,,,""
18846536,1,1,7,1,,1,0,-9,3,,,,""
18846536,2,1,7,1,,1,0,-9,3,,,,""
18847085,1,1,7,1,,1,0,-9,3,,,,""
18847085,2,1,7,1,,1,0,-9,3,,,,""
18847228,1,5,10,3,,3,0,-9,3,,,,""
18847228,2,5,10,3,,3,0,-9,3,,,,""
18848373,1,5,8,3,,3,0,-9,3,,,,""
18848373,2,5,9,3,,3,0,-9,3,,,,""
18849313,1,1,8,1,,1,0,-9,3,,,,""
18849313,2,1,7,1,,1,0,-9,3,,,,""
18849581,1,1,9,1,,1,0,-9,3,,,,""
18850048,1,1,7,1,,1,0,-9,3,,,,""
18850048,2,1,8,1,,1,0,-9,3,,,,""
18850048,3,1,4,1,,1,0,-9,3,,,,""
18850048,4,6,3,3,,3,1,4,1,,,,""
18850065,1,1,6,1,,1,0,-9,3,,,,""
18850065,2,7,2,3,,4,1,3,1,,,,""
18850260,1,5,10,3,,3,0,-9,3,,,,""
18850260,2,5,10,3,,3,0,-9,3,,,,""
18850372,1,1,8,1,,1,0,-9,3,,,,""
18850372,2,1,8,1,,1,0,-9,3,,,,""
18850822,1,1,7,1,,1,0,-9,3,,,,""
18851459,1,1,9,1,,1,0,-9,3,,,,""
18852059,1,5,9,3,,3,0,-9,3,,,,""
18852244,1,1,8,1,,1,0,-9,3,,,,""
18852355,1,2,5,2,,2,0,-9,3,,,,""
18852355,2,4,6,3,,3,0,-9,3,,,,""
18853268,1,1,8,1,,1,0,-9,3,,,,""
18853381,1,2,9,2,,2,0,-9,3,,,,""
18853381,2,5,9,3,,3,0,-9,3,,,,""
18853426,1,1,8,1,,1,0,-9,3,,,,""
18853426,2,2,7,2,,2,0,-9,3,,,,""
18854421,1,2,8,2,,2,0,-9,3,,,,""
18854421,2,2,9,2,,2,0,-9,3,,,,""
18855019,1,5,9,3,,3,0,-9,3,,,,""
18855019,2,5,9,3,,3,0,-9,3,,,,""
18855341,1,1,5,1,,1,0,-9,3,,,,""
18855341,2,1,5,1,,1,0,-9,3,,,,""
18855341,3,8,1,3,,4,1,1,1,,,,""
18856588,1,5,9,3,,3,0,-9,3,,,,""
18856588,2,2,9,2,,2,0,-9,3,,,,""
18856730,1,1,8,1,,1,0,-9,3,,,,""
18857376,1,5,9,3,,3,0,-9,3,,,,""
18857376,2,5,9,3,,3,0,-9,3,,,,""
18857986,1,5,9,3,,3,0,-9,3,,,,""
18857986,2,5,8,3,,3,0,-9,3,,,,""
18858028,1,1,6,1,,1,0,-9,3,,,,""
18858250,1,5,9,3,,3,0,-9,3,,,,""
18858250,2,5,9,3,,3,0,-9,3,,,,""
18858715,1,4,6,3,,3,0,-9,3,,,,""
18858715,2,1,5,1,,1,0,-9,3,,,,""
18858715,3,7,2,3,,4,1,3,1,,,,""
18858715,4,7,2,3,,4,1,3,1,,,,""
18858715,5,7,2,3,,4,1,3,1,,,,""
18858715,6,8,1,3,,4,1,2,1,,,,""
18858715,7,8,1,3,,4,1,1,1,,,,""
18859021,1,1,7,1,,1,0,-9,3,,,,""
18859021,2,2,6,2,,2,0,-9,3,,,,""
18859111,1,5,9,3,,3,0,-9,3,,,,""
18859111,2,1,8,1,,1,0,-9,3,,,,""
18860308,1,4,7,3,,3,0,-9,3,,,,""
18860308,2,4,7,3,,3,0,-9,3,,,,""
18860828,1,1,7,1,,1,0,-9,3,,,,""
18860828,2,1,7,1,,1,0,-9,3,,,,""
18860828,3,6,3,3,,3,1,4,1,,,,""
18860828,4,7,2,3,,4,1,3,1,,,,""
18860828,5,7,2,3,,4,1,3,1,,,,""
18861323,1,1,7,1,,1,0,-9,3,,,,""
18861342,1,1,7,1,,1,0,-9,3,,,,""
18861342,2,4,6,3,,3,0,-9,3,,,,""
18861342,3,7,2,3,,4,1,3,1,,,,""
18861342,4,7,2,3,,4,1,3,1,,,,""
18861342,5,8,1,3,,4,1,1,1,,,,""
18861572,1,1,6,1,,1,0,-9,3,,,,""
18861606,1,5,10,3,,3,0,-9,3,,,,""
18861606,2,2,9,2,,2,0,-9,3,,,,""
18861719,1,5,8,3,,3,0,-9,3,,,,""
18861719,2,1,8,1,,1,0,-9,3,,,,""
18861719,3,3,4,3,,3,1,7,2,,,,""
18862199,1,1,6,1,,1,0,-9,3,,,,""
18862544,1,1,8,1,,1,0,-9,3,,,,""
18862544,2,1,8,1,,1,0,-9,3,,,,""
18862544,3,2,5,2,,2,0,-9,3,,,,""
18862629,1,1,6,1,,1,0,-9,3,,,,""
18862629,2,7,2,3,,4,1,3,1,,,,""
18862629,3,1,6,1,,1,0,-9,3,,,,""
18862629,4,7,2,3,,4,1,2,1,,,,""
18864358,1,1,5,1,,1,0,-9,3,,,,""
18864736,1,5,9,3,,3,0,-9,3,,,,""
18864752,1,1,6,1,,1,0,-9,3,,,,""
18864980,1,5,9,3,,3,0,-9,3,,,,""
18865774,1,1,5,1,,1,0,-9,3,,,,""
18867346,1,1,8,1,,1,0,-9,3,,,,""
18867346,2,1,8,1,,1,0,-9,3,,,,""
18867349,1,1,7,1,,1,0,-9,3,,,,""
18868063,1,1,5,1,,1,0,-9,3,,,,""
18868285,1,1,7,1,,1,0,-9,3,,,,""
18868285,2,6,3,2,,2,1,4,1,,,,""
18868285,3,6,3,3,,3,1,4,1,,,,""
18871858,1,1,8,1,,1,0,-9,3,,,,""
18871858,2,1,8,1,,1,0,-9,3,,,,""
18872135,1,1,6,1,,1,0,-9,3,,,,""
18872135,2,1,6,1,,1,0,-9,3,,,,""
18872135,3,7,2,3,,4,1,3,1,,,,""
18872135,4,7,2,3,,4,1,3,1,,,,""
18872409,1,1,5,1,,1,0,-9,3,,,,""
18872622,1,5,8,3,,3,0,-9,3,,,,""
18872622,2,1,7,1,,1,0,-9,3,,,,""
18872794,1,1,9,1,,1,0,-9,3,,,,""
18873409,1,1,6,1,,1,0,-9,3,,,,""
18873409,2,4,6,3,,3,0,-9,3,,,,""
18873409,3,7,2,3,,4,1,3,1,,,,""
18873409,4,8,1,3,,4,1,2,1,,,,""
18874679,1,1,9,1,,1,0,-9,3,,,,""
18874679,2,5,9,3,,3,0,-9,3,,,,""
18876444,1,3,5,2,,2,1,7,2,,,,""
18876835,1,5,10,3,,3,0,-9,3,,,,""
18876835,2,5,10,3,,3,0,-9,3,,,,""
18876893,1,1,8,1,,1,0,-9,3,,,,""
18877590,1,1,8,1,,1,0,-9,3,,,,""
18877827,1,1,8,1,,1,0,-9,3,,,,""
18877827,2,4,7,3,,3,0,-9,3,,,,""
18878132,1,5,8,3,,3,0,-9,3,,,,""
18878132,2,5,8,3,,3,0,-9,3,,,,""
18878469,1,5,9,3,,3,0,-9,3,,,,""
18878469,2,5,8,3,,3,0,-9,3,,,,""
18879124,1,5,9,3,,3,0,-9,3,,,,""
18879609,1,1,6,1,,1,0,-9,3,,,,""
18879609,2,1,6,1,,1,0,-9,3,,,,""
18880087,1,1,6,1,,1,0,-9,3,,,,""
18880087,2,1,6,1,,1,0,-9,3,,,,""
18881162,1,1,8,1,,1,0,-9,3,,,,""
18881264,1,5,10,3,,3,0,-9,3,,,,""
18881425,1,5,8,3,,3,0,-9,3,,,,""
18881425,2,5,8,3,,3,0,-9,3,,,,""
18881425,3,8,1,3,,4,1,1,1,,,,""
18881499,1,1,8,1,,1,0,-9,3,,,,""
18881844,1,1,5,1,,1,0,-9,3,,,,""
18881844,2,1,5,1,,1,0,-9,3,,,,""
18883539,1,5,9,3,,3,0,-9,3,,,,""
