HH_ID,JTOUR_ID,NUMBER_HH,PERSON_1,PERSON_2,PERSON_3,PERSON_4,PERSON_5,PERSON_6,PERSON_7,PERSON_8,PERSON_9,COMPOSITION,JOINT_PURP
19311062,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19311904,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,3
19311904,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19316005,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19316367,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,4
19316367,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,4
19316623,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,4
19316623,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19316694,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19317334,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19318253,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19320903,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19322378,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19322622,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,5
19324251,1,2,4,5,nan,nan,nan,nan,nan,nan,nan,3,4
19326132,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,3
19328599,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19330844,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19332313,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19338774,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19339438,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,2,9
19339661,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,9
19339661,2,4,1,2,3,4,nan,nan,nan,nan,nan,3,9
19340475,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,7
19341263,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19345427,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,8
19345975,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,9
19346931,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19347613,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,4
19347613,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,7
19348661,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19349188,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19349188,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19351189,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19353927,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19356685,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,8
19358758,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19360768,1,2,4,6,nan,nan,nan,nan,nan,nan,nan,2,3
19361783,1,4,1,3,4,5,nan,nan,nan,nan,nan,3,7
19361783,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,5
19361900,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19363906,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,4
19363906,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,4
19365183,1,4,1,3,4,5,nan,nan,nan,nan,nan,3,8
19365183,2,4,1,3,4,5,nan,nan,nan,nan,nan,3,5
19365204,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19365568,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,4
19366541,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19368923,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19373911,1,2,3,6,nan,nan,nan,nan,nan,nan,nan,2,3
19378252,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19378252,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19378913,1,3,1,2,4,nan,nan,nan,nan,nan,nan,3,9
19379310,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19380969,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19383266,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19383266,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19388331,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19389296,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19392514,1,3,1,4,5,nan,nan,nan,nan,nan,nan,3,9
19393173,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,6
19396747,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,9
19397828,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19397828,2,2,2,5,nan,nan,nan,nan,nan,nan,nan,3,4
19397935,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19399661,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,9
19401330,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,9
19401330,2,3,1,2,3,nan,nan,nan,nan,nan,nan,3,9
19403537,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,8
19408079,1,3,1,3,5,nan,nan,nan,nan,nan,nan,3,9
19408109,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19412358,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19414456,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,4
19417643,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19418222,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,3
19418222,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,3
19422930,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,7
19423367,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19423437,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,9
19424816,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19424816,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19426848,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19429981,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,7
19430053,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,7
19430053,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,6
19432932,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19433403,1,4,2,3,4,5,nan,nan,nan,nan,nan,3,8
19433441,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19434161,1,4,1,2,3,4,nan,nan,nan,nan,nan,3,9
19438873,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19439205,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,8
19440131,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,7
19440415,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19440415,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,1
19440818,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19441793,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,6
19445283,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19447970,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,1
19450203,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19451435,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,3
19454810,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19457365,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19457365,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19457580,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19458312,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19458974,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19459216,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19459460,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,7
19460399,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19460399,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19460399,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19462415,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,9
19463479,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19463479,2,4,1,2,3,4,nan,nan,nan,nan,nan,3,7
19464735,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19465743,1,4,1,3,4,5,nan,nan,nan,nan,nan,3,4
19465743,2,3,1,3,4,nan,nan,nan,nan,nan,nan,3,3
19466693,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19468505,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19473097,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19475223,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19476518,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19477254,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19479010,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19480173,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,8
19480173,2,3,2,3,4,nan,nan,nan,nan,nan,nan,3,5
19485923,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,3
19485952,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19486010,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19490221,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,3
19490898,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19496466,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,5
19503192,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19503746,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,8
19503782,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,9
19509527,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,3
19509527,2,3,1,4,5,nan,nan,nan,nan,nan,nan,3,9
19512318,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19513071,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19513071,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19516070,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19516070,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19516596,1,3,2,4,5,nan,nan,nan,nan,nan,nan,3,5
19518003,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,7
19520684,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,9
19522932,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19523948,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,3
19524068,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,3
19524068,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,7
19524068,3,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19525595,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,7
19525880,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19528667,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,4
19532335,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,6
19539542,1,5,1,2,3,4,5,nan,nan,nan,nan,3,5
19541758,1,4,1,3,4,5,nan,nan,nan,nan,nan,3,9
19541758,2,4,1,3,4,5,nan,nan,nan,nan,nan,3,5
19542169,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19542169,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,6
19549007,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19549822,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19554353,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19555774,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,5
19558617,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,4
19558617,2,3,2,3,4,nan,nan,nan,nan,nan,nan,3,5
19560796,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19562033,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,4
19562089,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19563008,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,4
19564895,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,2,7
19565092,1,3,3,4,5,nan,nan,nan,nan,nan,nan,3,4
19565092,2,3,3,4,5,nan,nan,nan,nan,nan,nan,3,6
19565481,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19565708,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,4
19565708,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,5
19565708,3,3,1,3,4,nan,nan,nan,nan,nan,nan,3,6
19566611,1,4,1,2,3,4,nan,nan,nan,nan,nan,3,1
19567740,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19567856,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,9
19567961,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19568231,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,1
19568231,2,3,1,2,3,nan,nan,nan,nan,nan,nan,3,8
19570752,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19572199,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,4
19572312,1,2,4,7,nan,nan,nan,nan,nan,nan,nan,3,4
19574397,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19575122,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,8
19577180,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,4
19577845,1,3,2,3,5,nan,nan,nan,nan,nan,nan,3,5
19577845,2,3,2,3,5,nan,nan,nan,nan,nan,nan,3,8
19580730,1,2,1,6,nan,nan,nan,nan,nan,nan,nan,3,8
19581318,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,4
19581318,2,4,1,2,3,4,nan,nan,nan,nan,nan,3,3
19581491,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19588272,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19588272,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19590165,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19592160,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,5
19594361,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19595298,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,7
19595665,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19596884,1,4,2,3,4,5,nan,nan,nan,nan,nan,3,9
19599463,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19605392,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,1,9
19605392,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,1,9
19606375,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,4
19609210,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19611439,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19611729,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19613603,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19617155,1,4,1,3,4,5,nan,nan,nan,nan,nan,3,9
19617396,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,8
19620982,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,2,3
19621348,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19622124,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19622124,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19624126,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,3
19624126,2,3,2,3,4,nan,nan,nan,nan,nan,nan,3,9
19625865,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19630055,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,1
19631706,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,5
19632212,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19632212,2,3,2,3,4,nan,nan,nan,nan,nan,nan,3,8
19633345,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19634767,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,9
19636036,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,4
19640011,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,3
19640612,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19641657,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,3
19641895,1,3,2,4,5,nan,nan,nan,nan,nan,nan,3,8
19641895,2,3,2,4,5,nan,nan,nan,nan,nan,nan,3,9
19647482,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19654487,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19655158,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,5
19659318,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19659318,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19660779,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19661332,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,5
19666651,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19666651,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19670552,1,4,2,4,5,6,nan,nan,nan,nan,nan,3,5
19673906,1,4,1,2,3,4,nan,nan,nan,nan,nan,3,6
19674922,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,7
19675670,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,8
19675670,2,3,1,3,4,nan,nan,nan,nan,nan,nan,3,8
19675670,3,3,1,3,4,nan,nan,nan,nan,nan,nan,3,8
19676534,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19679411,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19688334,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,4
19688510,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,8
19688698,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19689838,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19689838,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,8
19690182,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19690225,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19690225,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19691529,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,3
19691666,1,4,2,3,4,5,nan,nan,nan,nan,nan,3,9
19693261,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19694011,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19694496,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19695768,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19699371,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,8
19701504,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,3
19701504,2,3,2,3,4,nan,nan,nan,nan,nan,nan,3,7
19703355,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19704065,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,3
19712115,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19714550,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,5
19715516,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19716300,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19717899,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19717941,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19719282,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19722107,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19724367,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19724480,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19724917,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19725383,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19728538,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19728799,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19729160,1,4,1,2,3,4,nan,nan,nan,nan,nan,3,6
19731636,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19732153,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,9
19732821,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19732821,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,4
19734971,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19737788,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19738253,1,3,1,3,5,nan,nan,nan,nan,nan,nan,3,7
19739640,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,3
19740916,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19741160,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19742930,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19747834,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,6
19747911,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,9
19748237,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,7
19748262,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19749861,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19750211,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19750211,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19758080,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,9
19759003,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,8
19760881,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19761504,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19763514,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,9
19764450,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19764450,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19764450,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19764737,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,5
19765141,1,4,1,2,3,4,nan,nan,nan,nan,nan,3,7
19766433,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19766433,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19766433,3,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19770196,1,2,2,5,nan,nan,nan,nan,nan,nan,nan,3,6
19772531,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19773496,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19775447,1,4,2,3,4,5,nan,nan,nan,nan,nan,3,8
19775447,2,4,2,3,4,5,nan,nan,nan,nan,nan,3,8
19776604,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,4
19776604,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,4
19781135,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,8
19781805,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19781805,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19784462,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19785713,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19785809,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19786523,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,3
19786698,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19787048,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,6
19789360,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19791009,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,6
19792464,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19795828,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,7
19796996,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,9
19797195,1,3,2,3,5,nan,nan,nan,nan,nan,nan,3,5
19798032,1,3,2,3,5,nan,nan,nan,nan,nan,nan,2,3
19798295,1,3,2,3,5,nan,nan,nan,nan,nan,nan,3,4
19799903,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19800661,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,5
19801612,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19801852,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,8
19801852,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,8
19803423,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,6
19804336,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,5
19805175,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,9
19805175,2,3,2,3,4,nan,nan,nan,nan,nan,nan,3,9
19805561,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19810646,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,1
19810646,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,1
19811491,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19813474,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,9
19815131,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19815502,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19821791,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,8
19821791,2,3,2,3,4,nan,nan,nan,nan,nan,nan,3,7
19826955,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,7
19827875,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,3
19827875,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,3
19827875,3,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19831836,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19837426,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,2,3
19839593,1,3,1,4,5,nan,nan,nan,nan,nan,nan,3,5
19842236,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19843703,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19845336,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19846099,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19847386,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,8
19848817,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19850392,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,4
19854148,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19854352,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19854758,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19855140,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,7
19858733,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19858733,2,3,1,2,3,nan,nan,nan,nan,nan,nan,3,5
19861505,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19861760,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,5
19863075,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
