coefficient_name,value,constrain
pnr_transit_ASC_auto_deficient_shopping,-3.3108411156632886,F
pnr_transit_ASC_auto_deficient_social,-0.7581203924445616,F
pnr_transit_ASC_auto_deficient_univ,1.2799811200264661,F
pnr_transit_ASC_auto_deficient_work,-3.0462949402304815,F
pnr_transit_ASC_auto_sufficient_atwork,-999.21466,F
pnr_transit_ASC_auto_sufficient_eatout,-1.9267535925357182,F
pnr_transit_ASC_auto_sufficient_escort,-4.387072622309204,F
pnr_transit_ASC_auto_sufficient_othdiscr,-1.3358294325357187,F
pnr_transit_ASC_auto_sufficient_othmaint,-2.4105957223092127,F
pnr_transit_ASC_auto_sufficient_school,-6.542027777633866,F
pnr_transit_ASC_auto_sufficient_shopping,-1.9575417223092113,F
pnr_transit_ASC_auto_sufficient_social,-1.5730934825357206,F
pnr_transit_ASC_auto_sufficient_univ,1.287417177582507,F
pnr_transit_ASC_auto_sufficient_work,-2.422691269359445,F
pnr_transit_ASC_no_auto_atwork,-8.0,F
pnr_transit_ASC_no_auto_eatout,3.445014126537313,F
pnr_transit_ASC_no_auto_escort,2.094902643939085,F
pnr_transit_ASC_no_auto_othdiscr,3.445014126537313,F
pnr_transit_ASC_no_auto_othmaint,2.094902643939085,F
pnr_transit_ASC_no_auto_school,0.0,F
pnr_transit_ASC_no_auto_shopping,2.094902643939085,F
pnr_transit_ASC_no_auto_social,3.445014126537313,F
pnr_transit_ASC_no_auto_univ,-2.0,F
pnr_transit_ASC_no_auto_work,-5.576275815162568,F
schoolbus_ASC_auto_deficient_school,0.8135701338924551,F
schoolbus_ASC_auto_sufficient_school,-1.1297050887873954,F
schoolbus_ASC_no_auto_school,9.889745928218884,F
schoolbus_ASC_not_school,0.0,T
sr2_ASC_no_auto_atwork,-5.746067879909681,F
sr2_ASC_no_auto_eatout,2.3415756081038737,F
sr2_ASC_no_auto_escort,1.082777342408091,F
sr2_ASC_no_auto_othdiscr,2.3415756081038737,F
sr2_ASC_no_auto_othmaint,1.082777342408091,F
sr2_ASC_no_auto_school,0.269693241466205,F
sr2_ASC_no_auto_shopping,1.082777342408091,F
sr2_ASC_no_auto_social,2.3415756081038737,F
sr2_ASC_no_auto_univ,-5.833461506393857,F
sr2_ASC_no_auto_work,0.5093810990499927,F
taxi_ASC_no_auto_eatout_othdiscr_social,1.7431497895132708,F
taxi_ASC_no_auto_escort_othmaint_shopping,2.1023817086253223,F
taxi_ASC_no_auto_school_univ,-7.0,T
taxi_ASC_no_auto_work,0.653122904974017,F
taxi_ASC_no_auto_atwork,-1.8979,F
taxi_ASC_auto_deficient_eatout_othdiscr_social,-0.6023675492074658,F
taxi_ASC_auto_deficient_escort_othmaint_shopping,-3.456840173535673,F
taxi_ASC_auto_deficient_school,-6.3338,F
taxi_ASC_auto_deficient_univ,-7.7508,F
taxi_ASC_auto_deficient_work,-2.130202342426454,F
taxi_ASC_auto_deficient_atwork,-10.4046,F
taxi_ASC_auto_sufficient_eatout_othdiscr_social,-2.235118886826415,F
taxi_ASC_auto_sufficient_escort_othmaint_shopping,-4.991781082238261,F
taxi_ASC_auto_sufficient_school,-2.6673211671638044,F
taxi_ASC_auto_sufficient_univ,-6.3131,F
taxi_ASC_auto_sufficient_work,-3.7789610386053294,F
taxi_ASC_auto_sufficient_atwork,-4.058389293156923,F
tnc_single_ASC_no_auto_eatout_othdiscr_social,0.899598623279237,F
tnc_single_ASC_no_auto_escort_othmaint_shopping,1.440309472276794,F
tnc_single_ASC_no_auto_school,-7.0,T
tnc_single_ASC_no_auto_univ,0.646445606413149,F
tnc_single_ASC_no_auto_work,2.003679002316668,F
tnc_single_ASC_no_auto_atwork,1.376759999377382,F
tnc_single_ASC_auto_deficient_eatout_othdiscr_social,-1.5856574280162383,F
tnc_single_ASC_auto_deficient_escort_othmaint_shopping,-1.999391549384073,F
tnc_single_ASC_auto_deficient_school,-6.5524,F
tnc_single_ASC_auto_deficient_univ,-8.9779,F
tnc_single_ASC_auto_deficient_work,-2.4966809949762565,F
tnc_single_ASC_auto_deficient_atwork,-8.775286764642239,F
tnc_single_ASC_auto_sufficient_eatout_othdiscr_social,-2.1035884553556263,F
tnc_single_ASC_auto_sufficient_escort_othmaint_shopping,-4.8016447023829265,F
tnc_single_ASC_auto_sufficient_school,-6.8375,F
tnc_single_ASC_auto_sufficient_univ,-5.7912,F
tnc_single_ASC_auto_sufficient_work,-4.751362423033783,F
tnc_single_ASC_auto_sufficient_atwork,-6.457262519642596,F
tnc_shared_ASC_no_auto_eatout_othdiscr_social,-3.3536,F
tnc_shared_ASC_no_auto_escort_othmaint_shopping,-3.0639,F
tnc_shared_ASC_no_auto_school,-7.0,T
tnc_shared_ASC_no_auto_univ,-5.8116,F
tnc_shared_ASC_no_auto_work,0.159358308594439,F
tnc_shared_ASC_no_auto_atwork,-4.6328,F
tnc_shared_ASC_auto_deficient_eatout_othdiscr_social,-4.55617143580355,F
tnc_shared_ASC_auto_deficient_escort_othmaint_shopping,-2.169753684379389,F
tnc_shared_ASC_auto_deficient_school,-5.4746000000000015,F
tnc_shared_ASC_auto_deficient_univ,-8.75,F
tnc_shared_ASC_auto_deficient_work,-6.1435,F
tnc_shared_ASC_auto_deficient_atwork,-10.5089,F
tnc_shared_ASC_auto_sufficient_eatout_othdiscr_social,-5.611462213451125,F
tnc_shared_ASC_auto_sufficient_escort_othmaint_shopping,-8.4365,F
tnc_shared_ASC_auto_sufficient_school,-7.7219,F
tnc_shared_ASC_auto_sufficient_univ,-6.9068000000000005,F
tnc_shared_ASC_auto_sufficient_work,-9.3575,F
tnc_shared_ASC_auto_sufficient_atwork,-9.5397,F
joint_taxi_ASC_no_auto_all,-6.5792,F
joint_taxi_ASC_auto_deficient_all,-11.8157,F
joint_taxi_ASC_auto_sufficient_all,-11.7099,T
joint_tnc_single_ASC_no_auto_all,-6.4917,F
joint_tnc_single_ASC_auto_deficient_all,-9.8961,F
joint_tnc_single_ASC_auto_sufficient_all,-14.0159,T
joint_tnc_shared_ASC_no_auto_all,-6.3002,F
joint_tnc_shared_ASC_auto_deficient_all,-11.1572,F
joint_tnc_shared_ASC_auto_sufficient_all,-13.205,T
