"","work","univ","sch","esc","imain","idisc","jmain","jdisc","atwork"
"20",10898.5061260827,1785.63160600395,2838.65543604641,9346.52009519916,42688.3969564233,21916.4846142921,10490.1774393079,9791.27403453169,30160.4271898282
"21",14017.0763978653,529.585979203794,3782.44313828864,7477.17649204634,38298.9017514175,23946.5896739901,12064.3753871918,4818.49946468215,21899.251466425
"22",14086.9695090407,5306.49500239123,8453.27256621916,8021.61433370749,37299.0694190561,19833.729578448,6815.67329930192,4255.50262799157,15875.5100130159
"23",27412.6055050765,3932.94556390379,30450.0547065847,13064.6259683799,44709.3407152087,18015.2791682897,9673.66828648241,6448.39295660355,15156.1602650138
"24",31220.0641409025,1469.94261843695,32880.5522212053,13801.9964927673,47625.8435270931,18900.365168809,8728.89638483792,5694.87252601005,9448.3687972626
"25",54309.6921629929,1150.28541804397,47159.0234110724,25049.2496464307,58049.5777789526,21854.1522510985,10213.4113116201,6763.46076663359,9104.79979681012
"26",70202.3592503313,956.95648883536,32349.5205030116,27178.9703547223,58787.134806924,25618.3959790778,8005.4124193131,5373.16804996027,7968.32285145205
"27",108757.268532151,714.570291759659,41932.4465698446,33161.3435955372,72874.4862035877,26710.7821577323,7011.4059738732,11376.2931947583,4420.38896166436
"28",115962.292514429,1053.88193007746,23624.5634638161,29773.5669587621,68915.120001515,35884.1712826514,7785.22705315775,10475.5973335581,4195.96738024622
"29",133534.701006918,445.911906122447,29682.5884913559,34456.7352885341,80656.7962390882,29667.0275626294,8130.13439685176,8192.38370053453,2950.20360741887
"30",102770.488440713,1782.58001495244,15644.8725742031,32193.6199252677,72257.6289594552,39016.1151870788,9070.34530428978,11535.6935237741,836.606103147824
"31",72630.2319617819,934.572211947978,10530.2877801189,27249.0040156861,58861.8647087372,31734.431615865,10559.0845309228,14923.8270612379,1251.99483814134
"32",47421.0035817762,84.5724757304164,4965.37387276336,21601.7213813521,43921.6429379324,47540.5857042726,9596.1786389986,15108.1352808718,671.14137272009
"33",38145.068109464,699.015989459377,5081.40754932055,20671.5800009649,39479.9986613663,46254.7210108772,11306.1918802176,22739.5150341957,602.523860407529
"34",27367.1246628478,1528.57173931529,6290.04064158353,16204.6988050907,36955.4696205668,37011.6779044876,14582.9787803433,27455.7090604075,201.905814433197
"35",26541.1742727177,555.052351341208,3739.58708042558,20204.1869492361,34159.1606781002,48764.637793974,9862.25824702003,22947.0462055532,280.776604111592
"36",19167.3163501535,151.82078039518,3347.48916471217,19700.1060170014,32475.7947780535,46545.3471730114,14293.1305015631,15808.4759885215,24.2735375275938
"37",17826.6345765934,2922.17215169799,1733.81820561224,11372.8114771552,22236.309654717,31690.5903043787,3930.66905449206,18058.6590802564,24.8643391686991
"38",13263.3374124782,1065.58603856628,1397.15821970004,8298.11541266089,19663.2921871844,27421.8089024581,3338.73557731315,11396.4862158346,33.6629010832553
"39",12430.4585004083,856.906658266244,51.6987699253901,7461.30374493391,13925.0284816606,13932.9782048091,1383.99959018467,3326.93893713744,0
"40",6176.56455866312,92.3688761560312,393.43243456279,1734.90176324448,8211.34759093326,10890.861467844,780.069243655975,2568.90622478773,52.8250308280033
"41",4075.09011077411,603.124818203183,682.345621085364,818.589938776459,7642.61725303667,7451.74829059438,366.531283612592,2913.64198554279,34.7311530649062
"42",3281.37015869271,0,25.0260929606716,213.425285127379,2928.72444086085,4257.56389022367,1001.1406805775,1170.39520741132,0
"43",3772.19136688942,0,12.1693365360418,1612.29495299491,3056.25599387477,1426.15864147059,0,1806.01274700013,0
"44",3439.63904922605,0,0,213.43205553127,2098.47492263714,379.59898602091,0,941.569282693497,0
"45",276.046702822004,0,0,197.208784911523,612.724320576347,308.532336008658,0,0,0
"46",216.260212136161,0,0,491.796141769818,912.355271969664,58.0771804113687,0,0,0
"47",3209.900850069,0,0,171.06535259966,7004.42585524128,579.961625042612,0,0,0
