"OCOUNTY","DCOUNTY","trip_mode","tour_purpose","count"
"Ramsey","St. Croix","Total","Discretionary",732.576196964368
"Washington","Anoka","Total","Escort",443.166767308397
"Washington","Anoka","Total","Work",9141.90018116878
"Scott","Hennepin","Total","Work-based",973.042503325294
"Hennepin","Scott","Total","Work-based",598.713293552804
"Rice","Hennepin","Total","Shop",40.4217260268493
"St. Croix","Washington","Total","Discretionary",1295.26680425844
"Dakota","Pierce","Total","Maintenance",2261.00268449315
"Ramsey","Anoka","Total","Visiting",11936.481592214
"Anoka","Ramsey","Total","Visiting",9919.9503610165
"Scott","Le Sueur","Total","Maintenance",4167.84975713643
"Scott","Hennepin","Total","Discretionary",3485.6843484523
"Dakota","Le Sueur","Total","Work",1175.0691534264
"Scott","Le Sueur","Total","School",1775.88565528402
"Le Sueur","Scott","Total","School",1825.66490103131
"Ramsey","Scott","Total","Discretionary",1022.44053163722
"Dakota","Sibley","Total","Discretionary",12.4029238656475
"Hennepin","Sherburne","Total","Discretionary",1356.13556419995
"Sherburne","Sherburne","Total","Visiting",26692.1794681144
"Ramsey","Carver","Total","Work",90.2646399192842
"Carver","Dakota","Total","Work",793.511465914283
"Ramsey","Carver","Total","Maintenance",278.740590852676
"Sherburne","Wright","Total","Discretionary",5142.77364341553
"Scott","Carver","Total","Shop",1891.84206825343
"Carver","Scott","Total","Work",3362.38364103746
"Scott","Carver","Total","Escort",1267.76822233109
"Carver","Scott","Total","School",248.309403959971
"Dakota","Scott","Total","Work-based",781.00138118548
"Hennepin","Chisago","Total","Maintenance",1617.45364010146
"Washington","Chisago","Total","Discretionary",1974.63292573656
"Hennepin","Chisago","Total","Discretionary",125.453527597849
"Chisago","Hennepin","Total","Discretionary",91.8424699098815
"Isanti","Ramsey","Total","Maintenance",547.653057930096
"Ramsey","Isanti","Total","Maintenance",881.665784870916
"Isanti","Ramsey","Total","Work",265.250216958982
"Ramsey","Isanti","Total","Work",252.737170478646
"Isanti","Anoka","Total","Escort",1640.4835432909
"Anoka","Isanti","Total","Escort",1398.12205770523
"Rice","Dakota","Total","Escort",267.987925720263
"Washington","Dakota","Total","Discretionary",1581.03563264803
"Dakota","Washington","Total","Discretionary",1877.16598561265
"Dakota","Anoka","Total","Eating Out",318.976995580819
"Dakota","Anoka","Total","Work",2192.53152683031
"Anoka","Dakota","Total","School",844.528077529642
"Sherburne","Anoka","Total","Eating Out",476.1216565608
"Anoka","Sherburne","Total","Eating Out",463.683648029052
"Sherburne","Anoka","Total","Maintenance",3692.60690534538
"Goodhue","Rice","Total","School",21.6608881329442
"Isanti","Isanti","Total","Discretionary",17049.838413956
"Sherburne","Wright","Total","Eating Out",986.598009478267
"Wright","Sherburne","Total","Eating Out",832.910491583557
"Polk","Polk","Total","Discretionary",18174.5481830277
"Scott","Scott","Total","Eating Out",13137.0509166192
"Sherburne","Hennepin","Total","Escort",790.628011549779
"Hennepin","Sherburne","Total","Shop",1681.9937770266
"Sherburne","Hennepin","Total","Shop",1263.02916097285
"Hennepin","Sherburne","Total","School",58.044039814825
"Sherburne","Hennepin","Total","Discretionary",644.884904546557
"Rice","Ramsey","Total","Maintenance",1480.52454836393
"Chisago","Hennepin","Total","Work",889.62667163206
"Chisago","Chisago","Total","Visiting",3922.91385886494
"Wright","Ramsey","Total","Shop",197.041449851839
"Ramsey","Wright","Total","Shop",147.238445068189
"Wright","Washington","Total","Work",318.750427663972
"Washington","Wright","Total","Work",294.476890136378
"Chisago","Chisago","Total","Work-based",12524.3751702505
"Chisago","Chisago","Total","Shop",10658.9179924478
"St. Croix","Dakota","Total","Maintenance",688.612307413472
"McLeod","McLeod","Total","Work",31298.6111042015
"McLeod","McLeod","Total","Work-based",5723.23753884863
"Ramsey","Dakota","Total","Visiting",1715.37719209687
"Washington","Anoka","Total","Work-based",1123.23326505376
"Anoka","Dakota","Total","Escort",1773.55123654972
"Dakota","Anoka","Total","Escort",2383.8932742922
"Chisago","Polk","Total","Shop",554.224006235179
"Polk","Chisago","Total","Shop",324.755832358088
"Chisago","Polk","Total","Work",3222.30542849845
"Polk","Chisago","Total","Work",2817.48090461328
"Polk","Ramsey","Total","Work",804.897314204225
"Ramsey","Polk","Total","Work",751.719481622168
"Goodhue","Ramsey","Total","Maintenance",671.492235891061
"Dakota","Pierce","Total","Shop",262.2788785708
"Pierce","Pierce","Total","Discretionary",15281.8849527509
"St. Croix","Ramsey","Total","Eating Out",293.295151820009
"Hennepin","St. Croix","Total","Eating Out",503.298520441464
"Anoka","St. Croix","Total","Maintenance",942.499635328887
"Le Sueur","Le Sueur","Total","Work",6869.9299522608
"Dakota","Carver","Total","Maintenance",3735.09289295759
"Wright","McLeod","Total","Work",608.43279919631
"St. Croix","Washington","Total","Shop",4157.0159790844
"Hennepin","Washington","Total","Escort",2028.11568782273
"Scott","Hennepin","Total","University",475.664531788549
"Hennepin","Scott","Total","University",243.151746330034
"Scott","Scott","Total","University",243.151746330034
"Ramsey","Scott","Total","University",243.151746330034
"Carver","Sibley","Total","Maintenance",249.576394468976
"Sibley","Scott","Total","Maintenance",13.6955984988548
"Dakota","Washington","Total","Work",12401.7678450819
"Washington","Dakota","Total","Work",11547.7808742611
"Anoka","Chisago","Total","Eating Out",1814.13153623251
"Chisago","Washington","Total","Eating Out",1641.50026610691
"Scott","Hennepin","Total","Escort",2678.99103031217
"Wright","Hennepin","Total","School",5171.56977555406
"Hennepin","Wright","Total","School",3905.44517487254
"Ramsey","Dakota","Total","School",377.023190643564
"Dakota","Ramsey","Total","School",352.401708418294
"Washington","Hennepin","Total","Visiting",1529.30607342142
"Pierce","Goodhue","Total","Maintenance",936.246111053676
"Goodhue","Pierce","Total","Maintenance",400.754404030441
"Hennepin","Pierce","Total","School",25.1665186960568
"Hennepin","Pierce","Total","Discretionary",105.804793327615
"Scott","Pierce","Total","Work",239.133971009752
"St. Croix","Hennepin","Total","Visiting",79.7113236699172
"Scott","Pierce","Total","School",159.422647339834
"Pierce","St. Croix","Total","School",1698.98934175137
"Pierce","Washington","Total","Discretionary",531.073769714274
"Washington","Pierce","Total","Visiting",1121.10799387434
"Pierce","Pierce","Total","Visiting",1844.8077870457
"McLeod","McLeod","Total","Visiting",6808.9500490982
"St. Croix","Washington","Total","Escort",1425.86946627888
"St. Croix","Polk","Total","Escort",929.68183050917
"Polk","St. Croix","Total","Escort",2406.71669311326
"Pierce","Pierce","Total","Escort",9538.47179443218
"Pierce","St. Croix","Total","Escort",2231.50207853543
"St. Croix","Polk","Total","School",1644.00518984597
"Carver","Hennepin","Total","Visiting",2518.96758766906
"Carver","Hennepin","Total","Eating Out",5173.50714499446
"Hennepin","Carver","Total","Visiting",4204.6712456863
"Dakota","Scott","Total","Escort",1910.1451626306
"Rice","Scott","Total","Maintenance",3499.01667724505
"St. Croix","Ramsey","Total","Shop",580.542943235568
"Pierce","St. Croix","Total","Discretionary",2898.54415558866
"Dakota","Hennepin","Total","School",2600.52882659666
"Hennepin","Dakota","Total","School",979.109841654458
"Anoka","Wright","Total","Discretionary",924.253348781913
"Rice","Dakota","Total","Eating Out",444.965594750127
"Rice","Scott","Total","Eating Out",258.442230111493
"Pierce","Pierce","Total","Eating Out",1352.61157700834
"Anoka","Dakota","Total","Discretionary",380.206693023351
"Washington","Anoka","Total","School",1855.47909944984
"Anoka","Washington","Total","School",1578.30514760902
"St. Croix","St. Croix","Total","Work-based",7926.7993414444
"Hennepin","Washington","Total","Work-based",632.898791236314
"Polk","Dakota","Total","Maintenance",80.4542101371184
"Hennepin","Rice","Total","Work",1405.39413821884
"Goodhue","Hennepin","Total","Maintenance",436.976738672147
"Anoka","Dakota","Total","Maintenance",1618.76240567696
"Scott","Rice","Total","Visiting",1046.94134634029
"Rice","Scott","Total","Visiting",1358.11054149962
"Wright","Ramsey","Total","Maintenance",777.887957204883
"Dakota","Pierce","Total","Discretionary",50.15952929982
"Wright","Anoka","Total","Work",1620.67681096793
"Polk","Washington","Total","Work",1137.57837240625
"Washington","Polk","Total","Work",1128.79903300908
"Washington","Polk","Total","Work-based",333.920209226534
"Pierce","Washington","Total","Work",279.906022691981
"Washington","Pierce","Total","Work",448.299063376423
"Scott","Ramsey","Total","Work",991.115058862311
"Chisago","Washington","Total","Work",2654.95091404385
"Chisago","Anoka","Total","Work-based",724.664612123931
"Anoka","Chisago","Total","Work-based",256.423013974582
"Scott","Sibley","Total","Maintenance",336.742339337958
"Sibley","Dakota","Total","Maintenance",336.742339337958
"Ramsey","Goodhue","Total","Discretionary",463.230670895008
"Washington","Hennepin","Total","Shop",1062.38756210582
"Dakota","Anoka","Total","Shop",990.593297975914
"Anoka","Dakota","Total","Shop",243.81543047363
"Carver","Scott","Total","Eating Out",1703.53971376456
"Carver","Scott","Total","Escort",1737.26230443581
"Chisago","Hennepin","Total","Maintenance",2934.51605730981
"Hennepin","Washington","Total","Shop",1360.12543955794
"Isanti","Hennepin","Total","Work",734.925511635321
"Hennepin","Isanti","Total","Work",330.834127120866
"Washington","Dakota","Total","School",161.324176170862
"Anoka","Dakota","Total","Visiting",416.898922232785
"Rice","Hennepin","Total","Work",1589.60326576314
"Wright","Hennepin","Total","Shop",4138.11687327686
"Hennepin","Wright","Total","Shop",4499.85072178432
"Washington","Polk","Total","Discretionary",90.9155445402372
"Polk","Washington","Total","Eating Out",98.32028579855
"Polk","Washington","Total","Shop",241.09886385618
"St. Croix","Polk","Total","Visiting",1373.10878540886
"Scott","Goodhue","Total","Maintenance",313.106830030847
"Goodhue","Scott","Total","Maintenance",156.553415015424
"Ramsey","Washington","Total","School",5883.84860998913
"Washington","Hennepin","Total","Discretionary",2023.84760875088
"St. Croix","Ramsey","Total","Visiting",467.545146998036
"Ramsey","Sherburne","Total","Work",629.433633403617
"McLeod","Hennepin","Total","Work",2590.53453885598
"Hennepin","McLeod","Total","Work",1989.45773887192
"Le Sueur","Le Sueur","Total","Eating Out",403.359180270587
"Dakota","St. Croix","Total","Maintenance",810.478130478763
"Dakota","St. Croix","Total","Shop",37.5512678091404
"Washington","St. Croix","Total","Visiting",5242.59863304419
"Dakota","Washington","Total","Escort",1349.70695149057
"Washington","Dakota","Total","Escort",807.406382705043
"Sibley","Sibley","Total","Work",1692.57270596385
"Sibley","Sibley","Total","Work-based",139.41531086806
"Sibley","Sibley","Total","Eating Out",139.41531086806
"Sherburne","Hennepin","Total","Eating Out",184.425143623972
"St. Croix","Washington","Total","Visiting",6471.7743260702
"Pierce","Washington","Total","Eating Out",158.658035469089
"Wright","Carver","Total","Maintenance",214.864701845607
"Wright","Carver","Total","Work",266.511627676754
"Carver","Wright","Total","Work",282.474544619418
"Carver","Wright","Total","Visiting",713.416495965841
"Goodhue","Goodhue","Total","Work-based",4427.34149976418
"Anoka","Wright","Total","Maintenance",2526.13167255912
"Hennepin","Anoka","Total","Work-based",1515.28715662402
"Chisago","Chisago","Total","Eating Out",6201.69135586543
"Le Sueur","Hennepin","Total","Maintenance",157.79284045554
"Hennepin","Scott","Total","Eating Out",1640.26551078291
"Le Sueur","Scott","Total","Shop",951.499334282277
"Scott","Le Sueur","Total","Shop",1160.21646056751
"Anoka","Scott","Total","Discretionary",24.5393308550104
"McLeod","Wright","Total","Work",899.073564594382
"Scott","Carver","Total","Work",3314.07944277906
"Wright","Washington","Total","Escort",24.2735375275938
"Scott","Ramsey","Total","Discretionary",434.108168077949
"Sherburne","Anoka","Total","Visiting",1460.79276148628
"Polk","Polk","Total","Visiting",4556.90599208115
"Scott","Carver","Total","Eating Out",1124.58409594957
"Dakota","Washington","Total","Work-based",527.986561577121
"Chisago","Polk","Total","Discretionary",251.596488076846
"Polk","Polk","Total","School",2759.13392908134
"Polk","Chisago","Total","School",684.299435122764
"Rice","Scott","Total","Shop",1392.60114083051
"Scott","Rice","Total","Shop",860.342556696149
"Hennepin","Sherburne","Total","Visiting",828.6472480805
"Sherburne","Hennepin","Total","Visiting",795.479225329171
"Scott","Rice","Total","Maintenance",2492.63083195174
"Dakota","Rice","Total","Escort",1062.58058539555
"St. Croix","Dakota","Total","Discretionary",25.7621157678028
"Anoka","Sherburne","Total","Visiting",1235.07197095146
"McLeod","McLeod","Total","Escort",10794.0982886334
"Polk","Washington","Total","Discretionary",68.4844425270023
"Le Sueur","Le Sueur","Total","Escort",2381.57677487071
"Le Sueur","Hennepin","Total","Work",1065.23276764741
"Scott","Le Sueur","Total","Visiting",326.125848686946
"Le Sueur","Le Sueur","Total","Visiting",1222.66698102611
"Le Sueur","Le Sueur","Total","School",1637.30056386493
"Hennepin","Sherburne","Total","Work-based",338.666051768165
"Sherburne","Sherburne","Total","Work-based",586.659210169663
"Ramsey","St. Croix","Total","Escort",342.234516498175
"Anoka","Washington","Total","Visiting",1466.95347942342
"Hennepin","Goodhue","Total","Shop",48.6773461441671
"Goodhue","Hennepin","Total","Shop",48.6773461441671
"St. Croix","Chisago","Total","Maintenance",33.7721267193014
"Chisago","St. Croix","Total","Maintenance",33.7721267193014
"Anoka","Carver","Total","Maintenance",528.56681342388
"Carver","Anoka","Total","Maintenance",1000.06612904893
"McLeod","Sibley","Total","Eating Out",101.177509032451
"Sibley","McLeod","Total","Eating Out",31.2188598050476
"Washington","Anoka","Total","Shop",1779.10380354545
"Anoka","Washington","Total","Shop",1950.99055845591
"Pierce","Hennepin","Total","Work",197.274546116075
"Hennepin","Pierce","Total","Shop",33.126111633809
"Wright","Ramsey","Total","Discretionary",245.004334062597
"Ramsey","Wright","Total","Discretionary",390.387641669435
"Hennepin","Isanti","Total","Maintenance",208.103246896125
"Chisago","Washington","Total","Discretionary",1875.26847627542
"Le Sueur","Scott","Total","Visiting",890.750421896257
"Le Sueur","Scott","Total","Discretionary",1500.35135173286
"Scott","Rice","Total","Discretionary",1134.20929720111
"Rice","Scott","Total","Discretionary",1134.20929720111
"Wright","Sherburne","Total","Visiting",1064.41668767597
"Anoka","Wright","Total","Visiting",302.754084036939
"Carver","Scott","Total","Shop",1227.93714489665
"Carver","Ramsey","Total","Discretionary",363.767309137012
"Ramsey","Carver","Total","Discretionary",443.623075988186
"Polk","Wright","Total","Shop",341.724400956699
"McLeod","Sibley","Total","Work",399.090211591749
"Sibley","Carver","Total","Work",172.781942091295
"Scott","Le Sueur","Total","Work-based",365.53518818645
"Le Sueur","Carver","Total","Work-based",172.781942091295
"Carver","Sibley","Total","Work-based",404.906528300334
"Sibley","McLeod","Total","Work-based",86.3909710456477
"Hennepin","Scott","Total","Escort",2664.27572228519
"Washington","Chisago","Total","Shop",1458.09969520025
"Sibley","McLeod","Total","Work",226.308269500454
"St. Croix","Pierce","Total","Escort",1286.14782222687
"Sherburne","Wright","Total","School",743.059802352782
"Wright","Sherburne","Total","School",900.494129786994
"Chisago","Anoka","Total","Visiting",31.7996187889862
"St. Croix","Pierce","Total","Discretionary",2806.40042615243
"Rice","Carver","Total","Work",707.248973437569
"Dakota","Carver","Total","Eating Out",235.749657812523
"Anoka","Isanti","Total","Shop",414.291120132777
"Isanti","Anoka","Total","Shop",389.265027172105
"Goodhue","Ramsey","Total","Work",101.254790720869
"Wright","Anoka","Total","Shop",422.618249800656
"Wright","Sherburne","Total","University",49.752034126993
"Sherburne","Anoka","Total","University",49.752034126993
"Anoka","Wright","Total","University",49.752034126993
"Hennepin","Dakota","Total","University",451.941437281751
"Dakota","Hennepin","Total","University",451.941437281751
"Wright","Anoka","Total","Visiting",35.9303806794598
"Washington","Pierce","Total","Shop",987.092773171354
"St. Croix","Pierce","Total","School",1508.10820807457
"Polk","Hennepin","Total","Work",49.8089458319636
"Sherburne","Ramsey","Total","School",49.752034126993
"Hennepin","St. Croix","Total","Work-based",1245.46141069467
"St. Croix","Hennepin","Total","Work-based",745.871517777335
"Scott","Carver","Total","Discretionary",1681.1450420097
"Carver","Scott","Total","Discretionary",1532.57994811316
"St. Croix","Washington","Total","Eating Out",1437.37308191075
"Washington","St. Croix","Total","Eating Out",1013.6952746329
"Scott","Goodhue","Total","Discretionary",650.895593734844
"St. Croix","Dakota","Total","Work",345.42002700299
"Dakota","St. Croix","Total","Work",440.926058571911
"Dakota","St. Croix","Total","Work-based",37.8762326517669
"Ramsey","Goodhue","Total","Work",362.013385230811
"Scott","Hennepin","Total","Eating Out",1720.51484864902
"Dakota","Washington","Total","School",338.003555921831
"Rice","Dakota","Total","School",562.741787972221
"Dakota","Rice","Total","School",521.301222691056
"Anoka","Ramsey","Total","School",282.520448787094
"Sibley","Sibley","Total","Maintenance",3900.81661622918
"Anoka","Isanti","Total","Discretionary",992.372747780201
"Isanti","Anoka","Total","Discretionary",680.01250482622
"McLeod","McLeod","Total","Shop",12926.2770585565
"Polk","Chisago","Total","Discretionary",200.582084051782
"Polk","Polk","Total","Escort",20432.4500204249
"Polk","Hennepin","Total","Maintenance",1221.73144460344
"Washington","Polk","Total","Shop",545.538652002571
"Ramsey","Wright","Total","Work",805.412141973355
"Anoka","Wright","Total","Shop",264.096350224678
"Chisago","Washington","Total","Escort",1606.87792413112
"Washington","Chisago","Total","Escort",2592.35842650109
"Isanti","Hennepin","Total","Maintenance",708.152392959663
"Carver","Sherburne","Total","Escort",12.7598492666362
"Sherburne","Carver","Total","Escort",12.7598492666362
"Polk","Washington","Total","Visiting",126.791613927212
"Hennepin","Chisago","Total","Work",274.31808418356
"Isanti","Ramsey","Total","Escort",37.5391394410074
"Scott","Ramsey","Total","Visiting",254.544126320091
"Ramsey","Rice","Total","Discretionary",76.0723839019365
"Ramsey","Scott","Total","Escort",244.459576389238
"Scott","Ramsey","Total","Escort",189.976833638412
"Dakota","Washington","Total","Visiting",406.233868870476
"Anoka","Isanti","Total","Work",4208.53155622632
"Isanti","Anoka","Total","Eating Out",337.386335914652
"Anoka","Isanti","Total","Eating Out",592.260867980659
"Anoka","Isanti","Total","School",724.824857750647
"Ramsey","St. Croix","Total","Work-based",261.286245668996
"McLeod","Carver","Total","Work",2297.54805050809
"Carver","McLeod","Total","Work",2135.72030523411
"Carver","McLeod","Total","Work-based",158.546164179589
"Hennepin","McLeod","Total","Maintenance",800.754616979212
"McLeod","Hennepin","Total","Maintenance",1911.75107352267
"Hennepin","McLeod","Total","Escort",317.092328359178
"McLeod","Hennepin","Total","Discretionary",417.719077316532
"McLeod","Carver","Total","School",1480.06945706661
"Carver","McLeod","Total","School",1321.52329288702
"McLeod","McLeod","Total","School",6271.32615222505
"McLeod","Carver","Total","Discretionary",369.395489657896
"Carver","McLeod","Total","Discretionary",369.395489657896
"Hennepin","Chisago","Total","Eating Out",61.1510219339072
"Washington","Hennepin","Total","Eating Out",642.158120137367
"Ramsey","Anoka","Total","School",997.884402799819
"Washington","Scott","Total","Work-based",102.987625307351
"McLeod","Sherburne","Total","Maintenance",162.77741417111
"Anoka","Washington","Total","Discretionary",3874.6058105176
"Washington","Anoka","Total","Discretionary",3246.20656527372
"Pierce","St. Croix","Total","Eating Out",481.832427152833
"Polk","Ramsey","Total","Eating Out",56.1155057030676
"Ramsey","Polk","Total","Eating Out",112.231011406135
"Anoka","Polk","Total","Eating Out",28.0577528515338
"Polk","Washington","Total","Escort",55.3066894586773
"Washington","Polk","Total","Escort",433.693066255983
"Goodhue","Rice","Total","Work",931.381752194883
"Carver","McLeod","Total","Maintenance",936.141160208074
"McLeod","Carver","Total","Maintenance",1129.79508797164
"Rice","Le Sueur","Total","Maintenance",927.818913925071
"Scott","Le Sueur","Total","Discretionary",1363.94206613472
"Le Sueur","Rice","Total","Discretionary",13.1270061241295
"Hennepin","Anoka","Total","University",29.617311495323
"Anoka","Hennepin","Total","University",134.554459044616
"Scott","Isanti","Total","Maintenance",81.473208090376
"Isanti","Scott","Total","Maintenance",203.68302022594
"Hennepin","Washington","Total","School",757.612613147152
"Washington","Hennepin","Total","School",916.00256599472
"Scott","Washington","Total","Maintenance",38.3634957490107
"Rice","Ramsey","Total","Discretionary",63.9356151381396
"Dakota","Dakota","Total","University",5602.16437409437
"Carver","Anoka","Total","Work",3158.67758020862
"Sherburne","Ramsey","Total","Maintenance",218.658551217191
"Pierce","Ramsey","Total","Discretionary",25.5062315048493
"Pierce","Hennepin","Total","Discretionary",107.517699508745
"Hennepin","Pierce","Total","Escort",161.276549263117
"Hennepin","St. Croix","Total","Escort",26.8794248771862
"Wright","Ramsey","Total","Work",984.453431859367
"Rice","Le Sueur","Total","Discretionary",33.6239921489968
"Anoka","Rice","Total","Discretionary",16.8119960744984
"Pierce","Dakota","Total","Shop",358.19308870275
"Chisago","Hennepin","Total","Visiting",242.864412417822
"Washington","Pierce","Total","Eating Out",346.653204004337
"Washington","St. Croix","Total","Escort",601.751090212914
"Le Sueur","Dakota","Total","Work",781.219001805553
"Dakota","Le Sueur","Total","Shop",177.160358440692
"Polk","Anoka","Total","Maintenance",1144.62790390329
"Anoka","Polk","Total","Maintenance",979.964814117438
"Washington","Carver","Total","Work",494.871969373562
"Wright","Anoka","Total","Escort",1711.4322516488
"Wright","Anoka","Total","School",455.429502321098
"Wright","Anoka","Total","Work-based",455.429502321098
"Sibley","Sibley","Total","Escort",2054.06739947011
"Dakota","Le Sueur","Total","Maintenance",667.798572857457
"Le Sueur","Dakota","Total","Maintenance",626.845197367057
"Chisago","Isanti","Total","Escort",1222.22457281446
"Hennepin","Goodhue","Total","Discretionary",29.4559029218605
"Dakota","Carver","Total","Work",49.6116954625899
"Le Sueur","Hennepin","Total","Eating Out",12.8657075608466
"Isanti","Chisago","Total","Discretionary",1371.64925329451
"Chisago","Isanti","Total","Discretionary",1547.41152355749
"Polk","Anoka","Total","Work",12.2696654275052
"Scott","Rice","Total","Work",397.090753139501
"Isanti","Ramsey","Total","Eating Out",178.872525026981
"Ramsey","Isanti","Total","Eating Out",178.872525026981
"Sherburne","Ramsey","Total","Shop",12.6255361099482
"Polk","St. Croix","Total","Shop",1144.67504086512
"St. Croix","Polk","Total","Shop",1361.89672219981
"Ramsey","St. Croix","Total","Shop",511.98980216982
"Chisago","Washington","Total","Visiting",1102.74264081836
"Washington","Anoka","Total","Visiting",1096.49325998946
"Washington","Pierce","Total","Maintenance",139.298740327311
"Dakota","Rice","Total","Work-based",500.744843287254
"Rice","Dakota","Total","Work-based",509.74762820155
"Sherburne","Ramsey","Total","Escort",148.953264602295
"Washington","Polk","Total","Visiting",765.228451486385
"Washington","Goodhue","Total","Discretionary",1059.35946118719
"Wright","Hennepin","Total","Work-based",1501.81735356119
"Anoka","Chisago","Total","Discretionary",1082.52586191058
"Dakota","Carver","Total","Escort",389.256261356022
"Carver","Dakota","Total","Escort",389.256261356022
"Anoka","Scott","Total","Work",406.890887623858
"Scott","Anoka","Total","Work",415.055313252143
"Hennepin","Polk","Total","Maintenance",706.624275307352
"Ramsey","Pierce","Total","Work-based",16.75487453388
"Washington","Chisago","Total","Work-based",801.816955679885
"Dakota","Wright","Total","Escort",17.4625385055247
"Wright","Dakota","Total","Eating Out",17.4625385055247
"Anoka","Carver","Total","Work",2990.42191960448
"Goodhue","Hennepin","Total","Escort",333.171454289044
"Chisago","Ramsey","Total","Discretionary",603.455364726143
"Ramsey","Chisago","Total","Discretionary",353.304337492606
"Chisago","Anoka","Total","Shop",1151.29958151669
"Hennepin","St. Croix","Total","Shop",299.78196372758
"St. Croix","Goodhue","Total","Discretionary",31.6018857884198
"Goodhue","St. Croix","Total","Discretionary",31.6018857884198
"St. Croix","Chisago","Total","Escort",1118.73923708451
"Chisago","Polk","Total","Escort",1195.2608431221
"Hennepin","Isanti","Total","Discretionary",35.8156600593035
"Isanti","Hennepin","Total","Discretionary",48.450616000273
"Wright","Carver","Total","Shop",94.4984228928939
"Carver","Wright","Total","Shop",80.4799221501527
"McLeod","Carver","Total","Eating Out",17.5303304784585
"Carver","McLeod","Total","Eating Out",17.5303304784585
"Pierce","Le Sueur","Total","Shop",24.6891268810384
"St. Croix","Anoka","Total","Shop",25.0624426474762
"Anoka","Wright","Total","Work-based",87.8958139809449
"Washington","St. Croix","Total","Work-based",458.32385982762
"St. Croix","Washington","Total","Work-based",445.176771465392
"Washington","Hennepin","Total","University",64.2404171312665
"Hennepin","Washington","Total","University",88.5139546588603
"Isanti","Chisago","Total","School",1103.01671854233
"Chisago","Isanti","Total","School",1119.70078051611
"Wright","Isanti","Total","School",16.684061973781
"Chisago","Sherburne","Total","Escort",473.517431918338
"Sherburne","Chisago","Total","Escort",473.517431918338
"Goodhue","St. Croix","Total","Escort",114.880802047289
"Goodhue","Washington","Total","Work",50.3600921277258
"Washington","Goodhue","Total","Work",50.3600921277258
"Ramsey","Rice","Total","Visiting",113.663886135827
"Pierce","St. Croix","Total","Visiting",490.266332700442
"St. Croix","Pierce","Total","Visiting",477.282247379128
"Pierce","Hennepin","Total","Visiting",166.815295562035
"Hennepin","Pierce","Total","Visiting",166.815295562035
"Hennepin","Washington","Total","Visiting",887.778507534677
"St. Croix","Sherburne","Total","Shop",16.4594179206923
"Sherburne","St. Croix","Total","Maintenance",16.4594179206923
"St. Croix","Sherburne","Total","Maintenance",85.0520142662066
"Hennepin","Scott","Total","School",711.977477894501
"Sherburne","Isanti","Total","Discretionary",340.343618706924
"Isanti","Sherburne","Total","Work",53.9100660176749
"Scott","Anoka","Total","Visiting",38.3197995218807
"Anoka","Scott","Total","Eating Out",50.5894649493859
"Pierce","St. Croix","Total","Work-based",1978.6458510153
"St. Croix","Pierce","Total","Work-based",1994.37509418379
"Pierce","Dakota","Total","Work-based",215.286038354558
"Dakota","Pierce","Total","Work-based",215.286038354558
"Washington","St. Croix","Total","School",156.603277201602
"Dakota","Pierce","Total","Eating Out",171.778181189488
"Pierce","Dakota","Total","Discretionary",196.857945839398
"Wright","Anoka","Total","Discretionary",116.294630571641
"Anoka","Sherburne","Total","School",293.404970181409
"Sherburne","Anoka","Total","School",293.404970181409
"Ramsey","Scott","Total","School",367.551465140506
"Sibley","Dakota","Total","Shop",88.0108136363855
"Dakota","Sibley","Total","Shop",75.607889770738
"Sibley","Sibley","Total","Shop",49.61169546259
"St. Croix","Pierce","Total","University",977.896514980476
"Pierce","St. Croix","Total","University",977.896514980476
"Goodhue","Rice","Total","Discretionary",55.753945850238
"Hennepin","Sherburne","Total","Eating Out",205.942254075045
"Wright","Dakota","Total","Maintenance",215.149700520281
"Sibley","Le Sueur","Total","Work",1459.6306122751
"Wright","McLeod","Total","Work-based",16.7824166041968
"Carver","Washington","Total","Visiting",284.589876210357
"Washington","Carver","Total","Visiting",284.589876210357
"Le Sueur","Le Sueur","Total","Work-based",1845.4147514491
"Carver","Sibley","Total","Work",113.782168043357
"Sibley","Scott","Total","Work",13.6955984988548
"Polk","Ramsey","Total","Shop",151.999380095986
"Ramsey","Polk","Total","Shop",151.999380095986
"Carver","McLeod","Total","University",932.383460626026
"McLeod","Carver","Total","University",932.383460626026
"Carver","Carver","Total","University",1864.76692125205
"Pierce","Goodhue","Total","Shop",403.751507537564
"Goodhue","Pierce","Total","Shop",403.751507537564
"Le Sueur","Carver","Total","Maintenance",105.087716474994
"Goodhue","Washington","Total","Visiting",317.596688950932
"Wright","Ramsey","Total","Escort",212.521552815376
"Scott","Ramsey","Total","Shop",1336.24168357195
"Carver","Rice","Total","Maintenance",17.9690128663424
"Rice","Carver","Total","Maintenance",496.870417008899
"Chisago","Anoka","Total","Eating Out",2437.39762660666
"McLeod","Wright","Total","Escort",195.718508543696
"Wright","McLeod","Total","Escort",195.718508543696
"Ramsey","Goodhue","Total","Maintenance",50.4232227895372
"Ramsey","Goodhue","Total","Shop",25.2116113947686
"Dakota","Anoka","Total","Discretionary",150.43043952261
"Anoka","Dakota","Total","Eating Out",13.0997804440074
"Washington","Chisago","Total","Eating Out",1648.41992457762
"Rice","Hennepin","Total","Work-based",323.391123691559
"Ramsey","Sherburne","Total","Shop",34.0439883306852
