"","work","univ","sch","esco","imain","idisc","jmain","jdisc","atwork"
"28",213331.301487276,1642.31853565002,37893.1439166997,86479.2798399874,192212.523425505,112636.095475351,10056.7962367585,11204.0924425548,5152.95863739019
"29",176612.328214325,2595.24077273838,34874.1335713801,76853.4545883973,186034.333774814,123346.719851081,10536.4218030893,15869.5770351218,1720.08051973654
"30",132839.014600259,3506.19639574364,18497.6326673245,79356.5053902874,148380.75941813,131146.952300576,10421.9809839699,22710.6537615661,1399.29871008966
"31",88583.9303200236,2056.88290235105,12152.1324901218,57540.5774002305,134167.27192712,140976.695762776,10664.6391313188,24161.5261300428,2274.75379344436
"32",50658.1893473775,1567.79448309323,5516.31931822912,55115.1707912803,105072.490414356,134246.434543983,8920.25197969384,18825.9222223668,620.407598567211
"33",52743.6543528271,1826.22285159684,8833.04003559615,41529.8279518381,104135.00279882,91383.0957208349,10289.6183297302,21633.1070542244,1151.87104255163
"34",31019.7058348179,788.747930239499,5817.28873905689,34725.7531239578,77115.9118342124,90574.1692216133,9616.62946221514,15198.0373458318,252.76850343796
"35",29358.1974320089,908.539411170264,5389.76690899323,39416.0838167185,73335.3069241189,85434.0005677411,8970.25507708114,13195.0353004072,192.956635921685
"36",19775.359797539,2186.03422826203,2509.71026305955,24016.5171285088,48000.9324748623,66092.9974008439,5143.44977481956,7957.2916089134,49.1378766962929
"37",19264.671810902,3017.80003478036,2562.29090939017,20690.6375530709,44564.991838398,51057.772818805,1155.45505407627,4423.12188407472,50.9135114166354
"38",16649.7584695943,836.570706575729,889.606464704718,13456.0068520124,27055.6498235743,24885.2916786477,987.781145250466,2727.93352684399,87.7861162910555
"39",10856.8333505378,364.985065915351,12.4498775611576,8237.30533087464,17905.191450944,23232.1976441452,326.028553718736,1394.85027200065,0
"40",11095.4342104647,135.013808421634,0,2918.44273895345,14561.29083937,15689.3244842705,103.88094188751,2162.66720833815,0
"41",5165.25507754872,414.452522618038,12.1693365360418,1075.95455620491,9277.59826265981,8594.06489971494,353.872339886233,623.323802868221,0
"42",4027.46294677354,0,0,2444.25353338041,4462.28431838187,6257.98008821965,13.012386824976,716.389145221042,0
"43",1394.35993316266,0,12.1693365360418,1133.00287186488,5219.28974828093,2756.26660402178,0,235.392320673374,0
"44",2647.24112832302,0,0,91.8710791353519,4699.62931445295,3862.33939882075,0,470.784641346748,0
"45",225.054047364305,0,0,400.776886314643,2530.6638514092,1766.55294569176,0,0,0
"46",2170.98897346468,0,0,444.024609688355,3598.30261439336,3335.56319840574,0,0,0
"47",4834.4886318398,0,0,157.913162878539,5745.40530383596,1860.75528478803,0,0,0
"48",3600.67741148165,0,0,1658.03913048943,3951.16131281259,1578.26596354647,0,0,0
