"id","purpose","freq_dep","freq_arr","freq_dur"
9,"work",139416.114586849,2338.37660060375,10521.3621882589
10,"atwork",7746.31104061839,2017.25490827387,1468.53473398582
10,"esc",43016.9506795882,18781.6794554971,4543.02070227979
10,"idisc",34588.8001650763,5193.08849729845,26284.6579425345
10,"imain",87947.9822086434,4367.49564194195,25038.276042739
10,"jdisc",3060.79091408861,2660.01102801156,6039.53871788346
10,"jmain",4408.68105690764,917.989298476737,2590.01838120853
10,"sch",50835.5054637774,817.506964994804,1184.2833474882
10,"Total",360044.79327233,36030.0657340389,84124.7017160496
10,"univ",2733.85930002559,0,1727.38157056297
10,"work",125705.912443605,1275.03993954438,15248.9902773673
11,"atwork",4446.3052196119,3876.95851082609,682.941999055002
11,"esc",33858.8516793967,16437.9398258111,4841.04894336843
11,"idisc",35648.4480885268,7660.49206660137,22887.594585906
11,"imain",67744.0194500882,8246.08910636827,22249.8831218349
11,"jdisc",5465.04746457541,3743.57488946814,5913.8599669171
11,"jmain",5952.11472635057,825.650760906179,1681.81379666845
11,"sch",49325.1033547859,4196.95087714425,3854.59224258023
11,"Total",288971.238158977,47701.6784953706,80925.0526873013
11,"univ",5339.11384796806,0,1846.41880157697
11,"work",81192.2343276738,2714.02245824523,16966.8992293943
12,"atwork",5803.67111942795,2380.29320916974,445.456897946561
12,"esc",25071.5522057169,13929.8134119756,6586.78480423528
12,"idisc",32510.9766238588,9106.70863525332,14972.0726644538
12,"imain",62325.563480135,15414.8996572556,20793.218588589
12,"jdisc",8709.76745130643,729.387672237514,2514.7315470748
12,"jmain",13289.8526121379,1677.45744156415,341.455168303771
12,"sch",24692.4435029616,4201.51795252867,2863.18672465108
12,"Total",236381.515595008,48814.8282703631,68479.4152267506
12,"univ",3425.38648391456,0,2466.49668775804
12,"work",60552.3021155492,1374.75029037848,17496.0121437382
13,"atwork",6796.60871254392,7576.66267465367,415.051117019423
13,"esc",16676.3960293522,13883.6362503041,2876.28886305136
13,"idisc",31317.0774951224,11481.0461104563,8526.20348067952
13,"imain",65587.1285853628,18083.123704285,16980.7095732588
13,"jdisc",7726.33496375333,1972.64130245251,2476.80857307149
13,"jmain",16219.5726343413,2425.12094558126,1468.07178453536
13,"sch",14804.298106753,381.421400789963,5330.04091346854
13,"Total",190966.445243743,59166.3710406703,61653.0863474187
13,"univ",849.031906561215,12.1367687637969,3094.91682335785
13,"work",30989.9968099532,3350.58188338362,20484.9952189763
14,"atwork",9889.51216848472,6172.11391664026,2116.87416335767
14,"esc",11016.3732883148,11186.8944520425,3001.98374998033
14,"idisc",24327.7447959443,17859.1290930962,8534.48254923891
14,"imain",38359.5642741028,24929.359922703,21495.5816726821
14,"jdisc",15462.1684560936,2742.74481739316,2710.36169444635
14,"jmain",13791.4101163082,6350.72685140837,556.839498064458
14,"sch",2203.7513252616,467.729743898882,10585.2022215264
14,"Total",131559.710055273,71302.2861815939,70030.425774953
14,"univ",875.115659500983,0,2599.79875070142
14,"work",15634.0699712622,1593.58738441146,18429.3014749554
15,"atwork",9189.53436787887,7454.11703322935,720.574401114503
15,"esc",12221.5718706066,7326.04127449698,4869.70843853547
15,"idisc",22513.7907997516,12590.8279229969,8802.54247748505
15,"imain",35545.399864541,25142.3977983594,16016.5679695223
15,"jdisc",11347.8142910147,8462.15152170401,186.774062466252
15,"jmain",9280.616349724,6792.50133829318,6742.30131931227
15,"sch",1034.2506572089,798.761604831614,27893.155955401
15,"Total",116513.67232723,72568.5657246865,90082.1218633344
15,"univ",1190.7229739983,52.286861465443,2511.57605250631
15,"work",14189.9711525056,3949.48036930961,22338.9211869913
16,"atwork",22017.9186475696,5057.44833635061,385.841394045343
16,"esc",6438.37496874981,7089.73356469842,4631.93313446469
16,"idisc",19402.8019058983,20887.4652664788,6151.60372643527
16,"imain",31776.5140567391,32909.1490906605,14223.7668812819
16,"jdisc",8565.32501269062,7151.53413028778,257.000935947495
16,"jmain",5406.86152080121,8070.08150304796,0
16,"sch",496.232937151193,1336.90695172139,53798.0291387171
16,"Total",104825.435316971,86218.5050254312,108204.866387645
16,"univ",165.536131346561,108.898899138509,433.887962887849
16,"work",10555.8701360247,3607.28728304727,28322.8032138656
17,"atwork",29628.458695399,17956.5557039156,725.385690434008
17,"esc",7026.86942770801,4933.14247057309,5237.14701031895
17,"idisc",25766.1546111806,17062.3631533648,6730.78635029287
17,"imain",41437.9193401026,27017.1498141078,19767.8815084884
17,"jdisc",10927.752388079,8243.30750168467,336.452657311365
17,"jmain",7935.75431615638,7386.42756253104,0
17,"sch",1423.59117947331,605.189724465383,41717.0285690378
17,"Total",136829.813949821,90334.2669945536,105535.59419289
17,"univ",143.266555843754,393.811375565501,2012.02320659426
17,"work",12540.0474358788,6736.31968834571,29008.8892004124
18,"atwork",32725.6106687924,18807.1082440756,608.454957455292
18,"esc",10074.7268242797,10173.8707059628,7303.03919516326
18,"idisc",18672.0603786696,15884.5252675291,4161.06300061041
18,"imain",33916.670707565,30229.1504456006,19438.5670210854
18,"jdisc",7466.24915844296,8401.71187370635,135.385128892653
18,"jmain",7937.28947855423,10115.0631057013,0
18,"sch",1348.66669078316,1011.08113786276,31971.705194435
18,"Total",118686.203034571,103142.862100627,113081.278002864
18,"univ",820.458984013768,582.745387811156,909.976115891423
18,"work",5724.47014347065,7937.60593237714,48553.0873893308
19,"atwork",25059.0042942579,26020.0002434086,21.038786620632
19,"esc",8164.79645926547,6643.54598940259,10103.0211087682
19,"idisc",27984.4375143501,21708.6973931575,3769.58261565976
19,"imain",36338.5667183297,34996.7111001243,23132.5263877649
19,"jdisc",5928.16645245172,14423.6765305725,0
19,"jmain",6862.9470468165,5843.04088343238,55.6183061854001
