HH_ID,PER_ID,PERSONTYPE,AGE,EMPLY,HOURS_CAT,EMP_CAT,STUDE,SCHOL,STU_CAT,PERSONTYPE0,EMP_CAT0,STU_CAT0,ERROR
19413372,1,5,9,3,,3,0,-9,3,,,,""
19413372,2,2,9,2,,2,0,-9,3,,,,""
19413726,1,1,8,1,,1,0,-9,3,,,,""
19413920,1,1,7,1,,1,0,-9,3,,,,""
19413920,2,1,7,1,,1,0,-9,3,,,,""
19413946,1,1,7,1,,1,0,-9,3,,,,""
19413978,1,4,6,3,,3,0,-9,3,,,,""
19413978,2,6,3,2,,2,1,4,1,,,,""
19413978,3,7,2,3,,4,1,4,1,,,,""
19414393,1,5,8,3,,3,0,-9,3,,,,""
19414456,1,1,6,1,,1,0,-9,3,,,,""
19414456,2,2,6,2,,2,0,-9,3,,,,""
19414456,3,7,2,3,,4,1,3,1,,,,""
19414456,4,7,2,3,,4,1,1,1,,,,""
19414456,5,7,2,3,,4,1,1,1,,,,""
19414456,6,8,1,3,,4,1,1,1,,,,""
19414707,1,1,7,1,,1,0,-9,3,,,,""
19414994,1,1,7,1,,1,0,-9,3,,,,""
19414994,2,1,8,1,,1,0,-9,3,,,,""
19415055,1,5,10,3,,3,0,-9,3,,,,""
19415078,1,5,8,3,,3,0,-9,3,,,,""
19415078,2,1,8,1,,1,0,-9,3,,,,""
19415251,1,3,4,3,,3,1,7,2,,,,""
19415251,2,8,1,3,,4,1,1,1,,,,""
19416472,1,1,7,1,,1,0,-9,3,,,,""
19416472,2,2,7,2,,2,0,-9,3,,,,""
19417118,1,1,5,1,,1,0,-9,3,,,,""
19417118,2,1,5,1,,1,0,-9,3,,,,""
19417331,1,1,5,1,,1,0,-9,3,,,,""
19417331,2,2,5,2,,2,0,-9,3,,,,""
19417335,1,1,6,1,,1,1,7,3,,,,""
19417643,1,2,7,2,,2,0,-9,3,,,,""
19417643,2,4,7,3,,3,0,-9,3,,,,""
19417643,3,1,4,1,,1,0,-9,3,,,,""
19417919,1,1,4,1,,1,0,-9,3,,,,""
19417971,1,1,7,1,,1,0,-9,3,,,,""
19418219,1,2,5,2,,2,0,-9,3,,,,""
19418222,1,1,6,1,,1,0,-9,3,,,,""
19418222,2,8,1,3,,4,1,1,1,,,,""
19418365,1,1,6,1,,1,1,8,3,,,,""
19418695,1,1,7,1,,1,0,-9,3,,,,""
19418695,2,1,6,1,,1,0,-9,3,,,,""
19418695,3,6,3,2,,2,1,4,1,,,,""
19418695,4,7,2,3,,4,1,3,1,,,,""
19418695,5,8,1,3,,4,1,97,1,,,,""
19418778,1,1,7,1,,1,1,6,3,,,,""
19418778,2,1,7,1,,1,0,-9,3,,,,""
19418778,3,1,4,1,,1,0,-9,3,,,,""
19419055,1,1,8,1,,1,0,-9,3,,,,""
19419168,1,1,6,1,,1,0,-9,3,,,,""
19419168,2,1,6,1,,1,0,-9,3,,,,""
19419580,1,2,7,2,,2,0,-9,3,,,,""
19420037,1,3,4,2,,2,1,7,2,,,,""
19420373,1,1,5,1,,1,0,-9,3,,,,""
19420481,1,1,8,1,,1,0,-9,3,,,,""
19420481,2,1,8,1,,1,0,-9,3,,,,""
19420610,1,4,6,3,,3,0,-9,3,,,,""
19420776,1,1,8,1,,1,0,-9,3,,,,""
19420776,2,5,8,3,,3,0,-9,3,,,,""
19420815,1,5,9,3,,3,0,-9,3,,,,""
19420815,2,5,9,3,,3,0,-9,3,,,,""
19420967,1,1,7,1,,1,0,-9,3,,,,""
19420967,2,1,7,1,,1,0,-9,3,,,,""
19420967,3,6,4,2,,2,1,4,1,,,,""
19420967,4,2,4,2,,2,0,-9,3,,,,""
19421271,1,1,5,1,,1,0,-9,3,,,,""
19421271,2,1,5,1,,1,0,-9,3,,,,""
19421271,3,8,1,3,,4,1,1,1,,,,""
19421492,1,1,9,1,,1,0,-9,3,,,,""
19421492,2,1,8,1,,1,0,-9,3,,,,""
19421517,1,5,10,3,,3,0,-9,3,,,,""
19421517,2,5,10,3,,3,0,-9,3,,,,""
19421523,1,1,9,1,,1,0,-9,3,,,,""
19421727,1,1,8,1,,1,0,-9,3,,,,""
19421814,1,1,6,1,,1,0,-9,3,,,,""
19421814,2,1,6,1,,1,0,-9,3,,,,""
19422366,1,1,5,1,,1,1,8,3,,,,""
19422467,1,1,4,1,,1,0,-9,3,,,,""
19422480,1,1,9,1,,1,0,-9,3,,,,""
19422930,1,1,6,1,,1,0,-9,3,,,,""
19422930,2,1,6,1,,1,0,-9,3,,,,""
19422930,3,7,2,3,,4,1,3,1,,,,""
19422930,4,7,2,3,,4,1,3,1,,,,""
19422930,5,7,2,3,,4,1,3,1,,,,""
19422930,6,7,2,3,,4,1,3,1,,,,""
19423128,1,1,8,1,,1,0,-9,3,,,,""
19423128,2,1,8,1,,1,0,-9,3,,,,""
19423164,1,4,6,3,,3,0,-9,3,,,,""
19423437,1,1,6,1,,1,0,-9,3,,,,""
19423437,2,1,6,1,,1,0,-9,3,,,,""
19423437,3,8,1,3,,4,1,1,1,,,,""
19423437,4,8,1,3,,4,1,1,1,,,,""
19423939,1,1,6,1,,1,0,-9,3,,,,""
19423939,2,1,6,1,,1,0,-9,3,,,,""
19423939,3,7,2,3,,4,1,3,1,,,,""
19423939,4,8,1,3,,4,1,1,1,,,,""
19423985,1,1,7,1,,1,0,-9,3,,,,""
19423985,2,6,3,2,,2,1,4,1,,,,""
19423985,3,7,2,3,,4,1,4,1,,,,""
19423985,4,7,2,3,,4,1,3,1,,,,""
19423985,5,1,7,1,,1,0,-9,3,,,,""
19424047,1,5,9,3,,3,0,-9,3,,,,""
19424078,1,1,7,1,,1,0,-9,3,,,,""
19424398,1,1,5,1,,1,0,-9,3,,,,""
19424398,2,1,5,1,,1,1,8,3,,,,""
19424816,1,1,7,1,,1,0,-9,3,,,,""
19424816,2,1,7,1,,1,0,-9,3,,,,""
19424816,3,7,2,3,,4,1,3,1,,,,""
19425665,1,5,8,3,,3,0,-9,3,,,,""
19425665,2,2,8,2,,2,0,-9,3,,,,""
19426006,1,1,8,1,,1,0,-9,3,,,,""
19426082,1,3,4,3,,3,1,8,2,,,,""
19426082,2,3,5,3,,3,1,8,2,,,,""
19426153,1,1,8,1,,1,0,-9,3,,,,""
19426153,2,1,7,1,,1,0,-9,3,,,,""
19426306,1,1,6,1,,1,0,-9,3,,,,""
19426533,1,1,7,1,,1,0,-9,3,,,,""
19426533,2,1,7,1,,1,0,-9,3,,,,""
19426533,3,7,2,3,,4,1,4,1,,,,""
19426533,4,7,2,3,,4,1,3,1,,,,""
19426609,1,1,8,1,,1,0,-9,3,,,,""
19426609,2,1,8,1,,1,0,-9,3,,,,""
19426609,3,3,4,2,,2,1,7,2,,,,""
19426609,4,3,4,2,,2,1,6,2,,,,""
19426609,5,7,2,3,,4,1,3,1,,,,""
19426848,1,1,8,1,,1,0,-9,3,,,,""
19426848,2,2,7,2,,2,0,-9,3,,,,""
19426848,3,7,2,3,,4,1,3,1,,,,""
19426848,4,7,2,3,,4,1,4,1,,,,""
19427819,1,1,8,1,,1,0,-9,3,,,,""
19427819,2,1,8,1,,1,0,-9,3,,,,""
19427871,1,1,7,1,,1,0,-9,3,,,,""
19428455,1,1,8,1,,1,0,-9,3,,,,""
19428455,2,5,8,3,,3,0,-9,3,,,,""
19428455,3,4,7,3,,3,0,-9,3,,,,""
19428785,1,1,6,1,,1,0,-9,3,,,,""
19428785,2,1,6,1,,1,0,-9,3,,,,""
19428785,3,7,2,3,,4,1,4,1,,,,""
19428785,4,7,2,3,,4,1,3,1,,,,""
19428806,1,1,7,1,,1,0,-9,3,,,,""
19429102,1,1,8,1,,1,0,-9,3,,,,""
19429546,1,1,6,1,,1,0,-9,3,,,,""
19429546,2,4,6,3,,3,0,-9,3,,,,""
19429546,3,7,2,3,,4,1,3,1,,,,""
19429546,4,7,2,3,,4,1,3,1,,,,""
19429546,5,8,1,3,,4,1,3,1,,,,""
19429546,6,8,1,3,,4,1,1,1,,,,""
19429678,1,1,6,1,,1,0,-9,3,,,,""
19429862,1,1,8,1,,1,0,-9,3,,,,""
19429862,2,1,8,1,,1,0,-9,3,,,,""
19429964,1,1,5,1,,1,0,-9,3,,,,""
19429981,1,1,6,1,,1,0,-9,3,,,,""
19429981,2,1,6,1,,1,0,-9,3,,,,""
19429981,3,8,1,3,,4,1,1,1,,,,""
19430053,1,1,6,1,,1,0,-9,3,,,,""
19430053,2,1,5,1,,1,0,-9,3,,,,""
19430053,3,8,1,3,,4,1,2,1,,,,""
19430489,1,1,7,1,,1,0,-9,3,,,,""
19430751,1,1,5,1,,1,0,-9,3,,,,""
19430751,2,1,5,1,,1,1,6,3,,,,""
19431049,1,5,9,3,,3,0,-9,3,,,,""
19431049,2,2,9,2,,2,0,-9,3,,,,""
19431155,1,1,7,1,,1,0,-9,3,,,,""
19431762,1,1,7,1,,1,0,-9,3,,,,""
19431762,2,5,9,3,,3,0,-9,3,,,,""
19431881,1,1,7,1,,1,0,-9,3,,,,""
19432331,1,1,7,1,,1,0,-9,3,,,,""
19432331,2,6,3,2,,2,1,4,1,,,,""
19432331,3,7,2,3,,4,1,3,1,,,,""
19432505,1,1,6,1,,1,0,-9,3,,,,""
19432505,2,4,6,3,,3,0,-9,3,,,,""
19432505,3,7,2,3,,4,1,3,1,,,,""
19432505,4,7,2,3,,4,1,3,1,,,,""
19432505,5,7,2,3,,4,1,3,1,,,,""
19432505,6,7,2,3,,4,1,3,1,,,,""
19432505,7,7,2,3,,4,1,3,1,,,,""
19432505,8,8,1,3,,4,1,1,1,,,,""
19432505,9,8,1,3,,4,1,1,1,,,,""
19432863,1,5,9,3,,3,0,-9,3,,,,""
19432863,2,5,10,3,,3,0,-9,3,,,,""
19433315,1,1,6,1,,1,0,-9,3,,,,""
19433315,2,1,6,1,,1,0,-9,3,,,,""
19433315,3,7,2,3,,4,1,3,1,,,,""
19433315,4,8,1,3,,4,1,1,1,,,,""
19433486,1,1,6,1,,1,0,-9,3,,,,""
19434161,1,1,6,1,,1,0,-9,3,,,,""
19434161,2,7,2,3,,4,1,3,1,,,,""
19434161,3,7,2,3,,4,1,3,1,,,,""
19434161,4,4,6,3,,3,0,-9,3,,,,""
19434775,1,1,6,1,,1,0,-9,3,,,,""
19434796,1,1,6,1,,1,0,-9,3,,,,""
19434796,2,6,3,3,,3,1,4,1,,,,""
19434871,1,1,8,1,,1,0,-9,3,,,,""
19435035,1,5,8,3,,3,0,-9,3,,,,""
19435035,2,1,8,1,,1,0,-9,3,,,,""
19435035,3,2,4,2,,2,0,-9,3,,,,""
19435165,1,4,7,3,,3,0,-9,3,,,,""
19435165,2,1,8,1,,1,0,-9,3,,,,""
19435279,1,1,5,1,,1,0,-9,3,,,,""
19435279,2,1,5,1,,1,0,-9,3,,,,""
19435279,3,8,1,3,,4,1,1,1,,,,""
19435279,4,8,1,3,,4,1,1,1,,,,""
19435589,1,2,6,2,,2,0,-9,3,,,,""
19435589,2,7,2,3,,4,1,3,1,,,,""
19435589,3,7,2,3,,4,1,3,1,,,,""
19435589,4,1,6,1,,1,0,-9,3,,,,""
19435754,1,2,6,2,,2,0,-9,3,,,,""
19435754,2,1,6,1,,1,0,-9,3,,,,""
19435754,3,7,2,3,,4,1,3,1,,,,""
19435754,4,7,2,3,,4,1,4,1,,,,""
19435754,5,7,2,3,,4,1,3,1,,,,""
19435998,1,1,5,1,,1,0,-9,3,,,,""
19435998,2,1,5,1,,1,0,-9,3,,,,""
19436070,1,1,5,1,,1,0,-9,3,,,,""
19436181,1,2,9,2,,2,0,-9,3,,,,""
19436201,1,1,8,1,,1,0,-9,3,,,,""
19436205,1,5,9,3,,3,0,-9,3,,,,""
19436205,2,5,9,3,,3,0,-9,3,,,,""
19436214,1,5,9,3,,3,0,-9,3,,,,""
19436214,2,5,9,3,,3,0,-9,3,,,,""
19436534,1,1,8,1,,1,0,-9,3,,,,""
19436534,2,5,8,3,,3,0,-9,3,,,,""
19437012,1,5,9,3,,3,0,-9,3,,,,""
19437282,1,1,8,1,,1,0,-9,3,,,,""
19437561,1,1,6,1,,1,0,-9,3,,,,""
19437561,2,1,5,1,,1,0,-9,3,,,,""
19437561,3,6,3,2,,2,1,4,1,,,,""
19437561,4,8,1,3,,4,1,1,1,,,,""
19438034,1,1,5,1,,1,0,-9,3,,,,""
19438034,2,1,6,1,,1,0,-9,3,,,,""
19438034,3,7,2,3,,4,1,3,1,,,,""
19438034,4,7,2,3,,4,1,3,1,,,,""
19438216,1,1,6,1,,1,0,-9,3,,,,""
19438232,1,1,5,1,,1,0,-9,3,,,,""
19438232,2,1,4,1,,1,0,-9,3,,,,""
19438258,1,3,4,2,,2,1,7,2,,,,""
19438258,2,3,4,2,,2,1,7,2,,,,""
19438258,3,3,4,2,,2,1,7,2,,,,""
19438258,4,3,4,2,,2,1,7,2,,,,""
19438575,1,5,9,3,,3,0,-9,3,,,,""
19438873,1,1,7,1,,1,0,-9,3,,,,""
19438873,2,1,7,1,,1,0,-9,3,,,,""
19438873,3,7,2,3,,4,1,3,1,,,,""
19438885,1,1,6,1,,1,0,-9,3,,,,""
19439845,1,1,7,1,,1,0,-9,3,,,,""
19439845,2,4,7,3,,3,0,-9,3,,,,""
19440021,1,1,8,1,,1,0,-9,3,,,,""
19440021,2,1,8,1,,1,0,-9,3,,,,""
19440119,1,1,7,1,,1,0,-9,3,,,,""
19440131,1,1,5,1,,1,0,-9,3,,,,""
19440131,2,7,2,3,,4,1,3,1,,,,""
19440415,1,1,5,1,,1,0,-9,3,,,,""
19440415,2,2,5,2,,2,0,-9,3,,,,""
19440415,3,8,1,3,,4,1,1,1,,,,""
19441016,1,1,5,1,,1,0,-9,3,,,,""
19441016,2,1,5,1,,1,0,-9,3,,,,""
19441215,1,1,6,1,,1,0,-9,3,,,,""
19441215,2,7,2,3,,4,1,3,1,,,,""
19441215,3,7,2,3,,4,1,3,1,,,,""
19441215,4,2,6,2,,2,0,-9,3,,,,""
19441227,1,1,6,1,,1,0,-9,3,,,,""
19441954,1,1,6,1,,1,0,-9,3,,,,""
19442606,1,1,8,1,,1,0,-9,3,,,,""
19442606,2,5,8,3,,3,0,-9,3,,,,""
19442682,1,2,6,2,,2,0,-9,3,,,,""
19442682,2,1,6,1,,1,0,-9,3,,,,""
19442682,3,7,2,3,,4,1,3,1,,,,""
19442682,4,7,2,3,,4,1,3,1,,,,""
19442682,5,7,2,3,,4,1,3,1,,,,""
19442682,6,8,1,3,,4,1,97,1,,,,""
19442806,1,5,8,3,,3,0,-9,3,,,,""
19442806,2,5,8,3,,3,0,-9,3,,,,""
19443022,1,1,8,1,,1,0,-9,3,,,,""
19443022,2,1,7,1,,1,0,-9,3,,,,""
19443030,1,1,7,1,,1,0,-9,3,,,,""
19443030,2,1,7,1,,1,0,-9,3,,,,""
19443208,1,1,6,1,,1,0,-9,3,,,,""
19443208,2,4,6,3,,3,0,-9,3,,,,""
19443208,3,7,2,3,,4,1,3,1,,,,""
19443208,4,7,2,3,,4,1,3,1,,,,""
19443208,5,8,1,3,,4,1,2,1,,,,""
19443458,1,1,8,1,,1,0,-9,3,,,,""
19444038,1,5,9,3,,3,0,-9,3,,,,""
19444241,1,1,7,1,,1,0,-9,3,,,,""
19444241,2,5,8,3,,3,0,-9,3,,,,""
19444241,3,5,9,3,,3,0,-9,3,,,,""
19444997,1,3,6,3,,3,1,5,2,,,,""
19444997,2,1,5,1,,1,0,-9,3,,,,""
19444997,3,7,2,3,,4,1,3,1,,,,""
19444997,4,8,1,3,,4,1,2,1,,,,""
19444997,5,8,1,3,,4,1,2,1,,,,""
19445211,1,1,8,1,,1,0,-9,3,,,,""
19445211,2,1,8,1,,1,0,-9,3,,,,""
19445493,1,1,8,1,,1,0,-9,3,,,,""
19445493,2,2,9,2,,2,0,-9,3,,,,""
19445834,1,2,8,2,,2,0,-9,3,,,,""
19445834,2,5,9,3,,3,0,-9,3,,,,""
19445841,1,1,8,1,,1,0,-9,3,,,,""
19445841,2,5,9,3,,3,0,-9,3,,,,""
19445845,1,3,4,3,,3,1,8,2,,,,""
19446013,1,2,5,2,,2,0,-9,3,,,,""
19446491,1,1,5,1,,1,0,-9,3,,,,""
19446491,2,4,5,3,,3,0,-9,3,,,,""
19446722,1,5,9,3,,3,0,-9,3,,,,""
19446851,1,1,6,1,,1,0,-9,3,,,,""
19446851,2,1,6,1,,1,0,-9,3,,,,""
19446851,3,7,2,3,,4,1,4,1,,,,""
19446851,4,7,2,3,,4,1,3,1,,,,""
19447196,1,1,7,1,,1,0,-9,3,,,,""
19448106,1,1,5,1,,1,0,-9,3,,,,""
19448656,1,5,8,3,,3,0,-9,3,,,,""
19449065,1,1,5,1,,1,0,-9,3,,,,""
19449159,1,5,9,3,,3,0,-9,3,,,,""
19449892,1,1,8,1,,1,0,-9,3,,,,""
19449892,2,4,7,3,,3,0,-9,3,,,,""
19449967,1,5,8,3,,3,0,-9,3,,,,""
19449975,1,1,7,1,,1,0,-9,3,,,,""
19450203,1,4,5,3,,3,0,-9,3,,,,""
19450203,2,1,5,1,,1,0,-9,3,,,,""
19450203,3,8,1,3,,4,1,1,1,,,,""
19450203,4,8,1,3,,4,1,1,1,,,,""
19450636,1,1,9,1,,1,0,-9,3,,,,""
19450656,1,1,6,1,,1,0,-9,3,,,,""
19450656,2,1,6,1,,1,0,-9,3,,,,""
19450656,3,8,1,3,,4,1,1,1,,,,""
19450656,4,8,1,3,,4,1,1,1,,,,""
19450691,1,1,7,1,,1,0,-9,3,,,,""
19450737,1,1,5,1,,1,0,-9,3,,,,""
19451403,1,1,6,1,,1,0,-9,3,,,,""
19451403,2,4,6,3,,3,0,-9,3,,,,""
19451403,3,1,6,1,,1,0,-9,3,,,,""
19451409,1,1,5,1,,1,0,-9,3,,,,""
19451435,1,1,5,1,,1,0,-9,3,,,,""
19451435,2,1,5,1,,1,0,-9,3,,,,""
19451435,3,8,1,3,,4,1,2,1,,,,""
19451435,4,8,1,3,,4,1,1,1,,,,""
19451741,1,1,5,1,,1,0,-9,3,,,,""
19452025,1,2,9,2,,2,0,-9,3,,,,""
19452025,2,3,4,2,,2,1,7,2,,,,""
19452374,1,1,6,1,,1,0,-9,3,,,,""
19452374,2,1,6,1,,1,0,-9,3,,,,""
19452374,3,8,1,3,,4,1,2,1,,,,""
19453229,1,1,4,1,,1,0,-9,3,,,,""
19453543,1,5,9,3,,3,0,-9,3,,,,""
19453543,2,5,9,3,,3,0,-9,3,,,,""
19454067,1,1,7,1,,1,0,-9,3,,,,""
19454067,2,1,7,1,,1,0,-9,3,,,,""
19454465,1,3,5,3,,3,1,97,2,,,,""
19454465,2,1,6,1,,1,0,-9,3,,,,""
19454465,3,7,2,3,,4,1,3,1,,,,""
19454465,4,8,1,3,,4,1,1,1,,,,""
19454465,5,8,1,3,,4,1,1,1,,,,""
19455167,1,1,6,1,,1,0,-9,3,,,,""
19455167,2,1,6,1,,1,0,-9,3,,,,""
19455579,1,1,4,1,,1,0,-9,3,,,,""
19455594,1,1,6,1,,1,0,-9,3,,,,""
19455696,1,5,10,3,,3,0,-9,3,,,,""
19455696,2,2,9,2,,2,0,-9,3,,,,""
19455830,1,1,6,1,,1,0,-9,3,,,,""
19455830,2,4,6,3,,3,0,-9,3,,,,""
19455830,3,7,2,3,,4,1,3,1,,,,""
19455830,4,7,2,3,,4,1,3,1,,,,""
19455931,1,5,9,3,,3,0,-9,3,,,,""
19455931,2,5,10,3,,3,0,-9,3,,,,""
19455967,1,3,5,3,,3,1,8,2,,,,""
19456320,1,1,4,1,,1,1,5,3,,,,""
19456320,2,3,4,2,,2,1,5,2,,,,""
19456320,3,8,1,3,,4,1,1,1,,,,""
19456341,1,1,8,1,,1,0,-9,3,,,,""
19456341,2,5,8,3,,3,0,-9,3,,,,""
19456716,1,5,8,3,,3,0,-9,3,,,,""
19456816,1,1,6,1,,1,0,-9,3,,,,""
19456816,2,1,6,1,,1,0,-9,3,,,,""
19456816,3,7,2,3,,4,1,3,1,,,,""
19456816,4,7,2,3,,4,1,3,1,,,,""
19456816,5,8,1,3,,4,1,2,1,,,,""
19456845,1,1,7,1,,1,0,-9,3,,,,""
19457365,1,1,7,1,,1,0,-9,3,,,,""
19457365,2,1,8,1,,1,0,-9,3,,,,""
19457367,1,1,5,1,,1,0,-9,3,,,,""
19457386,1,2,7,2,,2,0,-9,3,,,,""
19457580,1,1,8,1,,1,0,-9,3,,,,""
19457580,2,1,7,1,,1,0,-9,3,,,,""
19457744,1,5,8,3,,3,0,-9,3,,,,""
19457744,2,5,9,3,,3,0,-9,3,,,,""
19458060,1,2,8,2,,2,0,-9,3,,,,""
19458060,2,1,8,1,,1,0,-9,3,,,,""
19458159,1,5,10,3,,3,0,-9,3,,,,""
19458188,1,1,4,1,,1,1,8,3,,,,""
19458483,1,1,8,1,,1,0,-9,3,,,,""
19458483,2,1,8,1,,1,0,-9,3,,,,""
19458658,1,4,7,3,,3,0,-9,3,,,,""
19458914,1,1,4,1,,1,0,-9,3,,,,""
19458922,1,3,4,2,,2,1,8,2,,,,""
19458922,2,1,4,1,,1,0,-9,3,,,,""
19458974,1,1,9,1,,1,0,-9,3,,,,""
19458974,2,5,8,3,,3,0,-9,3,,,,""
19459062,1,1,7,1,,1,0,-9,3,,,,""
19459062,2,6,3,3,,3,1,4,1,,,,""
19459168,1,1,7,1,,1,0,-9,3,,,,""
19459168,2,1,4,1,,1,0,-9,3,,,,""
19459205,1,1,8,1,,1,0,-9,3,,,,""
19459460,1,1,6,1,,1,0,-9,3,,,,""
19459460,2,1,5,1,,1,0,-9,3,,,,""
19459460,3,8,1,3,,4,1,1,1,,,,""
19459460,4,8,1,3,,4,1,1,1,,,,""
19459477,1,1,5,1,,1,0,-9,3,,,,""
19459477,2,2,5,2,,2,0,-9,3,,,,""
19459477,3,7,2,3,,4,1,3,1,,,,""
19459702,1,1,7,1,,1,0,-9,3,,,,""
19459702,2,3,4,3,,3,1,97,2,,,,""
19459702,3,1,7,1,,1,0,-9,3,,,,""
19459951,1,1,5,1,,1,0,-9,3,,,,""
19459997,1,1,4,1,,1,0,-9,3,,,,""
19460397,1,3,9,3,,3,1,97,2,,,,""
19460465,1,5,8,3,,3,0,-9,3,,,,""
19460465,2,5,8,3,,3,0,-9,3,,,,""
19460934,1,1,5,1,,1,0,-9,3,,,,""
19461012,1,1,5,1,,1,1,8,3,,,,""
19461652,1,1,5,1,,1,0,-9,3,,,,""
19461663,1,2,8,2,,2,0,-9,3,,,,""
19461663,2,1,8,1,,1,0,-9,3,,,,""
19461938,1,1,6,1,,1,0,-9,3,,,,""
19461938,2,1,7,1,,1,0,-9,3,,,,""
19461938,3,7,2,3,,4,1,3,1,,,,""
19462204,1,1,7,1,,1,0,-9,3,,,,""
19462381,1,1,5,1,,1,0,-9,3,,,,""
19462381,2,1,5,1,,1,0,-9,3,,,,""
19462550,1,1,7,1,,1,0,-9,3,,,,""
19463094,1,1,6,1,,1,0,-9,3,,,,""
19463094,2,1,7,1,,1,0,-9,3,,,,""
19463094,3,7,2,3,,4,1,4,1,,,,""
19463094,4,7,2,3,,4,1,3,1,,,,""
19463227,1,1,7,1,,1,0,-9,3,,,,""
19463502,1,1,7,1,,1,0,-9,3,,,,""
19463502,2,1,6,1,,1,0,-9,3,,,,""
19464695,1,1,5,1,,1,1,8,3,,,,""
19464735,1,1,5,1,,1,0,-9,3,,,,""
19464735,2,1,5,1,,1,0,-9,3,,,,""
19464757,1,1,5,1,,1,0,-9,3,,,,""
19464757,2,1,5,1,,1,0,-9,3,,,,""
19464839,1,1,7,1,,1,0,-9,3,,,,""
19464839,2,1,7,1,,1,0,-9,3,,,,""
19464839,3,7,2,3,,4,1,3,1,,,,""
19464839,4,7,2,3,,4,1,4,1,,,,""
19465134,1,2,9,2,,2,0,-9,3,,,,""
19465152,1,1,5,1,,1,0,-9,3,,,,""
19465152,2,7,2,3,,4,1,3,1,,,,""
19465154,1,1,8,1,,1,0,-9,3,,,,""
19465154,2,2,7,2,,2,0,-9,3,,,,""
19465181,1,1,5,1,,1,1,8,3,,,,""
19465181,2,7,2,3,,4,1,3,1,,,,""
19465181,3,7,2,3,,4,1,3,1,,,,""
19465181,4,3,5,3,,3,1,8,2,,,,""
19465539,1,1,7,1,,1,0,-9,3,,,,""
19465539,2,7,2,3,,4,1,4,1,,,,""
19465620,1,1,6,1,,1,0,-9,3,,,,""
19465620,2,7,2,3,,4,1,3,1,,,,""
19465743,1,2,5,2,,2,0,-9,3,,,,""
19465743,2,1,5,1,,1,0,-9,3,,,,""
19465743,3,7,2,3,,4,1,3,1,,,,""
19465743,4,8,1,3,,4,1,2,1,,,,""
19465743,5,8,1,3,,4,1,1,1,,,,""
19465776,1,1,7,1,,1,0,-9,3,,,,""
19465782,1,1,9,1,,1,0,-9,3,,,,""
19465903,1,5,8,3,,3,0,-9,3,,,,""
19466356,1,1,8,1,,1,0,-9,3,,,,""
19466356,2,2,8,2,,2,0,-9,3,,,,""
19466356,3,4,4,3,,3,0,-9,3,,,,""
19466897,1,1,7,1,,1,0,-9,3,,,,""
19466897,2,1,6,1,,1,0,-9,3,,,,""
19466897,3,8,1,3,,4,1,1,1,,,,""
19466897,4,6,3,3,,3,1,4,1,,,,""
19467040,1,1,4,1,,1,1,8,3,,,,""
19467040,2,3,4,2,,2,1,8,2,,,,""
19467052,1,1,6,1,,1,0,-9,3,,,,""
19467052,2,1,6,1,,1,0,-9,3,,,,""
19467344,1,1,8,1,,1,0,-9,3,,,,""
19467344,2,1,8,1,,1,0,-9,3,,,,""
19467407,1,1,8,1,,1,0,-9,3,,,,""
19467605,1,1,6,1,,1,0,-9,3,,,,""
19467605,2,1,6,1,,1,0,-9,3,,,,""
19467765,1,1,8,1,,1,0,-9,3,,,,""
19467765,2,1,8,1,,1,0,-9,3,,,,""
19467976,1,3,9,3,,3,1,5,2,,,,""
19468292,1,1,8,1,,1,0,-9,3,,,,""
19468292,2,1,8,1,,1,0,-9,3,,,,""
19468371,1,1,7,1,,1,0,-9,3,,,,""
19468371,2,1,7,1,,1,0,-9,3,,,,""
19468505,1,1,8,1,,1,0,-9,3,,,,""
19468505,2,2,8,2,,2,0,-9,3,,,,""
19468592,1,1,9,1,,1,0,-9,3,,,,""
19468592,2,5,9,3,,3,0,-9,3,,,,""
19468842,1,5,10,3,,3,0,-9,3,,,,""
19469030,1,1,6,1,,1,0,-9,3,,,,""
19469635,1,2,10,2,,2,0,-9,3,,,,""
19469934,1,5,9,3,,3,0,-9,3,,,,""
19469934,2,5,9,3,,3,0,-9,3,,,,""
19470050,1,1,6,1,,1,0,-9,3,,,,""
19470467,1,1,5,1,,1,0,-9,3,,,,""
19470467,2,1,5,1,,1,0,-9,3,,,,""
19470522,1,1,8,1,,1,0,-9,3,,,,""
19470724,1,2,9,2,,2,0,-9,3,,,,""
19470724,2,5,9,3,,3,0,-9,3,,,,""
19471408,1,1,6,1,,1,0,-9,3,,,,""
19471482,1,5,9,3,,3,0,-9,3,,,,""
19471765,1,1,8,1,,1,0,-9,3,,,,""
19471765,2,1,8,1,,1,0,-9,3,,,,""
19472034,1,1,6,1,,1,0,-9,3,,,,""
19472034,2,1,6,1,,1,0,-9,3,,,,""
19472034,3,7,2,3,,4,1,3,1,,,,""
19472034,4,7,2,3,,4,1,3,1,,,,""
19472034,5,8,1,3,,4,1,1,1,,,,""
19472765,1,1,7,1,,1,0,-9,3,,,,""
19472765,2,1,6,1,,1,0,-9,3,,,,""
19472839,1,2,5,2,,2,0,-9,3,,,,""
19472839,2,1,5,1,,1,0,-9,3,,,,""
19472839,3,8,1,3,,4,1,1,1,,,,""
19472865,1,1,5,1,,1,0,-9,3,,,,""
19472865,2,1,5,1,,1,0,-9,3,,,,""
